epoch,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,layer_0_loss,layer_1_loss
1,0.7706647600446429,0.7633864347775305,0.7755,0.767953141362305,0.7755,2790.6318359375,0.3488290011882782,2269499.25,11248001.0,0.2017691433429718,1749.823974609375,3.0769999027252197,2.774339199066162,2.1113152503967285,3627.06767255395,1440.2036713810176,16.542288541793823,6.943462371826172,37.664294958114624,0.2757048090298971,0.6943462371826172,5126.41796875,5130.1484375,2503.447265625,2862.0,2343.3984375,3442.0,0.001,0.10743704903870821,-0.0039587583471854615
2,0.8283517020089286,0.8254458867058132,0.8331,0.8302776636299685,0.8331,3213.66357421875,0.4017079472541809,2480625.75,11248001.0,0.22053928673267365,1749.823974609375,2.849400043487549,2.4837355613708496,1.9311317205429077,4153.973349679518,2370.981381739905,14.444002151489258,4.217662811279297,34.50832509994507,0.24073336919148763,0.4217662811279297,5131.25,5129.46875,2503.583984375,3442.0,2343.3984375,3442.0,0.001,-0.19531333446502686,-0.011255215254745312
3,0.8883579799107143,0.8870347129930876,0.8948,0.8933792256962642,0.8948,3165.086181640625,0.39563578367233276,2455589.75,11248001.0,0.21831345558166504,1749.823974609375,2.628999948501587,2.4293696880340576,1.8844101428985596,4285.00615358839,2379.7307479324963,14.002313613891602,4.202156066894531,31.896496772766113,0.23337189356486002,0.4202156066894531,5386.83984375,5131.1328125,2503.583984375,3442.0,2343.3984375,3442.0,0.001,-0.2230900451540947,-0.020902622624167373
4,0.9061628069196429,0.9054239320657624,0.9087,0.9076548646377118,0.9087,3162.4111328125,0.39530137181282043,2453703.5,11248001.0,0.21814575791358948,1749.823974609375,2.4811999797821045,2.281501054763794,1.8062264919281006,4064.162210526948,2442.9464248375475,14.763190269470215,4.093417644500732,31.401821613311768,0.24605317115783693,0.40934176445007325,5132.29296875,5131.9296875,2503.333984375,3442.0,2343.3984375,3442.0,0.001,-0.23569523010935103,-0.03758618075932775
5,0.9238455636160714,0.9233508080690521,0.9255,0.924745185420606,0.9255,3130.5859375,0.3913232386112213,2437314.5,11248001.0,0.21668872237205505,1749.823974609375,2.4681999683380127,2.327822685241699,1.8001556396484375,4301.753117677463,1795.94314971638,13.9478018283844,5.568104982376099,33.45102071762085,0.23246336380640667,0.5568104982376099,5243.53125,5134.41015625,2503.333984375,3442.0,2343.3984375,3442.0,0.001,-0.2419890793306487,-0.05371509811707905
6,0.9323032924107143,0.9319495073691704,0.9342,0.9336281323232933,0.9342,3091.43212890625,0.3864290416240692,2415322.25,11248001.0,0.21473349630832672,1749.823974609375,2.4400999546051025,2.3104259967803955,1.7696435451507568,4394.490549238501,2306.0400234435906,13.653459787368774,4.336438179016113,32.59283685684204,0.22755766312281292,0.43364381790161133,5354.92578125,5135.01953125,2503.583984375,3442.0,2343.3984375,3442.0,0.001,-0.2460874542593956,-0.07452042933021273
7,0.9355991908482143,0.9349661684713318,0.9381,0.9373292076140125,0.9381,3060.51806640625,0.3825647532939911,2399179.5,11248001.0,0.21329832077026367,1749.823974609375,2.4435999393463135,2.3218207359313965,1.7943350076675415,4803.143872991361,2634.9700772899946,12.491818189620972,3.795109510421753,28.603827476501465,0.2081969698270162,0.3795109510421753,5402.1171875,5134.5078125,2503.333984375,3442.0,2343.3984375,3442.0,0.001,-0.2492103683097022,-0.09891997064862933
8,0.9413016183035714,0.9408065819413525,0.9427,0.9420400617647513,0.9427,3024.618896484375,0.37807732820510864,2380656.75,11248001.0,0.21165156364440918,1749.823974609375,2.387399911880493,2.2846081256866455,1.741529941558838,4619.3738547852245,2311.7278505371787,12.988773345947266,4.325768709182739,30.8807692527771,0.21647955576578776,0.4325768709182739,5213.109375,5201.44140625,2503.333984375,3442.0,2343.3984375,3442.0,0.001,-0.25089179085833685,-0.1245002459202494
9,0.9456961495535714,0.9453672109940315,0.9473,0.9468403222850675,0.9473,2988.737060546875,0.3735921084880829,2363374.0,11248001.0,0.21011504530906677,1749.823974609375,2.3738999366760254,2.275414228439331,1.6925157308578491,4341.374351137595,2631.958127163058,13.820508241653442,3.799452543258667,30.51538896560669,0.23034180402755738,0.3799452543258667,5134.6171875,5134.83984375,2503.583984375,3442.0,2343.3984375,3442.0,0.001,-0.2525965166943414,-0.14612901849406107
10,0.9464634486607143,0.9461058384075651,0.9473,0.9467808017692743,0.9473,2960.84033203125,0.3701050281524658,2350174.75,11248001.0,0.20894157886505127,1749.823974609375,2.3301000595092773,2.2337169647216797,1.6701043844223022,4591.032905344739,2545.8387718316862,13.068954467773438,3.927978515625,29.99421501159668,0.21781590779622395,0.3927978515625,5134.83984375,5133.6640625,2503.333984375,3442.0,2343.3984375,3442.0,0.001,-0.253400057554245,-0.15973117096083506
