run_id,dataset,method,epoch,model,hidden_dim,num_layers,T,split_by,val_ratio,tau,v_threshold,v_reset,tau_response,tau_refractory,input_gain,lr,weight_decay,train_loss,train_acc,train_macro_precision,train_macro_recall,train_macro_f1,test_loss,test_acc,test_macro_precision,test_macro_recall,test_macro_f1,best_test_acc,best_test_macro_f1,train_time_sec,test_time_sec,epoch_time_sec,train_speed,test_speed,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,test_confusion_path,best_test_confusion_path,final_test_confusion_path,best_model_path,final_model_path,layer_0_loss,layer_1_loss,layer_2_loss,train_total_spikes,train_global_spike_rate,train_dense_synops,train_event_synops,train_energy_proxy_synops,train_event_to_dense_ratio,train_layer_0_spike_count,train_layer_0_spike_rate,train_layer_0_active_input_rate,train_layer_0_dense_synops,train_layer_0_event_synops,train_layer_0_event_to_dense_ratio,train_layer_1_spike_count,train_layer_1_spike_rate,train_layer_1_active_input_rate,train_layer_1_dense_synops,train_layer_1_event_synops,train_layer_1_event_to_dense_ratio,train_layer_2_spike_count,train_layer_2_spike_rate,train_layer_2_active_input_rate,train_layer_2_dense_synops,train_layer_2_event_synops,train_layer_2_event_to_dense_ratio,test_total_spikes,test_global_spike_rate,test_dense_synops,test_event_synops,test_energy_proxy_synops,test_event_to_dense_ratio,test_layer_0_spike_count,test_layer_0_spike_rate,test_layer_0_active_input_rate,test_layer_0_dense_synops,test_layer_0_event_synops,test_layer_0_event_to_dense_ratio,test_layer_1_spike_count,test_layer_1_spike_rate,test_layer_1_active_input_rate,test_layer_1_dense_synops,test_layer_1_event_synops,test_layer_1_event_to_dense_ratio,test_layer_2_spike_count,test_layer_2_spike_rate,test_layer_2_active_input_rate,test_layer_2_dense_synops,test_layer_2_event_synops,test_layer_2_event_to_dense_ratio
20260426_211900,shd,bp,11,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.024854697581184537,0.9151589912280702,0.9181601161191459,0.9157676606170911,0.9149415489501387,0.02716344920005284,0.8443627450980392,0.8535840549306727,0.8406063967663417,0.8423715239974532,0.8443627450980392,0.8423715239974532,10.53047251701355,2.004084348678589,17.077128171920776,692.8464024963954,407.1684909560004,1.4433213427924274,2.4559857214198395,1508.78125,1503.359375,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,24264828.0,0.1630280089009288,89011200000.0,23888137280.0,23888137280.0,0.26837226416450966,12973536.0,0.1778171052631579,0.33636077498433586,51072000000.0,17178617500.0,0.33636077498433586,11137589.0,0.15265335800438595,0.1778171052631579,36480000000.0,6486768000.0,0.1778171052631579,153703.0,0.05266687225877193,0.15265335800438595,1459200000.0,222751780.0,0.15265335800438595,2715871.0,0.1631506511918493,9955200000.0,2676772760.0,2676772760.0,0.26888186676309866,1457417.0,0.17860502450980392,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1241363.0,0.15212781862745098,0.17860502450980392,4080000000.0,728708500.0,0.17860502450980392,17091.0,0.052362132352941175,0.15212781862745098,163200000.0,24827260.0,0.15212781862745098
20260426_211900,shd,bp,12,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.02376344855547997,0.9261239035087719,0.9284411358431853,0.9266096202901288,0.9260308952815451,0.026512562972950002,0.8848039215686274,0.8926427104573038,0.8840172968943882,0.8852285056824183,0.8848039215686274,0.8852285056824183,10.752618789672852,2.1297271251678467,17.31938886642456,678.532378271171,383.1476766938816,1.4737690227073537,2.6099597122154985,1505.71484375,1503.41015625,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,24491458.0,0.16455066703216376,89011200000.0,23924738940.0,23924738940.0,0.26878346702437445,13049866.0,0.17886329495614034,0.3362706571115288,51072000000.0,17174015000.0,0.3362706571115288,11289547.0,0.15473611567982457,0.17886329495614034,36480000000.0,6524933000.0,0.17886329495614034,152045.0,0.05209875274122807,0.15473611567982457,1459200000.0,225790940.0,0.15473611567982457,2751908.0,0.16531550365244138,9955200000.0,2677840080.0,2677840080.0,0.2689890790742527,1458123.0,0.17869154411764707,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1277079.0,0.15650477941176472,0.17869154411764707,4080000000.0,729061500.0,0.17869154411764707,16706.0,0.05118259803921569,0.15650477941176472,163200000.0,25541580.0,0.15650477941176472
20260426_211900,shd,bp,13,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.02276697797341305,0.9418859649122807,0.9430919031188492,0.9422272188763305,0.9418864268673846,0.026306832647498918,0.8431372549019608,0.8566071858504177,0.8403014346004639,0.8430649067089035,0.8848039215686274,0.8852285056824183,11.080627918243408,1.8472344875335693,16.90221095085144,658.4464394827023,441.74142779757466,1.5187264142329233,2.2637677543303547,1503.41796875,1503.37890625,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,24664998.0,0.16571662957946337,89011200000.0,23908374260.0,23908374260.0,0.2685996173515243,13008082.0,0.17829059758771929,0.3362744752506266,51072000000.0,17174210000.0,0.3362744752506266,11506163.0,0.15770508497807018,0.17829059758771929,36480000000.0,6504041000.0,0.17829059758771929,150753.0,0.05165604440789474,0.15770508497807018,1459200000.0,230123260.0,0.15770508497807018,2760118.0,0.1658087033833141,9955200000.0,2676060220.0,2676060220.0,0.26881029210864676,1454074.0,0.1781953431372549,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1289311.0,0.15800379901960784,0.1781953431372549,4080000000.0,727037000.0,0.1781953431372549,16733.0,0.05126531862745098,0.15800379901960784,163200000.0,25786220.0,0.15800379901960784
20260426_211900,shd,bp,14,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.02215343978452055,0.9454495614035088,0.946818805395988,0.9459138438163599,0.9454681332765148,0.02541666645921913,0.8786764705882353,0.8854398130894164,0.8790925085227915,0.8790347945530025,0.8848039215686274,0.8852285056824183,10.416813373565674,2.1111252307891846,17.05724024772644,700.4061355764292,386.5237306149581,1.4277430610698567,2.5871632730259613,1498.65625,1498.609375,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,24766376.0,0.16639775756793945,89011200000.0,23916692960.0,23916692960.0,0.2686930741299971,13023832.0,0.17850646929824562,0.3362494713345865,51072000000.0,17172933000.0,0.3362494713345865,11592198.0,0.1588842927631579,0.17850646929824562,36480000000.0,6511916000.0,0.17850646929824562,150346.0,0.05151658442982456,0.1588842927631579,1459200000.0,231843960.0,0.1588842927631579,2748516.0,0.16511173587081893,9955200000.0,2667575080.0,2667575080.0,0.26795795965927355,1436870.0,0.17608700980392156,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1295154.0,0.15871985294117646,0.17608700980392156,4080000000.0,718435000.0,0.17608700980392156,16492.0,0.05052696078431373,0.15871985294117646,163200000.0,25903080.0,0.15871985294117646
20260426_211900,shd,bp,15,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.021265898422713866,0.9550438596491229,0.9559653326966056,0.9553236324636163,0.955051593003077,0.025474877297586084,0.8762254901960784,0.8823263560510064,0.878176344954324,0.8771423443578928,0.8848039215686274,0.8852285056824183,11.077855825424194,2.007516622543335,17.41775417327881,658.611207347124,406.4723503839309,1.5183464673004652,2.460191939391342,1498.55078125,1502.55078125,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,24847628.0,0.1669436650756794,89011200000.0,23902638320.0,23902638320.0,0.2685351766968651,12995048.0,0.17811195175438596,0.3362126997180451,51072000000.0,17171055000.0,0.3362126997180451,11702966.0,0.16040249451754385,0.17811195175438596,36480000000.0,6497524000.0,0.17811195175438596,149614.0,0.05126576206140351,0.16040249451754385,1459200000.0,234059320.0,0.16040249451754385,2826292.0,0.16978397731641676,9955200000.0,2683326880.0,2683326880.0,0.2695402282224365,1466447.0,0.17971164215686275,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1343319.0,0.16462242647058822,0.17971164215686275,4080000000.0,733223500.0,0.17971164215686275,16526.0,0.05063112745098039,0.16462242647058822,163200000.0,26866380.0,0.16462242647058822
20260426_211900,shd,bp,16,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.020333846573505485,0.9627192982456141,0.9634079834454138,0.9629039797622092,0.9627215268022781,0.024590533007593715,0.8799019607843137,0.8870866718999206,0.8798170316575107,0.8802593050566788,0.8848039215686274,0.8852285056824183,10.743482828140259,2.184981107711792,17.546517372131348,679.1093834943065,373.4586066304944,1.4725168349972941,2.677672926117392,1498.734375,1498.73828125,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,25067355.0,0.16841994404669763,89011200000.0,23951132600.0,23951132600.0,0.26907998768694275,13077814.0,0.17924635416666668,0.3362980400219298,51072000000.0,17175413500.0,0.3362980400219298,11840605.0,0.16228899396929825,0.17924635416666668,36480000000.0,6538907000.0,0.17924635416666668,148936.0,0.05103344298245614,0.16228899396929825,1459200000.0,236812100.0,0.16228899396929825,2798880.0,0.1681372549019608,9955200000.0,2679417780.0,2679417780.0,0.26914755906460947,1459462.0,0.17885563725490197,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1322489.0,0.16206973039215686,0.17885563725490197,4080000000.0,729731000.0,0.17885563725490197,16929.0,0.05186580882352941,0.16206973039215686,163200000.0,26449780.0,0.16206973039215686
20260426_211900,shd,bp,17,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.019702935820085962,0.9682017543859649,0.9687797983826829,0.9684020346788325,0.9682576088178262,0.024349264617936284,0.8982843137254902,0.9032844613051954,0.8981255303958108,0.8985523946182654,0.8982843137254902,0.8985523946182654,11.094423055648804,2.0727975368499756,17.47433876991272,657.6277074890514,393.6708653369363,1.520617195127303,2.540193059865166,1505.27734375,1498.89453125,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,25130052.0,0.16884118614551083,89011200000.0,23929539680.0,23929539680.0,0.2688374011360368,13031516.0,0.17861178728070176,0.33628533247180453,51072000000.0,17174764500.0,0.33628533247180453,11950859.0,0.16380015076754387,0.17861178728070176,36480000000.0,6515758000.0,0.17861178728070176,147677.0,0.05060204221491228,0.16380015076754387,1459200000.0,239017180.0,0.16380015076754387,2834830.0,0.1702968810073049,9955200000.0,2686351200.0,2686351200.0,0.2698440212150434,1472397.0,0.18044080882352942,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1345785.0,0.16492463235294116,0.18044080882352942,4080000000.0,736198500.0,0.18044080882352942,16648.0,0.05100490196078431,0.16492463235294116,163200000.0,26915700.0,0.16492463235294116
20260426_211900,shd,bp,18,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.019134867936372757,0.9690241228070176,0.9696467601216685,0.9691990956818209,0.9691207461342575,0.023912377034624416,0.8982843137254902,0.901935683244613,0.8986524807233712,0.8981139045462667,0.8982843137254902,0.8985523946182654,9.940348863601685,2.06856107711792,16.641433238983154,733.9782637524496,394.4771121464369,1.362438166612073,2.535001319997451,1502.37890625,1500.4921875,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,25317341.0,0.17009952404755763,89011200000.0,23947630100.0,23947630100.0,0.26904063870614037,13056311.0,0.17895163103070175,0.3363330396303258,51072000000.0,17177201000.0,0.3363330396303258,12113680.0,0.16603179824561404,0.17895163103070175,36480000000.0,6528155500.0,0.17895163103070175,147350.0,0.05048999451754386,0.16603179824561404,1459200000.0,242273600.0,0.16603179824561404,2842845.0,0.1707783664936563,9955200000.0,2683431060.0,2683431060.0,0.2695506931051109,1465959.0,0.17965183823529413,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1360728.0,0.16675588235294117,0.17965183823529413,4080000000.0,732979500.0,0.17965183823529413,16158.0,0.04950367647058824,0.16675588235294117,163200000.0,27214560.0,0.16675588235294117
20260426_211900,shd,bp,19,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.01846450067272312,0.9762883771929824,0.9765872695650323,0.9765023286383437,0.9763703684602643,0.02351332726139648,0.9093137254901961,0.9141829637494702,0.9076150100440866,0.9089782999765166,0.9093137254901961,0.9089782999765166,11.094260931015015,2.183324098587036,17.498537063598633,657.637317651631,373.7420388150729,1.5205949740974527,2.675642277680191,1503.01171875,1504.9609375,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,25370785.0,0.1704585980499656,89011200000.0,23939419280.0,23939419280.0,0.2689483939099799,13042945.0,0.17876843475877194,0.33627656054197996,51072000000.0,17174316500.0,0.33627656054197996,12181514.0,0.16696154057017543,0.17876843475877194,36480000000.0,6521472500.0,0.17876843475877194,146326.0,0.0501391173245614,0.16696154057017543,1459200000.0,243630280.0,0.16696154057017543,2838367.0,0.1705093593810073,9955200000.0,2682091760.0,2682091760.0,0.2694161603985857,1463373.0,0.17933492647058824,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1358413.0,0.16647218137254902,0.17933492647058824,4080000000.0,731686500.0,0.17933492647058824,16581.0,0.050799632352941174,0.16647218137254902,163200000.0,27168260.0,0.16647218137254902
20260426_211900,shd,bp,20,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.017969074969490368,0.9794407894736842,0.979681669785591,0.9795111801242641,0.9795072956444187,0.023431525730034885,0.9031862745098039,0.9079386104992666,0.9020761619156694,0.9036255403146104,0.9093137254901961,0.9089782999765166,10.01006293296814,1.2907311916351318,13.917495012283325,728.8665464800052,632.1997990660394,1.371993274803747,1.5817784211214851,1503.9765625,1504.01171875,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,25415443.0,0.17075864158711732,89011200000.0,23934752640.0,23934752640.0,0.268895966350302,13028663.0,0.1785726836622807,0.3363020637531328,51072000000.0,17175619000.0,0.3363020637531328,12240107.0,0.16776462445175438,0.1785726836622807,36480000000.0,6514331500.0,0.1785726836622807,146673.0,0.05025801809210526,0.16776462445175438,1459200000.0,244802140.0,0.16776462445175438,2846752.0,0.17101307189542483,9955200000.0,2678339060.0,2678339060.0,0.2690392016232723,1455181.0,0.17833100490196077,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1375578.0,0.16857573529411765,0.17833100490196077,4080000000.0,727590500.0,0.17833100490196077,15993.0,0.04899816176470588,0.16857573529411765,163200000.0,27511560.0,0.16857573529411765
20260426_211900,shd,bp,21,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.017332321980543304,0.9788925438596491,0.9792578037017818,0.9789763895272777,0.9789663005543965,0.023229931426398894,0.8897058823529411,0.8952965190016433,0.8878517506798417,0.8889865420928169,0.9093137254901961,0.9089782999765166,8.669580936431885,2.0910537242889404,15.396181344985962,841.5631682196157,390.23387611787905,1.1882649309802473,2.562565838589388,1504.9921875,1503.9921875,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,25507314.0,0.17137589493034056,89011200000.0,23945129920.0,23945129920.0,0.2690125503307449,13038987.0,0.17871418585526316,0.3363721510808271,51072000000.0,17179198500.0,0.3363721510808271,12321896.0,0.16888563596491227,0.17871418585526316,36480000000.0,6519493500.0,0.17871418585526316,146431.0,0.05017509594298246,0.16888563596491227,1459200000.0,246437920.0,0.16888563596491227,2847246.0,0.17104274798154556,9955200000.0,2677397340.0,2677397340.0,0.26894460583413693,1453207.0,0.1780890931372549,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1377842.0,0.1688531862745098,0.1780890931372549,4080000000.0,726603500.0,0.1780890931372549,16197.0,0.04962316176470588,0.1688531862745098,163200000.0,27556840.0,0.1688531862745098
20260426_211900,shd,bp,22,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.016906849010602423,0.9827302631578947,0.9829716995746303,0.9828394193793732,0.9828051743639105,0.02279411723800734,0.9191176470588235,0.9207643338828921,0.9193745127861087,0.9196709574563864,0.9191176470588235,0.9196709574563864,11.131287097930908,2.1129040718078613,17.528591871261597,655.4498087967012,386.1983186495575,1.525669832501495,2.589343225254732,1498.93359375,1498.93359375,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,25678630.0,0.1725269150971792,89011200000.0,23958274900.0,23958274900.0,0.26916022815106416,13063906.0,0.17905572916666668,0.33632771381578946,51072000000.0,17176929000.0,0.33632771381578946,12469645.0,0.17091070449561405,0.17905572916666668,36480000000.0,6531953000.0,0.17905572916666668,145079.0,0.049711828399122804,0.17091070449561405,1459200000.0,249392900.0,0.17091070449561405,2872027.0,0.1725314182045367,9955200000.0,2681393740.0,2681393740.0,0.26934604427836706,1460503.0,0.17898321078431373,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1395262.0,0.17098799019607844,0.17898321078431373,4080000000.0,730251500.0,0.17898321078431373,16262.0,0.049822303921568625,0.17098799019607844,163200000.0,27905240.0,0.17098799019607844
20260426_211900,shd,bp,23,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.016463095681709155,0.9854714912280702,0.9856056662458487,0.9855533737189832,0.9855173306467686,0.023024814714695894,0.8958333333333334,0.9033121177745814,0.8982943836953414,0.8974578832843907,0.9191176470588235,0.9196709574563864,11.291991710662842,2.0695183277130127,17.881078243255615,646.1216220262106,394.2946477317487,1.5476962322728676,2.5361744212169275,1500.078125,1500.07421875,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,25737296.0,0.17292107413140695,89011200000.0,23957381180.0,23957381180.0,0.26915018761683923,13047118.0,0.17882563048245614,0.33644483278508774,51072000000.0,17182910500.0,0.33644483278508774,12545584.0,0.1719515350877193,0.17882563048245614,36480000000.0,6523559000.0,0.17882563048245614,144594.0,0.04954564144736842,0.1719515350877193,1459200000.0,250911680.0,0.1719515350877193,2886804.0,0.17341911764705883,9955200000.0,2683670680.0,2683670680.0,0.26957476293796206,1464622.0,0.17948799019607845,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1406134.0,0.1723203431372549,0.17948799019607845,4080000000.0,732311000.0,0.17948799019607845,16048.0,0.049166666666666664,0.1723203431372549,163200000.0,28122680.0,0.1723203431372549
20260426_211900,shd,bp,24,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.016075760077096914,0.9860197368421053,0.9861664098267566,0.9860232198614858,0.9860337981681664,0.022573835855605556,0.8958333333333334,0.9004781646785766,0.893750728086238,0.8949157031031835,0.9191176470588235,0.9196709574563864,11.324257373809814,1.4478962421417236,16.523212909698486,644.2806586923598,563.5762952136511,1.552118609348933,1.774382649683485,1500.11328125,1500.0859375,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,25829909.0,0.17354331274724802,89011200000.0,23951851520.0,23951851520.0,0.2690880644233535,13055903.0,0.1789460389254386,0.3362179178414787,51072000000.0,17171321500.0,0.3362179178414787,12628926.0,0.1730938322368421,0.1789460389254386,36480000000.0,6527951500.0,0.1789460389254386,145080.0,0.04971217105263158,0.1730938322368421,1459200000.0,252578520.0,0.1730938322368421,2908863.0,0.17474426903114187,9955200000.0,2690059460.0,2690059460.0,0.27021651599164254,1477011.0,0.18100625,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1415848.0,0.1735107843137255,0.18100625,4080000000.0,738505500.0,0.18100625,16004.0,0.04903186274509804,0.1735107843137255,163200000.0,28316960.0,0.1735107843137255
20260426_211900,shd,bp,25,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.0155765650826588,0.9901315789473685,0.9902421204706879,0.9901509935063579,0.9901507790132358,0.022446231660889646,0.9019607843137255,0.9077506408252098,0.9015972023438963,0.9021564989278268,0.9191176470588235,0.9196709574563864,11.11804485321045,2.0383245944976807,17.557652235031128,656.2304880334428,400.3287809030695,1.5238548318545024,2.4979468069824518,1499.87890625,1499.85546875,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,25867172.0,0.1737936715256278,89011200000.0,23957712600.0,23957712600.0,0.2691539109685073,13058387.0,0.17898008497807016,0.3362943393640351,51072000000.0,17175224500.0,0.3362943393640351,12664730.0,0.1735845668859649,0.17898008497807016,36480000000.0,6529193500.0,0.17898008497807016,144055.0,0.04936095120614035,0.1735845668859649,1459200000.0,253294600.0,0.1735845668859649,2890976.0,0.17366974240676664,9955200000.0,2688555580.0,2688555580.0,0.2700654512214722,1474620.0,0.18071323529411765,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1400429.0,0.17162120098039216,0.18071323529411765,4080000000.0,737310000.0,0.18071323529411765,15927.0,0.04879595588235294,0.17162120098039216,163200000.0,28008580.0,0.17162120098039216
20260426_211900,shd,bp,26,dynsrm,500,2,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.015233980246672505,0.9904057017543859,0.9905485594112576,0.9903804163786338,0.990427686651835,0.022250612211578032,0.9080882352941176,0.9125614937430988,0.9072974993695715,0.9082014670753551,0.9191176470588235,0.9196709574563864,11.086756229400635,2.068108320236206,17.613611221313477,658.0824768792118,394.56347233630476,1.5195663691612713,2.5344464708777035,1500.09765625,1500.0859375,103.9111328125,178.0,99.123046875,178.0,,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_eval_confusion.csv,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_best_model.pth,./result/dynsrm/SHD_dynsrm_BP_20260426_211900_final_model.pth,0.0,0.0,0.0,25968406.0,0.17447383202184383,89011200000.0,23970227680.0,23970227680.0,0.26929451215127986,13077743.0,0.17924538103070176,0.3363176593828321,51072000000.0,17176415500.0,0.3363176593828321,12747034.0,0.1747126370614035,0.17924538103070176,36480000000.0,6538871500.0,0.17924538103070176,143629.0,0.049214980811403505,0.1747126370614035,1459200000.0,254940680.0,0.1747126370614035,2901274.0,0.17428837466359093,9955200000.0,2682864160.0,2682864160.0,0.2694937479909997,1462324.0,0.1792063725490196,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,1423258.0,0.1744188725490196,0.1792063725490196,4080000000.0,731162000.0,0.1792063725490196,15692.0,0.04807598039215686,0.1744188725490196,163200000.0,28465160.0,0.1744188725490196
