epoch,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,layer_0_loss,layer_1_loss
1,0.8306710379464286,0.8229434359847196,0.8273,0.8193260283360481,0.8273,1986.9404296875,0.19869405031204224,1862881.125,14060000.0,0.13249509036540985,1898.69140625,3.1751999855041504,2.8408074378967285,2.317934513092041,3524.0342186871912,1803.5670026028995,17.025941371917725,5.544568061828613,40.64626860618591,0.2837656895319621,0.5544568061828613,3177.07421875,3652.78515625,3143.955078125,3774.0,2944.4921875,4500.0,0.001,1.0728217767817634,-0.023468920374788076
2,0.8739711216517857,0.8715062165706653,0.87,0.8670844527209354,0.87,2150.906005859375,0.21509060263633728,1965981.875,14060000.0,0.13982799649238586,1898.69140625,3.4885001182556152,3.3272414207458496,2.566301107406616,3106.2524240380444,1603.1872446610548,19.315880298614502,6.237574577331543,45.66528272628784,0.3219313383102417,0.6237574577331543,3990.06640625,3659.046875,3144.958984375,4500.0,2944.4921875,4500.0,0.001,0.06808669465993132,-0.08202047300125871
3,0.9073311941964286,0.9067850018446929,0.9038,0.9032940647866436,0.9038,2223.532958984375,0.22235329449176788,2022096.875,14060000.0,0.14381913840770721,1898.69140625,3.6345999240875244,3.3793981075286865,2.418076753616333,3378.0060736077317,1473.753522925677,17.76195740699768,6.78539514541626,42.02442932128906,0.29603262344996134,0.678539514541626,3660.43359375,3661.46484375,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.0015498228021897376,-0.14354715176991054
4,0.8990652901785714,0.8982477258276582,0.8984,0.8976476040012912,0.9038,2289.0244140625,0.2289024442434311,2063274.375,14060000.0,0.14674782752990723,1898.69140625,4.190499782562256,3.8786733150482178,2.5573508739471436,3709.995225444819,1697.2017421561195,16.172527551651,5.892051458358765,38.87533903121948,0.26954212586085,0.5892051458358765,3988.69140625,3663.27734375,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.04302752869469779,-0.17718411769185746
5,0.8788190569196429,0.8769315818893283,0.8823,0.8807490859128606,0.9038,2357.053955078125,0.2357053905725479,2102836.0,14060000.0,0.14956159889698029,1898.69140625,4.753300189971924,4.434206008911133,2.664715528488159,3837.2412802099857,1571.9368519954824,15.63623332977295,6.361578702926636,40.24133110046387,0.26060388882954916,0.6361578702926636,3986.99609375,3665.3515625,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.09282316373927253,-0.18605816151414598
6,0.8871198381696429,0.885525572777272,0.8927,0.891649320901052,0.9038,2422.045654296875,0.24220459163188934,2137131.25,14060000.0,0.1520007997751236,1898.69140625,4.751500129699707,4.492550849914551,2.713397264480591,3460.867690127643,1912.776682087406,17.336692810058594,5.228001832962036,39.47883987426758,0.28894488016764325,0.5228001832962036,3665.73828125,3666.01171875,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.14983110768454416,-0.1911387794784137
7,0.906005859375,0.9050924512783434,0.9086,0.9078930692428482,0.9086,2465.1376953125,0.2465137392282486,2156242.25,14060000.0,0.153360053896904,1898.69140625,4.448999881744385,4.227052688598633,2.768223762512207,4236.130992603501,1467.8428529493244,14.163867950439453,6.812718391418457,43.214200258255005,0.23606446584065754,0.6812718391418457,3842.859375,3664.4296875,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.19169075787067413,-0.19710320234298706
8,0.9238978794642857,0.9228219133760251,0.9208,0.9195546000674891,0.9208,2476.015625,0.24760158360004425,2167284.5,14060000.0,0.15414540469646454,1898.69140625,4.230000019073486,4.039313793182373,2.7170698642730713,3658.8608725942613,1937.0938124637457,16.39854645729065,5.162372589111328,39.661948919296265,0.27330910762151084,0.5162372589111328,3967.56640625,3667.109375,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.21665202613387788,-0.19832083263567515
9,0.9332275390625,0.9325222047519397,0.9293,0.9284639601703729,0.9293,2484.386474609375,0.24843864142894745,2171800.75,14060000.0,0.1544666439294815,1898.69140625,4.0802001953125,3.913160562515259,2.666290760040283,3756.5122377459275,1814.1177873986428,15.972262620925903,5.51232123374939,36.61947441101074,0.2662043770154317,0.551232123374939,3986.12109375,3666.40625,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.23132981253521784,-0.1984819961445672
10,0.9388602120535714,0.938221579997944,0.9355,0.9346619400451474,0.9355,2493.341552734375,0.24933412671089172,2172944.75,14060000.0,0.15454800426959991,1898.69140625,3.9725000858306885,3.8060929775238037,2.597294330596924,3972.823336659461,1990.9332238415248,15.102609634399414,5.022770166397095,34.74380397796631,0.25171016057332357,0.5022770166397095,3672.71484375,3665.7890625,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.23806949598448618,-0.1979950868657657
