epoch,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,layer_0_loss,layer_1_loss
1,0.78271484375,0.768426730793598,0.7781,0.7641406142901407,0.7781,3455.899169921875,0.2159937024116516,2818646.25,22496002.0,0.12529543042182922,2453.564453125,5.394999980926514,4.627939701080322,4.0464768409729,4374.7412224947475,2147.8967040010357,13.715096950531006,4.655717372894287,44.067880392074585,0.22858494917551678,0.4655717372894287,6915.98828125,6732.28515625,4985.392578125,5804.0,4655.765625,6382.0,0.001,0.5667636964270579,-0.022966505664434016
2,0.8639962332589286,0.861885019802507,0.8663,0.8639177140758845,0.8663,4061.242431640625,0.25382763147354126,3155700.5,22496002.0,0.14027829468250275,2453.564453125,5.9375,5.545884609222412,4.406184673309326,4497.5051057030105,2016.653058210121,13.340729713439941,4.95871114730835,45.00538396835327,0.22234549522399902,0.49587111473083495,6737.29296875,6737.47265625,4977.529296875,6312.0,4654.765625,6312.0,0.001,-0.04170228933383312,-0.08051005431583949
3,0.8670479910714286,0.8659833686213675,0.8702,0.8690923230911644,0.8702,4447.67431640625,0.27797970175743103,3392205.5,22496002.0,0.1507914811372757,2453.564453125,5.884500026702881,5.148356914520264,4.143255710601807,4465.152722207929,2095.5660755939903,13.437390327453613,4.771980285644531,44.18700885772705,0.2239565054575602,0.47719802856445315,6738.17578125,6738.30859375,4977.529296875,6312.0,4654.765625,6312.0,0.001,-0.14526059638176644,-0.1318183397608144
4,0.8990827287946429,0.8974981319958271,0.8997,0.8982434297349073,0.8997,4645.0556640625,0.2903159558773041,3504940.25,22496002.0,0.15580280125141144,2453.564453125,5.477700233459473,4.986551284790039,4.053841590881348,4511.106450075876,2129.7847753057117,13.300506353378296,4.695310115814209,43.54910612106323,0.22167510588963826,0.4695310115814209,6997.921875,6736.4609375,4977.529296875,6312.0,4654.765625,6312.0,0.001,-0.20908163062163762,-0.15710694981472834
5,0.9209158761160714,0.9201698063975978,0.9215,0.9207817916493207,0.9215,4637.44970703125,0.28984057903289795,3511052.0,22496002.0,0.15607450902462006,2453.564453125,5.110400199890137,4.73456335067749,3.9087634086608887,4677.5150857236,2032.2530160586743,12.82732367515564,4.920647144317627,43.28272581100464,0.21378872791926065,0.4920647144317627,7254.33203125,6735.80078125,4977.529296875,6312.0,4654.765625,6312.0,0.001,-0.23159652841942652,-0.17756464438779013
6,0.9300537109375,0.9294335731616126,0.93,0.9294812684980928,0.93,4622.125,0.2888827919960022,3506484.75,22496002.0,0.15587148070335388,2453.564453125,5.0055999755859375,4.688494682312012,3.848398208618164,4284.386073451705,2182.1757878974813,14.004340171813965,4.582582235336304,45.33940362930298,0.23340566953023276,0.4582582235336304,6735.9140625,6737.375,4977.529296875,6312.0,4654.765625,6312.0,0.001,-0.24073794058391026,-0.18682554683515004
7,0.9388950892857143,0.9384579873054679,0.9367,0.9361523605988371,0.9367,4590.9443359375,0.2869340181350708,3491634.0,22496002.0,0.15521131455898285,2453.564453125,4.996200084686279,4.719654083251953,3.83896803855896,4229.750863141778,2243.85513664082,14.185232639312744,4.456615686416626,45.24640703201294,0.23642054398854573,0.4456615686416626,7270.3828125,6736.13671875,4977.529296875,6312.0,4654.765625,6312.0,0.001,-0.24532654562166759,-0.19184069761208125
8,0.9462716238839286,0.9457935397630791,0.9435,0.9429567371845943,0.9435,4555.24951171875,0.2847031354904175,3473456.0,22496002.0,0.15440326929092407,2453.564453125,4.947500228881836,4.707578182220459,3.8030223846435547,4370.62446041966,1961.0176635424662,13.728015422821045,5.099393129348755,46.33919644355774,0.22880025704701742,0.5099393129348755,6736.703125,6737.06640625,4977.529296875,6312.0,4654.765625,6312.0,0.001,-0.24858859607151576,-0.19580546021461487
9,0.9498814174107143,0.9494048744134098,0.9479,0.9474062661242781,0.9479,4516.3232421875,0.282270222902298,3454260.75,22496002.0,0.15354998409748077,2453.564453125,4.943600177764893,4.722650051116943,3.8046762943267822,4004.449129081916,2175.455565157848,14.983334302902222,4.596738338470459,47.31736350059509,0.24972223838170368,0.4596738338470459,6737.421875,6738.20703125,4977.529296875,6312.0,4654.765625,6312.0,0.001,-0.2507174738815853,-0.19931213770593917
10,0.9521833147321429,0.9517710103701221,0.9484,0.9480352357984808,0.9484,4480.7236328125,0.28004521131515503,3435876.75,22496002.0,0.15273281931877136,2453.564453125,5.034599781036377,4.83308744430542,3.8257157802581787,4122.857355739448,2071.690202321893,14.553013801574707,4.826976537704468,46.15121555328369,0.24255023002624512,0.48269765377044677,7025.2109375,6737.97265625,4977.529296875,6312.0,4654.765625,6312.0,0.001,-0.25268333724566866,-0.20243204491479055
