run_id,dataset,method,epoch,model,hidden_dim,num_layers,T,split_by,val_ratio,tau,v_threshold,v_reset,tau_response,tau_refractory,input_gain,lr,weight_decay,train_loss,train_acc,train_macro_precision,train_macro_recall,train_macro_f1,test_loss,test_acc,test_macro_precision,test_macro_recall,test_macro_f1,best_test_acc,best_test_macro_f1,train_time_sec,test_time_sec,epoch_time_sec,train_speed,test_speed,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,test_confusion_path,best_test_confusion_path,final_test_confusion_path,best_model_path,final_model_path,layer_0_loss,layer_1_loss,train_total_spikes,train_global_spike_rate,train_dense_synops,train_event_synops,train_energy_proxy_synops,train_event_to_dense_ratio,train_layer_0_spike_count,train_layer_0_spike_rate,train_layer_0_active_input_rate,train_layer_0_dense_synops,train_layer_0_event_synops,train_layer_0_event_to_dense_ratio,train_layer_1_spike_count,train_layer_1_spike_rate,train_layer_1_active_input_rate,train_layer_1_dense_synops,train_layer_1_event_synops,train_layer_1_event_to_dense_ratio,test_total_spikes,test_global_spike_rate,test_dense_synops,test_event_synops,test_energy_proxy_synops,test_event_to_dense_ratio,test_layer_0_spike_count,test_layer_0_spike_rate,test_layer_0_active_input_rate,test_layer_0_dense_synops,test_layer_0_event_synops,test_layer_0_event_to_dense_ratio,test_layer_1_spike_count,test_layer_1_spike_rate,test_layer_1_active_input_rate,test_layer_1_dense_synops,test_layer_1_event_synops,test_layer_1_event_to_dense_ratio
20260422_102610,shd,bp,1,dynsrm,500,1,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.04618385094299651,0.1737938596491228,0.1862045732557725,0.1743425380108856,0.17033216498283116,0.04369745717621317,0.2769607843137255,0.3403154122233067,0.27792469519908425,0.25458941691141196,0.2769607843137255,0.25458941691141196,23.742266178131104,4.4570631980896,38.064767360687256,307.3000675361105,183.08019512708648,3.2541483248534955,5.462087252560784,1434.15234375,1480.1640625,75.6708984375,98.0,95.0322265625,126.0,,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_model.pth,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_model.pth,0.0,0.0,12911134.0,0.17015559105094466,52531200000.0,17429532500.0,17429532500.0,0.33179391485441034,12770775.0,0.1750380345394737,0.33627265429197994,51072000000.0,17174117000.0,0.33627265429197994,140359.0,0.0480945038377193,0.1750380345394737,1459200000.0,255415500.0,0.1750380345394737,1403792.0,0.16541666666666666,5875200000.0,1950951020.0,1950951020.0,0.33206546500544665,1385701.0,0.16981629901960785,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,18091.0,0.055425857843137256,0.16981629901960785,163200000.0,27714020.0,0.16981629901960785
20260422_102610,shd,bp,2,dynsrm,500,1,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.04223331266589332,0.35128837719298245,0.3743397101845195,0.3531322216643008,0.3504834893975676,0.04201685184357213,0.31495098039215685,0.45640051429212747,0.3120832037600819,0.2983455385709597,0.31495098039215685,0.2983455385709597,24.754252195358276,4.352550506591797,38.904212951660156,294.7372411988308,187.4762851721524,3.3928525487059042,5.334007973764457,1503.18359375,1497.68359375,75.6708984375,126.0,95.57861328125,154.0,,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_model.pth,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_model.pth,0.0,0.0,12984625.0,0.17112412755145073,52531200000.0,17426523440.0,17426523440.0,0.33173663346734894,12823747.0,0.17576407620614035,0.3361929922462406,51072000000.0,17170048500.0,0.3361929922462406,160878.0,0.05512541118421053,0.17576407620614035,1459200000.0,256474940.0,0.17576407620614035,1503002.0,0.17710713612368023,5875200000.0,1952918480.0,1952918480.0,0.33240034041394334,1484074.0,0.1818718137254902,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,18928.0,0.05799019607843137,0.1818718137254902,163200000.0,29681480.0,0.1818718137254902
20260422_102610,shd,bp,3,dynsrm,500,1,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.04004451103116337,0.4686129385964912,0.49024289919310354,0.4703140202621673,0.4634933088172657,0.0402723674242403,0.43137254901960786,0.46848766920776275,0.42911865564011337,0.40202161161653194,0.43137254901960786,0.40202161161653194,25.431018352508545,4.4957640171051025,39.59685969352722,286.8937412913437,181.50418858626747,3.485611068052158,5.509514726844489,1498.6796875,1498.69921875,75.6708984375,154.0,95.57861328125,154.0,,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_model.pth,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_model.pth,0.0,0.0,13847320.0,0.18249356865721997,52531200000.0,17438078180.0,17438078180.0,0.3319565930342349,13685734.0,0.18757859100877192,0.336081678806391,51072000000.0,17164363500.0,0.336081678806391,161586.0,0.05536800986842105,0.18757859100877192,1459200000.0,273714680.0,0.18757859100877192,1570166.0,0.18502144607843138,5875200000.0,1954275240.0,1954275240.0,0.3326312704248366,1551912.0,0.19018529411764706,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,18254.0,0.055925245098039214,0.19018529411764706,163200000.0,31038240.0,0.19018529411764706
20260422_102610,shd,bp,4,dynsrm,500,1,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.038373527166090514,0.5429002192982456,0.5681573868151892,0.5439033236395523,0.5372853435971978,0.039322150396365746,0.4497549019607843,0.5449691380737953,0.4516887226228673,0.43589680107081197,0.4497549019607843,0.43589680107081197,25.29130744934082,4.353986501693726,39.38162708282471,288.4785618384533,187.41445332514726,3.4664620955785117,5.3357677716834875,1499.72265625,1499.72265625,75.6708984375,154.0,95.57861328125,154.0,,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_model.pth,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_model.pth,0.0,0.0,14337772.0,0.18895722629892037,52531200000.0,17454545720.0,17454545720.0,0.33227007416544835,14174786.0,0.1942816063596491,0.3362126018170426,51072000000.0,17171050000.0,0.3362126018170426,162986.0,0.055847724780701755,0.1942816063596491,1459200000.0,283495720.0,0.1942816063596491,1596182.0,0.18808705693815989,5875200000.0,1954816780.0,1954816780.0,0.3327234443082789,1578989.0,0.19350355392156862,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,17193.0,0.052674632352941175,0.19350355392156862,163200000.0,31579780.0,0.19350355392156862
20260422_102610,shd,bp,5,dynsrm,500,1,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.036761428049781865,0.6244517543859649,0.6440487703344963,0.6258493203987905,0.619252733379658,0.037924020752018575,0.5379901960784313,0.5889393204768346,0.5390100069374244,0.5312942796577913,0.5379901960784313,0.5312942796577913,23.601012706756592,4.201189994812012,37.826247215270996,309.13927680362934,194.23068249892685,3.234787925816419,5.148517150504916,1500.75390625,1500.7421875,75.6708984375,154.0,95.57861328125,154.0,,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_model.pth,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_model.pth,0.0,0.0,14721945.0,0.19402023500759108,52531200000.0,17464549780.0,17464549780.0,0.33246051451327974,14558214.0,0.19953692434210527,0.3362583313753133,51072000000.0,17173385500.0,0.3362583313753133,163731.0,0.05610300164473684,0.19953692434210527,1459200000.0,291164280.0,0.19953692434210527,1662933.0,0.1959527007918552,5875200000.0,1956136620.0,1956136620.0,0.3329480902777778,1644981.0,0.20159080882352942,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,17952.0,0.055,0.20159080882352942,163200000.0,32899620.0,0.20159080882352942
20260422_102610,shd,bp,6,dynsrm,500,1,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.03539124255379041,0.6848958333333334,0.7012244980441371,0.6868312181793744,0.6822334758724515,0.03691436971227328,0.5600490196078431,0.6424310147170543,0.5666440577978439,0.5467276832488457,0.5600490196078431,0.5467276832488457,23.687044143676758,4.459567546844482,38.20116138458252,308.01648174188347,182.97738321676243,3.246579515306573,5.465156307407454,1500.765625,1500.7265625,75.6708984375,154.0,95.57861328125,154.0,,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_model.pth,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_model.pth,0.0,0.0,15080577.0,0.19874663935981782,52531200000.0,17474228500.0,17474228500.0,0.3326447615893031,14914975.0,0.20442674067982455,0.3363081336152882,51072000000.0,17175929000.0,0.3363081336152882,165602.0,0.056744106359649125,0.20442674067982455,1459200000.0,298299500.0,0.20442674067982455,1706953.0,0.20113982371794872,5875200000.0,1957009120.0,1957009120.0,0.33309659586056645,1688606.0,0.20693700980392157,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,18347.0,0.056210171568627454,0.20693700980392157,163200000.0,33772120.0,0.20693700980392157
20260422_102610,shd,bp,7,dynsrm,500,1,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.034075590013934856,0.7353344298245614,0.7507156172943619,0.7373425764347502,0.731811648341786,0.0359126833431861,0.6531862745098039,0.6787907257854238,0.6547274696669664,0.6437825984216226,0.6531862745098039,0.6437825984216226,24.558603525161743,4.40753960609436,39.02122735977173,297.08529609693875,185.13730401235796,3.3660366673741424,5.40139657609603,1500.73046875,1500.71875,75.6708984375,154.0,95.57861328125,154.0,,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_model.pth,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_model.pth,0.0,0.0,15371430.0,0.20257978555161943,52531200000.0,17481469340.0,17481469340.0,0.3327826004355507,15206592.0,0.20842368421052632,0.3363357123276942,51072000000.0,17177337500.0,0.3363357123276942,164838.0,0.056482319078947366,0.20842368421052632,1459200000.0,304131840.0,0.20842368421052632,1719025.0,0.2025623350301659,5875200000.0,1957241420.0,1957241420.0,0.33313613494008715,1700221.0,0.20836041666666666,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,18804.0,0.05761029411764706,0.20836041666666666,163200000.0,34004420.0,0.20836041666666666
20260422_102610,shd,bp,8,dynsrm,500,1,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.03281477930253012,0.7756304824561403,0.7887853451477553,0.7771313544429196,0.7738037162693283,0.03549463900865293,0.6482843137254902,0.6876284636543116,0.650743126233233,0.6437826494011479,0.6531862745098039,0.6437826494011479,24.889673948287964,4.191208839416504,39.005093812942505,293.1336109568384,194.6932332089667,3.411413644228065,5.136285342422187,1499.0078125,1498.96875,75.6708984375,154.0,95.57861328125,154.0,,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_model.pth,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_model.pth,0.0,0.0,15549588.0,0.20492772646761134,52531200000.0,17479875620.0,17479875620.0,0.332752261893884,15385631.0,0.210877617872807,0.3362343945802005,51072000000.0,17172163000.0,0.3362343945802005,163957.0,0.0561804413377193,0.210877617872807,1459200000.0,307712620.0,0.210877617872807,1748907.0,0.2060834983031674,5875200000.0,1957857960.0,1957857960.0,0.3332410743464052,1731048.0,0.21213823529411766,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,17859.0,0.05471507352941177,0.21213823529411766,163200000.0,34620960.0,0.21213823529411766
20260422_102610,shd,bp,9,dynsrm,500,1,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.03182183807356316,0.8037280701754386,0.8120784127818416,0.8052584873892912,0.8019968931401573,0.03488174080848694,0.6654411764705882,0.699847884181664,0.6662762733593871,0.653553932120036,0.6654411764705882,0.653553932120036,24.915648698806763,4.455297470092773,39.37513518333435,292.8280169702912,183.15275365507935,3.414973779989962,5.459923370211732,1499.0,1499.0,75.6708984375,154.0,95.57861328125,154.0,,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_model.pth,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_model.pth,0.0,0.0,15723549.0,0.2072203551998988,52531200000.0,17489386780.0,17489386780.0,0.33293331924646685,15559064.0,0.2132547149122807,0.33635270794172933,51072000000.0,17178205500.0,0.33635270794172933,164485.0,0.056361362390350875,0.2132547149122807,1459200000.0,311181280.0,0.2132547149122807,1744716.0,0.20558964932126697,5875200000.0,1957750640.0,1957750640.0,0.3332228077342048,1725682.0,0.21148063725490196,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,19034.0,0.058314950980392154,0.21148063725490196,163200000.0,34513640.0,0.21148063725490196
20260422_102610,shd,bp,10,dynsrm,500,1,20,number,0.1,2.0,0.5,0.0,2.0,10.0,1.0,0.001,0.0,0.03097858413923205,0.8255208333333334,0.8338319672110316,0.8268996873939042,0.8244807730440733,0.03435998804428998,0.6813725490196079,0.7049712718764628,0.6783800520080986,0.671877693498053,0.6813725490196079,0.671877693498053,23.648902654647827,4.409881353378296,38.398237228393555,308.5132577416265,185.03899189371242,3.2413517892883537,5.404266364434186,1502.04296875,1499.0625,75.6708984375,154.0,95.57861328125,154.0,,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_eval_confusion.csv,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_best_model.pth,./result/2layers/dynsrm/SHD_dynsrm_BP_20260422_102610_final_model.pth,0.0,0.0,15904484.0,0.20960489414642375,52531200000.0,17493312780.0,17493312780.0,0.33300805578399123,15739964.0,0.2157341557017544,0.3363587386434837,51072000000.0,17178513500.0,0.3363587386434837,164520.0,0.05637335526315789,0.2157341557017544,1459200000.0,314799280.0,0.2157341557017544,1781045.0,0.20987049868024132,5875200000.0,1958488620.0,1958488620.0,0.3333484170751634,1762581.0,0.21600257352941177,0.3367011554621849,5712000000.0,1923237000.0,0.3367011554621849,18464.0,0.056568627450980395,0.21600257352941177,163200000.0,35251620.0,0.21600257352941177
