epoch,train_loss,test_loss,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,tau_mean,tau_response_mean,tau_refractory_mean
1,0.04624978178300154,0.041450469440221786,0.8493923611111112,0.8471903675412766,0.9031,0.9016969975454163,0.9031,729.68408203125,0.09030743688344955,1129477.125,11287999.0,0.10005998611450195,1741.823974609375,1.9354000091552734,1.7724504470825195,1.1556615829467773,2256.4375966592725,2195.89100772417,26.59058690071106,4.553960084915161,31.14730715751648,0.4431764483451843,0.4553960084915161,1608.62890625,1815.89453125,56.91259765625,76.0,60.94140625,76.0,0.0009997532801828658,nan,nan,nan
2,0.041139547975781635,0.039920625656843185,0.8943476228632479,0.8929456477741603,0.8862,0.8842035717547152,0.9031,709.5216064453125,0.08781208842992783,1125610.0,11287999.0,0.0997174009680748,1741.823974609375,2.036900043487549,1.8902053833007812,1.2348915338516235,2744.461516657229,3907.9275518645677,21.86221218109131,2.558901071548462,24.429293870925903,0.36437020301818845,0.25589010715484617,1789.5703125,1809.11328125,57.40966796875,76.0,60.94140625,76.0,0.0009990133642141358,nan,nan,nan
3,0.03730505345086766,0.03246156300902367,0.9018596420940171,0.9006064766327828,0.9183,0.917283828376242,0.9183,719.5297241210938,0.08905071765184402,1120878.25,11287999.0,0.09929821640253067,1741.823974609375,1.7132999897003174,1.6081889867782593,1.0115453004837036,3038.82810492495,3320.957842411148,19.74445343017578,3.0111794471740723,22.77820920944214,0.329074223836263,0.3011179447174072,1816.05078125,1803.99609375,57.40966796875,76.0,60.94140625,76.0,0.00099778098230154,nan,nan,nan
4,0.03150728727794356,0.030389844298362733,0.9114583333333334,0.9104077923571561,0.9129,0.9120216564097886,0.9183,690.5606079101562,0.08546542376279831,1101517.625,11287999.0,0.09758307039737701,1741.823974609375,1.674299955368042,1.5352174043655396,0.9272429943084717,3635.127747842341,3207.1737610111486,16.50560975074768,3.1180100440979004,19.62611961364746,0.2750934958457947,0.31180100440979003,1794.9765625,1825.328125,57.40966796875,76.0,60.94140625,76.0,0.000996057350657239,nan,nan,nan
5,0.03023686909522766,0.0287296879529953,0.9122763087606838,0.9112998962811026,0.9267,0.9261270963922534,0.9267,692.8673706054688,0.08575091511011124,1097421.0,11287999.0,0.09722014516592026,1741.823974609375,1.6527999639511108,1.5309160947799683,0.9128350019454956,3229.5896233943117,3222.344146149528,18.578211784362793,3.1033308506011963,21.684724807739258,0.3096368630727132,0.31033308506011964,1812.21875,1823.05078125,57.40966796875,76.0,60.94140625,76.0,0.0009938441702975688,nan,nan,nan
6,0.029704272074417934,0.02790312549471855,0.9131610576923077,0.9121906836840171,0.928,0.9273779145987824,0.928,705.2066040039062,0.08727805316448212,1094688.25,11287999.0,0.09697805345058441,1741.823974609375,1.6340999603271484,1.5071120262145996,0.8681089878082275,4056.6978999340745,3253.8585179942634,14.790354490280151,3.0732743740081787,17.8662269115448,0.24650590817133586,0.30732743740081786,1796.58984375,1846.234375,57.40966796875,76.0,60.94140625,76.0,0.0009911436253643444,nan,nan,nan
7,0.029483945562671393,0.02906765677332878,0.9128605769230769,0.9119087095812398,0.9194,0.9181575674970637,0.928,696.7003784179688,0.08622529357671738,1089137.375,11287999.0,0.09648629277944565,1741.823974609375,1.7817000150680542,1.6692408323287964,0.9427350163459778,3714.3764183888925,3897.7586259770405,16.153451681137085,2.5655770301818848,18.721862077713013,0.2692241946856181,0.2565577030181885,1830.1328125,1842.015625,57.40966796875,76.0,60.94140625,76.0,0.0009879583809693736,nan,nan,nan
8,0.029154512251162123,0.029200625401735306,0.9136284722222222,0.9127045183545516,0.9168,0.9163949591272711,0.928,710.4840087890625,0.08793118596076965,1089992.875,11287999.0,0.09656208753585815,1741.823974609375,1.6464999914169312,1.5145069360733032,0.9097632169723511,3713.724361660609,2748.9242844221285,16.156287908554077,3.637786626815796,19.79702401161194,0.26927146514256795,0.3637786626815796,1837.50390625,1854.12890625,57.40966796875,76.0,60.94140625,76.0,0.0009842915805643154,nan,nan,nan
9,0.028824270249177247,0.028566719317436217,0.9156650641025641,0.9147939168254291,0.9194,0.919298562886647,0.928,714.7105102539062,0.08845426887273788,1093573.5,11287999.0,0.09687929600477219,1741.823974609375,1.714900016784668,1.595062017440796,0.9186757802963257,3363.461962395307,3051.9710673156787,17.838762760162354,3.276571035385132,21.117966175079346,0.29731271266937254,0.3276571035385132,1822.609375,1854.421875,57.40966796875,76.0,60.94140625,76.0,0.0009801468428384714,nan,nan,nan
10,0.02868735856718869,0.027699531710147857,0.9164997329059829,0.915699358282063,0.9267,0.9253352638707806,0.928,705.7402954101562,0.08734409511089325,1085385.375,11287999.0,0.09615391492843628,1741.823974609375,1.6654000282287598,1.5660947561264038,0.9229673147201538,2550.0312362265204,2406.7292183465315,23.529123544692993,4.155016660690308,27.686936616897583,0.39215205907821654,0.4155016660690308,1863.72265625,1863.76171875,57.40966796875,76.0,60.94140625,76.0,0.0009755282581475767,nan,nan,nan
