epoch,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,layer_0_loss,layer_1_loss
1,0.7418387276785714,0.7286809632118064,0.7455,0.7321697314101472,0.7455,1520.3289794921875,0.38008227944374084,1492612.375,5624000.5,0.2654004991054535,1465.5631103515625,1.7855000495910645,1.5955734252929688,0.952926516532898,10196.701360652873,4769.438687760295,5.884255886077881,2.0966827869415283,19.0443172454834,0.09807093143463134,0.20966827869415283,3397.375,3391.0078125,1346.8984375,1566.0,1199.775390625,2004.0,0.001,0.38810929177062853,-0.001266247809066304
2,0.7758440290178571,0.7711170404256038,0.7825,0.7770699419383073,0.7825,1794.803955078125,0.44870102405548096,1630180.5,5624000.5,0.28986144065856934,1465.5631103515625,1.8832999467849731,1.654952049255371,0.9691978693008423,11727.326156528605,5576.298010652962,5.116255760192871,1.793304443359375,17.094796895980835,0.08527092933654785,0.1793304443359375,3396.38671875,3397.10546875,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.13551289960741997,-0.0031218261158625993
3,0.8521379743303571,0.8489003912367388,0.857,0.8535596380102074,0.857,1813.998046875,0.4534994661808014,1639486.875,5624000.5,0.29151612520217896,1465.5631103515625,1.8453999757766724,1.7168028354644775,0.9655489325523376,11579.464550697898,5442.062197458064,5.181586742401123,1.837538719177246,17.50110173225403,0.08635977904001872,0.1837538719177246,3397.10546875,3396.7890625,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.20900990813970566,-0.004841443816465991
4,0.8846086774553571,0.8834538561420755,0.8827,0.8816695216982433,0.8827,1818.1419677734375,0.4545353949069977,1641454.625,5624000.5,0.2918660640716553,1465.5631103515625,1.8473999500274658,1.7279936075210571,0.9396610260009766,11684.041728004137,5093.340169296962,5.135209321975708,1.963348150253296,17.56775999069214,0.08558682203292847,0.1963348150253296,3396.79296875,3397.01953125,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.2265655164207731,-0.009138457177739059
5,0.9082205636160714,0.907302209767893,0.9063,0.9053026082984218,0.9063,1809.54345703125,0.4523858428001404,1637115.75,5624000.5,0.2910945415496826,1465.5631103515625,1.8579000234603882,1.7727022171020508,0.989950954914093,11333.01782956555,5644.210151790528,5.294265031814575,1.7717270851135254,17.30487585067749,0.08823775053024292,0.17717270851135253,3397.01953125,3396.52734375,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.2359293614115034,-0.015505542047321796
6,0.9173932756696429,0.9169246754961516,0.9156,0.9150034003730291,0.9156,1804.54541015625,0.4511362910270691,1634170.625,5624000.5,0.2905708849430084,1465.5631103515625,1.8408000469207764,1.766928791999817,0.9816259741783142,11743.541217150076,5566.528398319015,5.109191417694092,1.7964518070220947,17.38752269744873,0.08515319029490152,0.17964518070220947,3396.5859375,3396.609375,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.2409409699695451,-0.024886330988790308
7,0.9256417410714286,0.9254037179215363,0.9251,0.9247376993331857,0.9251,1798.7415771484375,0.44968539476394653,1631501.125,5624000.5,0.2900961935520172,1465.5631103515625,1.88919997215271,1.830937147140503,1.005959153175354,11695.122937904578,5589.685019956954,5.130343675613403,1.7890095710754395,17.364705324172974,0.08550572792689005,0.17890095710754395,3396.38671875,3397.2421875,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.24422588731561387,-0.034276808345956464
8,0.9303152901785714,0.9299821784258734,0.9299,0.9292516136482272,0.9299,1789.71923828125,0.4474298357963562,1626724.125,5624000.5,0.2892468273639679,1465.5631103515625,1.840399980545044,1.7805140018463135,0.9610675573348999,11448.890260577582,5424.513038451242,5.240682601928711,1.8434834480285645,17.54485273361206,0.08734471003214518,0.18434834480285645,3397.2421875,3397.61328125,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.2469680000628744,-0.04337123914488724
9,0.9339076450892857,0.9336454851976445,0.9319,0.931347520394065,0.9319,1781.234375,0.44530853629112244,1621818.75,5624000.5,0.28837457299232483,1465.5631103515625,1.837399959564209,1.779911994934082,0.9806366562843323,11487.573057705122,5304.360857564711,5.2230353355407715,1.8852412700653076,17.52391767501831,0.08705058892567953,0.18852412700653076,3397.609375,3397.3828125,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.24910628263439452,-0.052168723195791245
10,0.9405168805803571,0.9402412360368112,0.9414,0.9410342177145644,0.9414,1778.6002197265625,0.4446500539779663,1619804.875,5624000.5,0.28801652789115906,1465.5631103515625,1.8653000593185425,1.8210113048553467,0.9877840876579285,11152.554505023603,5622.909241105715,5.3799333572387695,1.7784388065338135,17.640882968902588,0.08966555595397949,0.17784388065338136,3397.859375,3397.76171875,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.2509387167436736,-0.06305550118642193
11,0.9420340401785714,0.9416578371397216,0.9414,0.9409174012810133,0.9414,1772.766845703125,0.4431917071342468,1615157.5,5624000.5,0.28719013929367065,1465.5631103515625,1.841599941253662,1.7938177585601807,0.9838725328445435,11783.844220666691,5397.724523402858,5.091717004776001,1.8526325225830078,17.348085165023804,0.08486195007960001,0.1852632522583008,3409.4609375,3398.78515625,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.25214889858450207,-0.07607086428574153
12,0.9458705357142857,0.9455996379728451,0.9443,0.9438462100500837,0.9443,1767.4134521484375,0.4418533742427826,1614324.125,5624000.5,0.2870419919490814,1465.5631103515625,1.7985999584197998,1.749232292175293,0.9314183592796326,11081.693294225242,5582.2077562043,5.414335012435913,1.7914059162139893,17.67885661125183,0.09023891687393189,0.17914059162139892,3488.16015625,3399.04296875,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.25327623954841066,-0.08990898196186338
13,0.949462890625,0.9491895668216422,0.9473,0.946822333035839,0.9473,1761.2584228515625,0.4403146505355835,1610875.5,5624000.5,0.2864287793636322,1465.5631103515625,1.8444000482559204,1.800485610961914,0.9748726487159729,11122.595809086552,5460.623025728814,5.394424200057983,1.8312928676605225,18.619253873825073,0.08990707000096639,0.18312928676605225,3399.05078125,3397.7109375,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.25455473363399506,-0.10399358293839864
14,0.9470738002232143,0.9467404460861696,0.944,0.9435670873261859,0.9473,1761.785400390625,0.4404463469982147,1609214.75,5624000.5,0.2861334979534149,1465.5631103515625,1.8355000019073486,1.7848516702651978,0.9598968029022217,11016.883976507423,5236.34831002678,5.446186065673828,1.9097278118133545,18.43165159225464,0.09076976776123047,0.19097278118133545,3397.98828125,3398.9375,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.2550459461552756,-0.11404300108551979
15,0.9461495535714286,0.9458325565808522,0.944,0.9435579357302633,0.9473,1753.4608154296875,0.4383651316165924,1606851.625,5624000.5,0.2857133150100708,1465.5631103515625,1.8149000406265259,1.76694917678833,0.959082841873169,10615.88599185955,5445.136887102997,5.651906967163086,1.836501121520996,18.93891930580139,0.0941984494527181,0.18365011215209961,3398.90625,3399.84375,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.25627737811633516,-0.12138345890811511
16,0.9460797991071429,0.9458222352308118,0.9445,0.9441456648651976,0.9473,1752.401611328125,0.4381003975868225,1606848.25,5624000.5,0.28571268916130066,1465.5631103515625,1.7675000429153442,1.7144521474838257,0.9085720181465149,11865.41285758444,5760.2141974182,5.056714057922363,1.736046552658081,17.20644974708557,0.08427856763203939,0.1736046552658081,3399.8515625,3399.6796875,1347.03515625,2004.0,1199.775390625,2004.0,0.001,-0.25626896960394724,-0.12775303902370588
17,0.9524448939732143,0.9521505582136369,0.9507,0.9502990704498494,0.9507,1750.8035888671875,0.43770086765289307,1605556.25,5624000.5,0.2854829728603363,1465.5631103515625,1.7826000452041626,1.7366151809692383,0.9310106039047241,11414.710546888024,5121.821272627828,5.256375074386597,1.9524304866790771,17.74433946609497,0.08760625123977661,0.1952430486679077,3399.66796875,3399.484375,1347.03515625,2006.0,1199.775390625,2006.0,0.001,-0.25682345245565685,-0.13232956720249994
18,0.9512416294642857,0.9509137680367502,0.9508,0.950473743634344,0.9508,1745.03662109375,0.43625909090042114,1602814.875,5624000.5,0.28499552607536316,1465.5631103515625,1.7490999698638916,1.7003575563430786,0.8998737335205078,11912.631695594582,5530.686558465233,5.036670446395874,1.808093786239624,17.27655601501465,0.08394450743993123,0.1808093786239624,3399.48828125,3398.4921875,1347.03515625,2006.0,1199.775390625,2006.0,0.001,-0.2576311486107962,-0.13799310901335307
19,0.9534388950892857,0.9531174205588041,0.9511,0.9506075241292017,0.9511,1738.150634765625,0.4345375895500183,1599702.375,5624000.5,0.28444206714630127,1465.5631103515625,1.8105000257492065,1.7699506282806396,0.9511599540710449,11621.24685038272,5241.79625862353,5.162957191467285,1.907742977142334,17.572765827178955,0.08604928652445475,0.1907742977142334,3398.50390625,3398.87109375,1347.03515625,2006.0,1199.775390625,2006.0,0.001,-0.25787814600127085,-0.14296065270900726
20,0.9522879464285714,0.9519685363665978,0.9507,0.9502827148963066,0.9511,1736.3536376953125,0.4340883791446686,1599164.0,5624000.5,0.2843463718891144,1465.5631103515625,1.7883000373840332,1.747133731842041,0.9421082735061646,11317.59675992289,5566.447134861098,5.301478862762451,1.796478033065796,17.714022159576416,0.08835798104604085,0.1796478033065796,3398.87109375,3399.2265625,1347.03515625,2006.0,1199.775390625,2006.0,0.001,-0.25866389700344633,-0.14864079015595572
21,0.9543282645089286,0.9539894334407848,0.9535,0.9530913340780369,0.9535,1728.8656005859375,0.4322163462638855,1595483.5,5624000.5,0.283691942691803,1465.5631103515625,1.751099944114685,1.7091766595840454,0.9104962348937988,11541.25382754423,5570.662665572095,5.198741912841797,1.7951185703277588,17.61760377883911,0.08664569854736329,0.1795118570327759,3399.23046875,3399.484375,1347.03515625,2006.0,1199.775390625,2006.0,0.001,-0.2592082066195352,-0.1522943153977394
22,0.9579380580357143,0.9576254315731028,0.9561,0.9557357137255762,0.9561,1729.7716064453125,0.43244287371635437,1595623.875,5624000.5,0.2837168574333191,1465.5631103515625,1.7776999473571777,1.7367429733276367,0.923061728477478,11668.548225112658,5538.127986975647,5.142027854919434,1.805664300918579,17.238189458847046,0.08570046424865722,0.1805664300918579,3399.4921875,3399.73828125,1347.03515625,2006.0,1199.775390625,2006.0,0.001,-0.2591008118220738,-0.15618833473750524
23,0.9572928292410714,0.9569945559984013,0.9526,0.9521197607687547,0.9561,1724.2359619140625,0.43105897307395935,1592579.625,5624000.5,0.28317564725875854,1465.5631103515625,1.7994999885559082,1.763804316520691,0.9511785507202148,11405.01360036763,5404.647866452764,5.2608442306518555,1.8502593040466309,17.642350435256958,0.08768073717753093,0.18502593040466309,3399.73828125,3399.3203125,1347.03515625,2006.0,1199.775390625,2006.0,0.001,-0.25945422053337097,-0.16023816487618855
24,0.957275390625,0.9569465606488488,0.9529,0.9524733649752333,0.9561,1719.4449462890625,0.4298612177371979,1590510.375,5624000.5,0.28280767798423767,1465.5631103515625,1.773300051689148,1.7363836765289307,0.9322633147239685,11586.787746667567,5553.621800609503,5.178311824798584,1.8006267547607422,17.406954050064087,0.0863051970799764,0.1800626754760742,3399.3359375,3399.2109375,1347.03515625,2006.0,1199.775390625,2006.0,0.001,-0.25975793812956127,-0.1657677356685911
25,0.9566127232142857,0.9562775707901882,0.9549,0.9544727571569347,0.9561,1715.0946044921875,0.42877358198165894,1588222.75,5624000.5,0.2824009358882904,1465.5631103515625,1.7891000509262085,1.7491884231567383,0.946373701095581,11058.825090709937,5837.678915578723,5.4255311489105225,1.7130095958709717,17.67436957359314,0.0904255191485087,0.17130095958709718,3399.4140625,3399.43359375,1347.03515625,2006.0,1199.775390625,2006.0,0.001,-0.2600421756505966,-0.16747458385569708
