run_name,model,status,best_test_acc,best_test_macro_f1,best_test_event_synops,out_dir,csv_path,summary_path,cmd
dynsrm__id110__tr3__trefr6__vth1__lr0p001__ig0p8__wd0p0001__h256__L1,dynsrm,DONE,0.7610294117647058,0.7478027334706157,1000547504.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id110__tr3__trefr6__vth1__lr0p001__ig0p8__wd0p0001__h256__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id110__tr3__trefr6__vth1__lr0p001__ig0p8__wd0p0001__h256__L1/SHD_dynsrm_BP_20260423_005900.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id110__tr3__trefr6__vth1__lr0p001__ig0p8__wd0p0001__h256__L1/SHD_dynsrm_BP_20260423_005900_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id110__tr3__trefr6__vth1__lr0p001__ig0p8__wd0p0001__h256__L1 -b 128 -epochs 80 -j 4 -T 20 --model dynsrm --hidden-dim 256 --num-layers 1 -lr 0.001 --weight-decay 0.0001 --input-gain 0.8 --v-threshold 1.0 --v-reset 0.0 --tau-response 3.0 --tau-refractory 6.0
srm__id077__tr2__trefr10__vth1__lr0p002__ig1p2__wd1em05__h256__L1,srm,DONE,0.7598039215686274,0.7515196463486403,1002244044.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id077__tr2__trefr10__vth1__lr0p002__ig1p2__wd1em05__h256__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id077__tr2__trefr10__vth1__lr0p002__ig1p2__wd1em05__h256__L1/SHD_srm_BP_20260422_145822.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id077__tr2__trefr10__vth1__lr0p002__ig1p2__wd1em05__h256__L1/SHD_srm_BP_20260422_145822_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id077__tr2__trefr10__vth1__lr0p002__ig1p2__wd1em05__h256__L1 -b 128 -epochs 80 -j 4 -T 20 --model srm --hidden-dim 256 --num-layers 1 -lr 0.002 --weight-decay 1e-05 --input-gain 1.2 --v-threshold 1.0 --v-reset 0.0 --tau-response 2.0 --tau-refractory 10.0
lif__id017__tau1p5__vth0p5__lr0p001__ig1p2__wd0p0001__h500__L1,lif,DONE,0.7573529411764706,0.7431695605502628,1978603600.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id017__tau1p5__vth0p5__lr0p001__ig1p2__wd0p0001__h500__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id017__tau1p5__vth0p5__lr0p001__ig1p2__wd0p0001__h500__L1/SHD_lif_BP_20260421_205856.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id017__tau1p5__vth0p5__lr0p001__ig1p2__wd0p0001__h500__L1/SHD_lif_BP_20260421_205856_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id017__tau1p5__vth0p5__lr0p001__ig1p2__wd0p0001__h500__L1 -b 128 -epochs 80 -j 4 -T 20 --model lif --hidden-dim 500 --num-layers 1 -lr 0.001 --weight-decay 0.0001 --input-gain 1.2 --v-threshold 0.5 --v-reset 0.0 --tau 1.5
lif__id023__tau2__vth0p5__lr0p002__ig1__wd0p0001__h256__L2,lif,DONE,0.7524509803921569,0.7437715835474219,1172317024.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id023__tau2__vth0p5__lr0p002__ig1__wd0p0001__h256__L2,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id023__tau2__vth0p5__lr0p002__ig1__wd0p0001__h256__L2/SHD_lif_BP_20260421_224324.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id023__tau2__vth0p5__lr0p002__ig1__wd0p0001__h256__L2/SHD_lif_BP_20260421_224324_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id023__tau2__vth0p5__lr0p002__ig1__wd0p0001__h256__L2 -b 128 -epochs 80 -j 4 -T 20 --model lif --hidden-dim 256 --num-layers 2 -lr 0.002 --weight-decay 0.0001 --input-gain 1.0 --v-threshold 0.5 --v-reset 0.0 --tau 2.0
alif__id042__tau1p5__vth0p3__lr0p0003__ig0p8__wd0__h256__L1,alif,DONE,0.7475490196078431,0.7383207486931409,1017916904.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/alif__id042__tau1p5__vth0p3__lr0p0003__ig0p8__wd0__h256__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/alif__id042__tau1p5__vth0p3__lr0p0003__ig0p8__wd0__h256__L1/SHD_alif_BP_20260422_042609.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/alif__id042__tau1p5__vth0p3__lr0p0003__ig0p8__wd0__h256__L1/SHD_alif_BP_20260422_042609_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/alif__id042__tau1p5__vth0p3__lr0p0003__ig0p8__wd0__h256__L1 -b 128 -epochs 80 -j 4 -T 20 --model alif --hidden-dim 256 --num-layers 1 -lr 0.0003 --weight-decay 0.0 --input-gain 0.8 --v-threshold 0.3 --v-reset 0.0 --tau 1.5
lif__id015__tau1p5__vth0p3__lr0p002__ig1p5__wd0__h256__L1,lif,DONE,0.7475490196078431,0.7360600422701834,1016555184.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id015__tau1p5__vth0p3__lr0p002__ig1p5__wd0__h256__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id015__tau1p5__vth0p3__lr0p002__ig1p5__wd0__h256__L1/SHD_lif_BP_20260421_202354.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id015__tau1p5__vth0p3__lr0p002__ig1p5__wd0__h256__L1/SHD_lif_BP_20260421_202354_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id015__tau1p5__vth0p3__lr0p002__ig1p5__wd0__h256__L1 -b 128 -epochs 80 -j 4 -T 20 --model lif --hidden-dim 256 --num-layers 1 -lr 0.002 --weight-decay 0.0 --input-gain 1.5 --v-threshold 0.3 --v-reset 0.0 --tau 1.5
srm__id065__tr3__trefr10__vth1__lr0p002__ig1__wd0p0001__h256__L1,srm,DONE,0.7242647058823529,0.7136113283164087,1000831744.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id065__tr3__trefr10__vth1__lr0p002__ig1__wd0p0001__h256__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id065__tr3__trefr10__vth1__lr0p002__ig1__wd0p0001__h256__L1/SHD_srm_BP_20260422_112353.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id065__tr3__trefr10__vth1__lr0p002__ig1__wd0p0001__h256__L1/SHD_srm_BP_20260422_112353_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id065__tr3__trefr10__vth1__lr0p002__ig1__wd0p0001__h256__L1 -b 128 -epochs 80 -j 4 -T 20 --model srm --hidden-dim 256 --num-layers 1 -lr 0.002 --weight-decay 0.0001 --input-gain 1.0 --v-threshold 1.0 --v-reset 0.0 --tau-response 3.0 --tau-refractory 10.0
lif__id013__tau2__vth1__lr0p002__ig1p2__wd0p0001__h384__L1,lif,DONE,0.7230392156862745,0.7039991293350273,1496520616.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id013__tau2__vth1__lr0p002__ig1p2__wd0p0001__h384__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id013__tau2__vth1__lr0p002__ig1p2__wd0p0001__h384__L1/SHD_lif_BP_20260421_194922.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id013__tau2__vth1__lr0p002__ig1p2__wd0p0001__h384__L1/SHD_lif_BP_20260421_194922_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id013__tau2__vth1__lr0p002__ig1p2__wd0p0001__h384__L1 -b 128 -epochs 80 -j 4 -T 20 --model lif --hidden-dim 384 --num-layers 1 -lr 0.002 --weight-decay 0.0001 --input-gain 1.2 --v-threshold 1.0 --v-reset 0.0 --tau 2.0
dynsrm__id092__tr2__trefr12__vth1__lr0p0003__ig1__wd0__h384__L1,dynsrm,DONE,0.7205882352941176,0.7142535524479972,1500999196.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id092__tr2__trefr12__vth1__lr0p0003__ig1__wd0__h384__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id092__tr2__trefr12__vth1__lr0p0003__ig1__wd0__h384__L1/SHD_dynsrm_BP_20260422_193818.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id092__tr2__trefr12__vth1__lr0p0003__ig1__wd0__h384__L1/SHD_dynsrm_BP_20260422_193818_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id092__tr2__trefr12__vth1__lr0p0003__ig1__wd0__h384__L1 -b 128 -epochs 80 -j 4 -T 20 --model dynsrm --hidden-dim 384 --num-layers 1 -lr 0.0003 --weight-decay 0.0 --input-gain 1.0 --v-threshold 1.0 --v-reset 0.0 --tau-response 2.0 --tau-refractory 12.0
dynsrm__id087__tr1p5__trefr10__vth0p3__lr0p0003__ig0p8__wd1em05__h384__L1,dynsrm,DONE,0.7144607843137255,0.7081765725632007,1505483636.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id087__tr1p5__trefr10__vth0p3__lr0p0003__ig0p8__wd1em05__h384__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id087__tr1p5__trefr10__vth0p3__lr0p0003__ig0p8__wd1em05__h384__L1/SHD_dynsrm_BP_20260422_175548.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id087__tr1p5__trefr10__vth0p3__lr0p0003__ig0p8__wd1em05__h384__L1/SHD_dynsrm_BP_20260422_175548_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id087__tr1p5__trefr10__vth0p3__lr0p0003__ig0p8__wd1em05__h384__L1 -b 128 -epochs 80 -j 4 -T 20 --model dynsrm --hidden-dim 384 --num-layers 1 -lr 0.0003 --weight-decay 1e-05 --input-gain 0.8 --v-threshold 0.3 --v-reset 0.0 --tau-response 1.5 --tau-refractory 10.0
srm__id074__tr1p5__trefr8__vth1__lr0p0003__ig1p2__wd0__h500__L1,srm,DONE,0.6813725490196079,0.6735238512745578,1955451980.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id074__tr1p5__trefr8__vth1__lr0p0003__ig1p2__wd0__h500__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id074__tr1p5__trefr8__vth1__lr0p0003__ig1p2__wd0__h500__L1/SHD_srm_BP_20260422_141748.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id074__tr1p5__trefr8__vth1__lr0p0003__ig1p2__wd0__h500__L1/SHD_srm_BP_20260422_141748_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id074__tr1p5__trefr8__vth1__lr0p0003__ig1p2__wd0__h500__L1 -b 128 -epochs 80 -j 4 -T 20 --model srm --hidden-dim 500 --num-layers 1 -lr 0.0003 --weight-decay 0.0 --input-gain 1.2 --v-threshold 1.0 --v-reset 0.0 --tau-response 1.5 --tau-refractory 8.0
lif__id018__tau2__vth1__lr0p0008__ig1__wd0p0001__h384__L2,lif,DONE,0.6776960784313726,0.6493736518481152,2079618696.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id018__tau2__vth1__lr0p0008__ig1__wd0p0001__h384__L2,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id018__tau2__vth1__lr0p0008__ig1__wd0p0001__h384__L2/SHD_lif_BP_20260421_213219.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id018__tau2__vth1__lr0p0008__ig1__wd0p0001__h384__L2/SHD_lif_BP_20260421_213219_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id018__tau2__vth1__lr0p0008__ig1__wd0p0001__h384__L2 -b 128 -epochs 80 -j 4 -T 20 --model lif --hidden-dim 384 --num-layers 2 -lr 0.0008 --weight-decay 0.0001 --input-gain 1.0 --v-threshold 1.0 --v-reset 0.0 --tau 2.0
srm__id061__tr1p5__trefr6__vth0p7__lr0p001__ig1p5__wd0p0001__h256__L1,srm,DONE,0.6703431372549019,0.6589407904452882,1003971844.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id061__tr1p5__trefr6__vth0p7__lr0p001__ig1p5__wd0p0001__h256__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id061__tr1p5__trefr6__vth0p7__lr0p001__ig1p5__wd0p0001__h256__L1/SHD_srm_BP_20260422_094635.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id061__tr1p5__trefr6__vth0p7__lr0p001__ig1p5__wd0p0001__h256__L1/SHD_srm_BP_20260422_094635_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/srm__id061__tr1p5__trefr6__vth0p7__lr0p001__ig1p5__wd0p0001__h256__L1 -b 128 -epochs 80 -j 4 -T 20 --model srm --hidden-dim 256 --num-layers 1 -lr 0.001 --weight-decay 0.0001 --input-gain 1.5 --v-threshold 0.7 --v-reset 0.0 --tau-response 1.5 --tau-refractory 6.0
dynsrm__id093__tr1p5__trefr12__vth1__lr0p001__ig1p2__wd1em05__h256__L1,dynsrm,DONE,0.6703431372549019,0.6575707011486284,1001081464.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id093__tr1p5__trefr12__vth1__lr0p001__ig1p2__wd1em05__h256__L1,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id093__tr1p5__trefr12__vth1__lr0p001__ig1p2__wd1em05__h256__L1/SHD_dynsrm_BP_20260422_194219.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id093__tr1p5__trefr12__vth1__lr0p001__ig1p2__wd1em05__h256__L1/SHD_dynsrm_BP_20260422_194219_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/dynsrm__id093__tr1p5__trefr12__vth1__lr0p001__ig1p2__wd1em05__h256__L1 -b 128 -epochs 80 -j 4 -T 20 --model dynsrm --hidden-dim 256 --num-layers 1 -lr 0.001 --weight-decay 1e-05 --input-gain 1.2 --v-threshold 1.0 --v-reset 0.0 --tau-response 1.5 --tau-refractory 12.0
lif__id012__tau3__vth0p7__lr0p002__ig0p8__wd0p0001__h384__L2,lif,DONE,0.6703431372549019,0.6467864853423885,1806119668.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id012__tau3__vth0p7__lr0p002__ig0p8__wd0p0001__h384__L2,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id012__tau3__vth0p7__lr0p002__ig0p8__wd0p0001__h384__L2/SHD_lif_BP_20260421_194852.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id012__tau3__vth0p7__lr0p002__ig0p8__wd0p0001__h384__L2/SHD_lif_BP_20260421_194852_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id012__tau3__vth0p7__lr0p002__ig0p8__wd0p0001__h384__L2 -b 128 -epochs 80 -j 4 -T 20 --model lif --hidden-dim 384 --num-layers 2 -lr 0.002 --weight-decay 0.0001 --input-gain 0.8 --v-threshold 0.7 --v-reset 0.0 --tau 3.0
lif__id014__tau3__vth1__lr0p0003__ig1p2__wd0p0001__h384__L2,lif,DONE,0.6299019607843137,0.5993421155666392,2206111004.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id014__tau3__vth1__lr0p0003__ig1p2__wd0p0001__h384__L2,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id014__tau3__vth1__lr0p0003__ig1p2__wd0p0001__h384__L2/SHD_lif_BP_20260421_202324.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id014__tau3__vth1__lr0p0003__ig1p2__wd0p0001__h384__L2/SHD_lif_BP_20260421_202324_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id014__tau3__vth1__lr0p0003__ig1p2__wd0p0001__h384__L2 -b 128 -epochs 80 -j 4 -T 20 --model lif --hidden-dim 384 --num-layers 2 -lr 0.0003 --weight-decay 0.0001 --input-gain 1.2 --v-threshold 1.0 --v-reset 0.0 --tau 3.0
lif__id022__tau3__vth1__lr0p001__ig1p2__wd0p0001__h256__L2,lif,DONE,0.6139705882352942,0.5739994083279081,1302007168.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id022__tau3__vth1__lr0p001__ig1p2__wd0p0001__h256__L2,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id022__tau3__vth1__lr0p001__ig1p2__wd0p0001__h256__L2/SHD_lif_BP_20260421_224134.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id022__tau3__vth1__lr0p001__ig1p2__wd0p0001__h256__L2/SHD_lif_BP_20260421_224134_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id022__tau3__vth1__lr0p001__ig1p2__wd0p0001__h256__L2 -b 128 -epochs 80 -j 4 -T 20 --model lif --hidden-dim 256 --num-layers 2 -lr 0.001 --weight-decay 0.0001 --input-gain 1.2 --v-threshold 1.0 --v-reset 0.0 --tau 3.0
lif__id006__tau4__vth1__lr0p002__ig1p2__wd0p0001__h384__L2,lif,DONE,0.5808823529411765,0.5462589763784292,1881353220.0,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id006__tau4__vth1__lr0p002__ig1p2__wd0p0001__h384__L2,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id006__tau4__vth1__lr0p002__ig1p2__wd0p0001__h384__L2/SHD_lif_BP_20260421_180455.csv,/home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id006__tau4__vth1__lr0p002__ig1p2__wd0p0001__h384__L2/SHD_lif_BP_20260421_180455_summary.json,/home/yhxu/miniconda3/envs/sj39/bin/python /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/shd_bp_train_v1.py -device <GPU> -data-dir /home/public03/yhxu/spikingjelly/dataset/SHD -out-dir /home/yhxu/spikingjelly/spikingjelly/spikingjelly/SNNFF/BP/SHD/result/fintune/shd_bp/runs/lif__id006__tau4__vth1__lr0p002__ig1p2__wd0p0001__h384__L2 -b 128 -epochs 80 -j 4 -T 20 --model lif --hidden-dim 384 --num-layers 2 -lr 0.002 --weight-decay 0.0001 --input-gain 1.2 --v-threshold 1.0 --v-reset 0.0 --tau 4.0
