epoch,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,layer_0_loss,layer_1_loss
1,0.7706647600446429,0.7633925977800494,0.7754,0.7678551220058482,0.7754,2790.631591796875,0.3488289415836334,2269498.25,11248001.0,0.20176906883716583,1749.823974609375,3.078399896621704,2.7743101119995117,2.111266613006592,2667.8620502344147,1552.3952418278088,22.48991847038269,6.4416584968566895,45.99991703033447,0.3748319745063782,0.6441658496856689,3694.98046875,3603.75,2628.20703125,3008.0,2343.400390625,3586.0,0.001,0.1074373261736972,-0.003958657631301321
2,0.8285260881696429,0.8256449961995502,0.8329,0.8300820072873026,0.8329,3213.6787109375,0.40170982480049133,2480634.75,11248001.0,0.22054003179073334,1749.823974609375,2.8485000133514404,2.4819304943084717,1.9289683103561401,3328.8441815289657,1785.4316949474328,18.024274110794067,5.600886344909668,40.93383741378784,0.30040456851323444,0.5600886344909668,3897.24609375,3611.26171875,2628.34375,3586.0,2343.400390625,3586.0,0.001,-0.19531511408942087,-0.01125473203137517
3,0.8884451729910714,0.8871268850335758,0.8947,0.893238688153521,0.8947,3165.116943359375,0.39563965797424316,2455609.25,11248001.0,0.21831518411636353,1749.823974609375,2.627500057220459,2.4272940158843994,1.8825896978378296,3374.0159431211423,1389.7651513514868,17.782962799072266,7.195460319519043,42.876240968704224,0.2963827133178711,0.7195460319519043,3836.515625,3612.59375,2628.34375,3586.0,2343.400390625,3586.0,0.001,-0.22309036872216634,-0.020901529118418694
4,0.9063371930803571,0.905607373319881,0.9091,0.9081196409060344,0.9091,3162.54931640625,0.3953186273574829,2453776.75,11248001.0,0.21815229952335358,1749.823974609375,2.4839000701904297,2.284457206726074,1.8117424249649048,3579.7646152458697,1144.1274305183229,16.760878562927246,8.740285158157349,48.6439368724823,0.2793479760487874,0.8740285158157348,3612.796875,3614.50390625,2628.34375,3586.0,2343.400390625,3586.0,0.001,-0.2356941912855421,-0.03758701961487532
5,0.9238106863839286,0.9233004594066371,0.9253,0.9244901317958945,0.9253,3130.39990234375,0.3912999629974365,2437217.25,11248001.0,0.21668004989624023,1749.823974609375,2.4646999835968018,2.3258402347564697,1.799425721168518,2352.427910283833,1095.7749156165555,25.505563735961914,9.125961780548096,58.3020179271698,0.42509272893269856,0.9125961780548095,3753.2421875,3612.78515625,2628.34375,3586.0,2343.400390625,3586.0,0.001,-0.24198252175535476,-0.05372905518327441
6,0.9324428013392857,0.9320982324078276,0.9339,0.9332842338189817,0.9339,3090.345947265625,0.3862932622432709,2414819.25,11248001.0,0.2146887630224228,1749.823974609375,2.43149995803833,2.301424026489258,1.7614597082138062,2920.385471761656,1504.6111518545554,20.545233011245728,6.646235466003418,47.98574185371399,0.3424205501874288,0.6646235466003418,3612.99609375,3612.58203125,2628.34375,3586.0,2343.400390625,3586.0,0.001,-0.24608367468629563,-0.07454308761017663
7,0.9355643136160714,0.934918511324061,0.9375,0.9366976760353591,0.9375,3059.394287109375,0.38242432475090027,2398654.0,11248001.0,0.21325159072875977,1749.823974609375,2.4377999305725098,2.315840005874634,1.785983920097351,2658.3573562695215,1671.6358425516066,22.570328950881958,5.982164144515991,48.898693323135376,0.376172149181366,0.5982164144515991,3701.84375,3612.2421875,2628.34375,3586.0,2343.400390625,3586.0,0.001,-0.24921755279813493,-0.09893800105367388
8,0.9412841796875,0.940803536649816,0.9419,0.941201413031906,0.9419,3023.936767578125,0.3779921233654022,2380257.75,11248001.0,0.21161608397960663,1749.823974609375,2.384999990463257,2.2824079990386963,1.7418243885040283,2516.286434389587,1246.9107083107829,23.844662189483643,8.01982045173645,48.87772178649902,0.39741103649139403,0.801982045173645,3612.56640625,3612.84765625,2628.34375,3586.0,2343.400390625,3586.0,0.001,-0.2509197784321649,-0.12474710228187698
9,0.946044921875,0.9457061687522067,0.9471,0.946613522580375,0.9471,2988.318359375,0.3735397458076477,2363128.0,11248001.0,0.2100931704044342,1749.823974609375,2.3694000244140625,2.269137382507324,1.6960134506225586,3015.6989402115587,1257.8366555677774,19.895885229110718,7.950157880783081,46.73904991149902,0.3315980871518453,0.7950157880783081,3613.484375,3613.15234375,2628.34375,3586.0,2343.400390625,3586.0,0.001,-0.25262377304690226,-0.1464491060801915
10,0.9463413783482143,0.9459822856316435,0.9474,0.9468964622736319,0.9474,2961.812255859375,0.37022653222084045,2350640.5,11248001.0,0.20898298919200897,1749.823974609375,2.3259999752044678,2.2268314361572266,1.6622552871704102,3180.200820357532,1662.8595598832055,18.866733074188232,6.013736963272095,46.23892021179199,0.31444555123647056,0.6013736963272095,3660.15234375,3612.74609375,2628.34375,3586.0,2343.400390625,3586.0,0.001,-0.2534544404063906,-0.1599686379943575
11,0.9487479073660714,0.9483412890603873,0.9502,0.9497404988993962,0.9502,2926.568603515625,0.3658210337162018,2333388.25,11248001.0,0.20744916796684265,1749.823974609375,2.311300039291382,2.2224795818328857,1.6857293844223022,3169.582076609685,1101.3938370846197,18.929940462112427,9.079404354095459,52.22509264945984,0.3154990077018738,0.9079404354095459,3809.24609375,3612.41015625,2628.34375,3586.0,2343.400390625,3586.0,0.001,-0.2544551470449993,-0.16909309050866536
12,0.9506312779017857,0.9502720111548335,0.9529,0.9524795921528806,0.9529,2901.479736328125,0.362684965133667,2321288.5,11248001.0,0.2063734382390976,1749.823974609375,2.290600061416626,2.20379900932312,1.65943443775177,2282.562642275117,1852.0338396899617,26.2862446308136,5.399469375610352,56.7587571144104,0.43810407718022665,0.5399469375610352,3673.91015625,3611.82421875,2628.34375,3586.0,2343.400390625,3586.0,0.001,-0.25580370000430513,-0.17515221131699427
