epoch,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,layer_0_loss,layer_1_loss
1,0.7587716238839286,0.7469108655291057,0.7668,0.7541529926784218,0.7668,3538.49951171875,0.35384994745254517,2776180.0,14060000.0,0.1974523365497589,2015.4056396484375,3.90310001373291,3.563901901245117,2.7453114986419678,6138.4015559832305,2843.6907861604604,9.774531602859497,3.516556739807129,31.325688123703003,0.16290886004765828,0.3516556739807129,5223.59765625,5351.2734375,3112.955078125,3506.0,2912.9296875,4594.0,0.001,0.012422727886587381,-0.003764594763716949
2,0.8482491629464286,0.8464067271001466,0.8551,0.8527682205827093,0.8551,3984.99072265625,0.398499071598053,2998475.25,14060000.0,0.21326281130313873,2015.4056396484375,3.419800043106079,2.973804235458374,2.317711114883423,6654.378482626096,2613.763214080046,9.016619682312012,3.8259012699127197,31.49930763244629,0.1502769947052002,0.382590126991272,5553.77734375,5353.68359375,3113.091796875,4594.0,2912.9296875,4594.0,0.001,-0.20388720503875188,-0.010601556560556804
3,0.8953334263392857,0.8942057070929019,0.9004,0.8990394229409556,0.9004,3930.377685546875,0.39303773641586304,2970969.75,14060000.0,0.21130651235580444,2015.4056396484375,3.316800117492676,3.0352065563201904,2.368295431137085,6327.038791636253,2980.73881573753,9.48310923576355,3.354872941970825,31.92376947402954,0.15805182059605916,0.3354872941970825,5354.49609375,5355.359375,3113.091796875,4594.0,2912.9296875,4594.0,0.001,-0.22688562529427664,-0.020076720908816372
4,0.9073311941964286,0.9066045373592372,0.9091,0.907928554775354,0.9091,3902.381591796875,0.3902381360530853,2954845.5,14060000.0,0.21015968918800354,2015.4056396484375,3.172300100326538,2.9006710052490234,2.30830454826355,6263.965335332825,2462.96585011232,9.578597068786621,4.060145616531372,33.44213557243347,0.15964328447977702,0.4060145616531372,5359.359375,5349.625,3113.091796875,4594.0,2912.9296875,4594.0,0.001,-0.2367715665272304,-0.036847490817308426
5,0.9247349330357143,0.9242210722313153,0.927,0.9260904551734139,0.927,3846.706298828125,0.384670615196228,2926112.25,14060000.0,0.2081160694360733,2015.4056396484375,3.2167000770568848,3.0262136459350586,2.373137950897217,5816.490005475619,3016.3664494474497,10.315499544143677,3.315247058868408,33.695911169052124,0.17192499240239462,0.3315247058868408,5353.625,5354.03515625,3113.091796875,4594.0,2912.9296875,4594.0,0.001,-0.24276840261050633,-0.054517007299831936
6,0.9301234654017857,0.929576388837358,0.929,0.9281113557401188,0.929,3783.546875,0.3783546984195709,2892253.5,14060000.0,0.20570793747901917,2015.4056396484375,3.17930006980896,2.991819143295288,2.3518166542053223,6010.136677711439,2714.255844659008,9.983134031295776,3.684251070022583,33.62070822715759,0.16638556718826295,0.3684251070022583,5358.5625,5359.46875,3113.091796875,4594.0,2912.9296875,4594.0,0.001,-0.24645832926034927,-0.07459511288574763
7,0.9385288783482143,0.9381748706818313,0.9394,0.9388465690888056,0.9394,3728.61474609375,0.37286147475242615,2861045.0,14060000.0,0.2034882754087448,2015.4056396484375,3.204200029373169,3.0489673614501953,2.308159351348877,5786.458594283571,2790.572964767545,10.369036436080933,3.58349347114563,33.979576110839844,0.17281727393468221,0.358349347114563,5359.66796875,5350.65625,3113.091796875,4594.0,2912.9296875,4594.0,0.001,-0.24904183404786245,-0.1006838929440294
8,0.9378836495535714,0.9372661688038694,0.9396,0.9387822865245561,0.9396,3665.992919921875,0.3665992319583893,2829439.0,14060000.0,0.20124033093452454,2015.4056396484375,3.04229998588562,2.8733503818511963,2.1804327964782715,5747.706708138635,2652.7131671162797,10.438946008682251,3.7697253227233887,33.93183183670044,0.17398243347803752,0.37697253227233884,5354.65625,5355.25,3113.091796875,4594.0,2912.9296875,4594.0,0.001,-0.2510743513703346,-0.1283145850258214
9,0.9415108816964286,0.9410535378990822,0.9449,0.9444014569980441,0.9449,3618.59521484375,0.361859530210495,2806331.25,14060000.0,0.1995968073606491,2015.4056396484375,3.058199882507324,2.9144883155822754,2.201580762863159,5808.805140092182,2617.3030254054684,10.32914662361145,3.8207268714904785,35.24979758262634,0.1721524437268575,0.38207268714904785,5713.72265625,5354.68359375,3113.091796875,4594.0,2912.9296875,4594.0,0.001,-0.2522635247026171,-0.15008217522076198
10,0.9417201450892857,0.941134051796156,0.9432,0.9425054582804986,0.9449,3573.704833984375,0.3573704659938812,2785065.75,14060000.0,0.19808432459831238,2015.4056396484375,3.047800064086914,2.9006574153900146,2.1829957962036133,5889.699705360832,2686.951573930848,10.187276601791382,3.7216897010803223,34.799538135528564,0.1697879433631897,0.37216897010803224,5515.72265625,5355.8984375,3113.091796875,4594.0,2912.9296875,4594.0,0.001,-0.2536339589527675,-0.1609520103250231
11,0.9459577287946429,0.9455771301911797,0.9472,0.9468181342896436,0.9472,3530.01953125,0.35300198197364807,2762840.25,14060000.0,0.19650356471538544,2015.4056396484375,3.035399913787842,2.879434108734131,2.1145987510681152,5918.565649125332,2853.8805437493556,10.137591361999512,3.5040009021759033,33.97698783874512,0.1689598560333252,0.35040009021759033,5418.90625,5356.23046875,3113.091796875,4596.0,2912.9296875,4596.0,0.001,-0.25416195179734913,-0.16790961580617086
12,0.9470912388392857,0.9467558928077959,0.9486,0.9481955042107938,0.9486,3489.343505859375,0.3489344120025635,2740695.75,14060000.0,0.1949285864830017,2015.4056396484375,2.9825000762939453,2.83090877532959,2.1073544025421143,5632.460513693571,2797.104826209947,10.652538061141968,3.575125217437744,34.468735456466675,0.1775423010190328,0.3575125217437744,5360.1171875,5360.05078125,3113.091796875,4596.0,2912.9296875,4596.0,0.001,-0.25520900956221987,-0.1735006251505443
13,0.9477713448660714,0.9473753208361781,0.9505,0.950018244394348,0.9505,3427.681640625,0.34276819229125977,2711059.75,14060000.0,0.19282075762748718,2015.4056396484375,2.9962000846862793,2.85807466506958,2.166735887527466,5889.121523478608,2708.801908966311,10.188276767730713,3.69166898727417,34.652504682540894,0.16980461279551187,0.369166898727417,5544.1015625,5364.4140625,3113.091796875,4596.0,2912.9296875,4596.0,0.001,-0.2560397982597351,-0.17929555369274958
14,0.9503696986607143,0.9499624370986547,0.9522,0.9517101685053971,0.9522,3392.1748046875,0.33921751379966736,2695219.5,14060000.0,0.19169415533542633,2015.4056396484375,3.108299970626831,2.980466365814209,2.185725450515747,5581.447711154623,2870.4609164839226,10.74989914894104,3.4837610721588135,34.75018858909607,0.179164985815684,0.34837610721588136,5364.421875,5364.6015625,3113.091796875,4596.0,2912.9296875,4596.0,0.001,-0.2563718834093639,-0.18293027047600066
