run_id,dataset,method,epoch,model,hidden_dim,num_layers,T,split_by,val_ratio,label_mode,input_normalize,current_normalize,goodness_mode,ff_loss,neg_k,predict_layers,tau,v_threshold,v_reset,tau_response,tau_refractory,input_gain,lr,lr_schedule,weight_decay,alpha,theta,label_scale,train_acc,train_macro_precision,train_macro_recall,train_macro_f1,test_acc,test_macro_precision,test_macro_recall,test_macro_f1,heldout_test_acc,heldout_test_macro_f1,best_test_acc,best_test_macro_f1,train_time_sec,test_time_sec,epoch_time_sec,train_speed,test_speed,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,test_confusion_path,best_test_confusion_path,final_test_confusion_path,best_model_path,final_model_path,layer_0_loss,layer_1_loss,train_total_spikes,train_global_spike_rate,train_dense_synops,train_event_synops,train_energy_proxy_synops,train_event_to_dense_ratio,train_layer_0_spike_count,train_layer_0_spike_rate,train_layer_0_active_input_rate,train_layer_0_dense_synops,train_layer_0_event_synops,train_layer_0_event_to_dense_ratio,train_layer_1_spike_count,train_layer_1_spike_rate,train_layer_1_active_input_rate,train_layer_1_dense_synops,train_layer_1_event_synops,train_layer_1_event_to_dense_ratio,test_total_spikes,test_global_spike_rate,test_dense_synops,test_event_synops,test_energy_proxy_synops,test_event_to_dense_ratio,test_layer_0_spike_count,test_layer_0_spike_rate,test_layer_0_active_input_rate,test_layer_0_dense_synops,test_layer_0_event_synops,test_layer_0_event_to_dense_ratio,test_layer_1_spike_count,test_layer_1_spike_rate,test_layer_1_active_input_rate,test_layer_1_dense_synops,test_layer_1_event_synops,test_layer_1_event_to_dense_ratio
20260504_001352,shd,ff_v3,1,alif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,2.0,0.5,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.32045200892857145,0.48207540608126387,0.31835642699553673,0.2771862736310691,0.3235294117647059,0.38649886594938776,0.32410754009287535,0.27715538501823733,0.3409893992932862,0.28930733262455355,0.3235294117647059,0.27715538501823733,21.614977836608887,4.634572982788086,58.3369996547699,331.62189913790667,176.06800087742005,3.0154823990804807,5.679623753416772,1520.76953125,1526.796875,289.505859375,424.0,119.806640625,424.0,,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_model.pth,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_model.pth,-0.028574716274826124,0.0,284420488.0,0.1983959877232143,874496000000.0,289980994000.0,289980994000.0,0.3315978506476874,284420488.0,0.3967919754464286,0.2863241528707837,516096000000.0,147770750000.0,0.2863241528707837,0.0,0.0,0.3967919754464286,358400000000.0,142210244000.0,0.3967919754464286,32299983.0,0.1979165625,99552000000.0,32841541500.0,32841541500.0,0.32989333715043395,32299983.0,0.395833125,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.395833125,40800000000.0,16149991500.0,0.395833125
20260504_001352,shd,ff_v3,2,alif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,2.0,0.5,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.4252232142857143,0.5786745062465023,0.4240665217014269,0.42774522658205977,0.40441176470588236,0.5447599519383294,0.41072326425088923,0.4007800022496146,0.4169611307420495,0.3898749098647806,0.40441176470588236,0.4007800022496146,22.974862337112427,4.766849756240845,60.693050384521484,311.9931643038042,171.1822360106228,3.205198428726622,5.841727642452016,1527.828125,1527.83203125,289.505859375,424.0,120.349609375,424.0,,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_model.pth,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_model.pth,-0.06114937963762453,0.0,293476895.0,0.20471323590959822,874496000000.0,294480737500.0,294480737500.0,0.336743378471714,293476895.0,0.40942647181919645,0.28626900809151784,516096000000.0,147742290000.0,0.28626900809151784,0.0,0.0,0.40942647181919645,358400000000.0,146738447500.0,0.40942647181919645,33318664.0,0.20415848039215687,99552000000.0,33350882000.0,33350882000.0,0.33500966329154613,33318664.0,0.40831696078431373,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.40831696078431373,40800000000.0,16659332000.0,0.40831696078431373
20260504_001352,shd,ff_v3,3,alif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,2.0,0.5,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.4701450892857143,0.5397980183939959,0.47024983247267665,0.4489266102131258,0.45098039215686275,0.5132875152299016,0.4596999625082385,0.43348537259500164,0.4871908127208481,0.4673556058144849,0.45098039215686275,0.43348537259500164,23.987163066864014,4.863751649856567,62.391512393951416,298.8265006586757,167.77172412248146,3.3464234189263413,5.960479963059519,1527.87109375,1527.89453125,289.505859375,424.0,120.349609375,424.0,,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_model.pth,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_model.pth,-0.07871592337531703,0.0,293121680.0,0.20446545758928572,874496000000.0,294312460000.0,294312460000.0,0.33655095049033956,293121680.0,0.40893091517857144,0.2862870861235119,516096000000.0,147751620000.0,0.2862870861235119,0.0,0.0,0.40893091517857144,358400000000.0,146560840000.0,0.40893091517857144,33274115.0,0.20388550857843138,99552000000.0,33328607500.0,33328607500.0,0.3347859159032465,33274115.0,0.40777101715686276,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.40777101715686276,40800000000.0,16637057500.0,0.40777101715686276
20260504_001352,shd,ff_v3,4,alif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,2.0,0.5,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.4390345982142857,0.6662288197082156,0.43677833407694483,0.43968864669496577,0.4227941176470588,0.6046702268879931,0.43259018023904233,0.4252981910760295,0.43904593639575973,0.41254955162265017,0.45098039215686275,0.43348537259500164,22.389748096466064,5.198785305023193,60.04457974433899,320.1465228244965,156.95974196348536,3.123569767922163,6.3710604228225405,1527.921875,1527.953125,289.505859375,424.0,120.349609375,424.0,,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_model.pth,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_model.pth,-0.08895396388002805,0.0,299541538.0,0.20894359514508928,874496000000.0,297559739000.0,297559739000.0,0.34026426535970433,299541538.0,0.41788719029017857,0.2863594563802083,516096000000.0,147788970000.0,0.2863594563802083,0.0,0.0,0.41788719029017857,358400000000.0,149770769000.0,0.41788719029017857,34000364.0,0.2083355637254902,99552000000.0,33691732000.0,33691732000.0,0.33843350208936035,34000364.0,0.4166711274509804,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.4166711274509804,40800000000.0,17000182000.0,0.4166711274509804
20260504_001352,shd,ff_v3,5,alif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,2.0,0.5,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.5361328125,0.6478430342920685,0.535915945281587,0.538427386912339,0.4963235294117647,0.6080526024385615,0.507023139876184,0.4975985073921093,0.519434628975265,0.49460510448201445,0.4963235294117647,0.4975985073921093,22.38870334625244,4.850565433502197,59.88445520401001,320.1614621956132,168.22780997118372,3.1234240159392357,5.944320384193869,1528.16796875,1528.1328125,289.505859375,424.0,120.349609375,424.0,,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_model.pth,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_model.pth,-0.09698602397527013,0.0,299629610.0,0.209005029296875,874496000000.0,297539885000.0,297539885000.0,0.34024156199685307,299629610.0,0.41801005859375,0.28623566158234126,516096000000.0,147725080000.0,0.28623566158234126,0.0,0.0,0.41801005859375,358400000000.0,149814805000.0,0.41801005859375,34011508.0,0.2084038480392157,99552000000.0,33697304000.0,33697304000.0,0.33848947283831565,34011508.0,0.4168076960784314,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.4168076960784314,40800000000.0,17005754000.0,0.4168076960784314
20260504_001352,shd,ff_v3,6,alif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,2.0,0.5,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.5163225446428571,0.656065739603347,0.5137170310380537,0.5084724165088128,0.47058823529411764,0.5995448241199478,0.4853260364485621,0.46085325257986104,0.4836572438162544,0.47159379609781116,0.4963235294117647,0.4975985073921093,23.59294605255127,5.177783489227295,63.138002157211304,303.81962405347315,157.59639268380755,3.291426625634943,6.345322903464822,1528.1796875,1528.1171875,289.505859375,424.0,120.349609375,424.0,,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_model.pth,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_model.pth,-0.1023125286613192,0.0,298744009.0,0.20838728306361606,874496000000.0,297059844500.0,297059844500.0,0.3396926280966408,298744009.0,0.4167745661272321,0.28616350446428573,516096000000.0,147687840000.0,0.28616350446428573,0.0,0.0,0.4167745661272321,358400000000.0,149372004500.0,0.4167745661272321,33903785.0,0.2077437806372549,99552000000.0,33643442500.0,33643442500.0,0.33794843398424945,33903785.0,0.4154875612745098,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.4154875612745098,40800000000.0,16951892500.0,0.4154875612745098
20260504_001352,shd,ff_v3,7,alif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,2.0,0.5,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.5986328125,0.6734938374157661,0.5986470657464468,0.6037255482426879,0.5723039215686274,0.6533765954664531,0.5774366680244175,0.5701226109055975,0.5384275618374559,0.5252391360174482,0.5723039215686274,0.5701226109055975,22.792699813842773,5.459194660186768,61.152822732925415,314.4866583837792,149.47259637964316,3.179785130279405,6.690189534542608,1528.11328125,1528.14453125,289.505859375,424.0,120.349609375,424.0,,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_model.pth,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_model.pth,-0.10605457212243762,0.0,297467972.0,0.20749719029017857,874496000000.0,296437096000.0,296437096000.0,0.33898050534250584,297467972.0,0.41499438058035715,0.2861930919828869,516096000000.0,147703110000.0,0.2861930919828869,0.0,0.0,0.41499438058035715,358400000000.0,148733986000.0,0.41499438058035715,33756636.0,0.2068421323529412,99552000000.0,33569868000.0,33569868000.0,0.3372093780135005,33756636.0,0.4136842647058824,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.4136842647058824,40800000000.0,16878318000.0,0.4136842647058824
20260504_001352,shd,ff_v3,8,alif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,2.0,0.5,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.5514787946428571,0.6967375785681956,0.5499520887409517,0.5442987786442481,0.5024509803921569,0.6498154489143775,0.5144954157635799,0.4976621110752909,0.5251766784452296,0.49648461878052536,0.5723039215686274,0.5701226109055975,22.368292093276978,4.68600869178772,58.17137408256531,320.4536121984216,174.13540043791397,3.120576463905828,5.742657710524166,1528.1875,1528.2109375,289.505859375,424.0,120.349609375,424.0,,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_model.pth,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_model.pth,-0.10944496095180511,0.0,299505183.0,0.2089182359095982,874496000000.0,297522031500.0,297522031500.0,0.3402211462373756,299505183.0,0.4178364718191964,0.28632161458333333,516096000000.0,147769440000.0,0.28632161458333333,0.0,0.0,0.4178364718191964,358400000000.0,149752591500.0,0.4178364718191964,33996655.0,0.2083128370098039,99552000000.0,33689877500.0,33689877500.0,0.3384148736338798,33996655.0,0.4166256740196078,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.4166256740196078,40800000000.0,16998327500.0,0.4166256740196078
20260504_001352,shd,ff_v3,9,alif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,2.0,0.5,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.6072823660714286,0.7154877402369262,0.6057244393159711,0.5969685343469081,0.5686274509803921,0.6776834930178076,0.5766667592508611,0.5516401272924492,0.5251766784452296,0.4955347404013003,0.5723039215686274,0.5701226109055975,21.940258264541626,5.161109209060669,58.65159320831299,326.7053611481156,158.10554804138962,3.060861923066633,6.324888736593957,1528.14453125,1528.12890625,289.505859375,424.0,120.349609375,424.0,,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_model.pth,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_model.pth,-0.11209962969379765,0.0,300505918.0,0.20961629324776787,874496000000.0,297961819000.0,297961819000.0,0.3407240501957699,300505918.0,0.41923258649553574,0.28620423332093253,516096000000.0,147708860000.0,0.28620423332093253,0.0,0.0,0.41923258649553574,358400000000.0,150252959000.0,0.41923258649553574,34107376.0,0.20899127450980393,99552000000.0,33745238000.0,33745238000.0,0.3389709699453552,34107376.0,0.41798254901960785,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.41798254901960785,40800000000.0,17053688000.0,0.41798254901960785
20260504_001352,shd,ff_v3,10,alif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,2.0,0.5,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.5933314732142857,0.7106420087800106,0.5918282121171178,0.6039828551179296,0.5343137254901961,0.6564858725856524,0.5451985638123327,0.5406421079292775,0.5313604240282686,0.5191506423804155,0.5723039215686274,0.5701226109055975,23.004255771636963,4.816797494888306,60.64600110054016,311.59451847330644,169.4071633416098,3.2092990752841746,5.902938106480767,1534.69140625,1527.49609375,289.505859375,424.0,120.349609375,424.0,,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_eval_confusion.csv,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_best_model.pth,./result/v3/alif/SHD_alif_FF_v3_20260504_001352_final_model.pth,-0.11392986721226148,0.0,297118155.0,0.20725317731584822,874496000000.0,296248657500.0,296248657500.0,0.33876502293892713,297118155.0,0.41450635463169644,0.2861668759300595,516096000000.0,147689580000.0,0.2861668759300595,0.0,0.0,0.41450635463169644,358400000000.0,148559077500.0,0.41450635463169644,33725008.0,0.20664833333333332,99552000000.0,33554054000.0,33554054000.0,0.3370505263580842,33725008.0,0.41329666666666665,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.41329666666666665,40800000000.0,16862504000.0,0.41329666666666665
