epoch,train_loss,test_loss,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,tau_mean,tau_response_mean,tau_refractory_mean
1,0.03583775770563919,0.021422500340640544,0.7614349626068376,0.7606237454561752,0.8885,0.886333709025841,0.8885,465.7886047363281,0.2305884212255478,703214.625,2821999.75,0.24919018149375916,1128.1474609375,1.1685999631881714,1.1030950546264648,0.30408304929733276,7626.402690151602,5936.068897564803,7.86740517616272,1.6846165657043457,9.555446863174438,0.13112341960271198,0.16846165657043458,1629.5234375,1797.0078125,48.10595703125,72.0,45.15283203125,72.0,0.0009997532801828658,2.1007537047068277,nan,nan
2,0.022960487184011273,0.017897500264644622,0.8624632745726496,0.859730736389172,0.8942,0.8922679827336706,0.8942,283.56201171875,0.1403772383928299,652937.625,2821999.75,0.23137407004833221,1128.1474609375,1.1791000366210938,1.1289420127868652,0.335135817527771,10080.884784687523,10344.33484014919,5.9518585205078125,0.9667127132415771,6.921677827835083,0.09919764200846354,0.09667127132415772,1810.73828125,1816.74609375,48.2333984375,72.0,45.15283203125,72.0,0.0009990133642141358,2.2222821712493896,nan,nan
3,0.02188501637190198,0.019712500350177287,0.8636985844017094,0.8609967855112979,0.8588,0.8566382611206415,0.8942,229.39739990234375,0.11356307566165924,639934.75,2821999.75,0.22676637768745422,1128.1474609375,1.198799967765808,1.1259897947311401,0.33183780312538147,10764.567224884486,10080.770101555076,5.573842287063599,0.9919877052307129,6.569216012954712,0.09289737145105997,0.09919877052307129,1815.35546875,1805.6640625,48.2333984375,72.0,45.15283203125,72.0,0.00099778098230154,2.3110556602478027,nan,nan
4,0.021206847998974286,0.02202000027298927,0.8640491452991453,0.8613453803714405,0.8598,0.8591917816029498,0.8942,202.74929809570312,0.10037094354629517,634147.5,2821999.75,0.22471562027931213,1128.1474609375,1.2424999475479126,1.1635264158248901,0.36984527111053467,11309.154061630692,9886.648852816996,5.305436611175537,1.011465072631836,6.320090293884277,0.08842394351959229,0.1011465072631836,1807.17578125,1806.69140625,48.2333984375,72.0,45.15283203125,72.0,0.000996057350657239,2.3748274644215903,nan,nan
5,0.02212247964289262,0.02068250026702881,0.8565204326923077,0.8533791615223552,0.8745,0.8734800116840162,0.8942,176.1208953857422,0.08718856424093246,625902.1875,2821999.75,0.22179383039474487,1128.1474609375,1.3043999671936035,1.2380789518356323,0.4259076714515686,11889.801940764126,9406.916071674877,5.046341419219971,1.0630476474761963,6.112244367599487,0.08410569032033284,0.10630476474761963,1812.46484375,1811.0546875,48.2333984375,72.0,45.15283203125,72.0,0.0009938441702975688,2.4245992501576743,nan,nan
6,0.022879106985627968,0.02125250039100647,0.8511618589743589,0.8478851947082917,0.8403,0.8344319841687662,0.8942,163.65989685058594,0.08101975917816162,623220.5,2821999.75,0.2208435833454132,1128.1474609375,1.2288000583648682,1.1457812786102295,0.35288679599761963,11067.076645956615,9047.952180918315,5.421485900878906,1.105222463607788,6.534718036651611,0.09035809834798177,0.11052224636077881,1812.3203125,1810.7734375,48.2333984375,72.0,45.15283203125,72.0,0.0009911436253643444,2.482837994893392,nan,nan
7,0.02342539767209345,0.022410000425577163,0.8449519230769231,0.8415615401161427,0.8413,0.840948359609769,0.8942,150.47799682617188,0.07449406385421753,616736.125,2821999.75,0.21854577958583832,1128.1474609375,1.2539000511169434,1.191489338874817,0.39347323775291443,11524.855365854664,9708.612285249557,5.206139087677002,1.0300133228302002,6.240370750427246,0.0867689847946167,0.10300133228302003,1812.01953125,1811.5859375,48.2333984375,72.0,45.15283203125,72.0,0.0009879583809693736,2.5481741428375244,nan,nan
8,0.02342205899807378,0.020740000304579734,0.8460036057692307,0.8424484689253813,0.863,0.8608377505689002,0.8942,140.48680114746094,0.06954792141914368,613277.4375,2821999.75,0.21732011437416077,1128.1474609375,1.2229000329971313,1.1493626832962036,0.3564456105232239,10317.31013716633,9299.691318744326,5.815469264984131,1.0753045082092285,6.899362087249756,0.09692448774973551,0.10753045082092286,1812.58984375,1811.46484375,48.2333984375,72.0,45.15283203125,72.0,0.0009842915805643154,2.6334193547566733,nan,nan
9,0.0239825390983755,0.022322500425577162,0.8422976762820513,0.83841106608014,0.8731,0.8710501763811822,0.8942,136.7384033203125,0.06769227236509323,611927.5,2821999.75,0.21684177219867706,1128.1474609375,1.2776000499725342,1.2207077741622925,0.41472387313842773,11202.019457891645,8763.201566815405,5.356177091598511,1.1411354541778564,6.501239776611328,0.08926961819330852,0.11411354541778565,1812.4765625,1812.3671875,48.2333984375,72.0,45.15283203125,72.0,0.0009801468428384714,2.7291674613952637,nan,nan
10,0.024871461399886597,0.021780000299215316,0.8361712072649573,0.8323264682463873,0.8518,0.8485898096757797,0.8942,124.70950317382812,0.06173737347126007,607095.8125,2821999.75,0.21512961387634277,1128.1474609375,1.1766999959945679,1.117985486984253,0.3225908875465393,10978.487319117185,10925.136202662477,5.46523380279541,0.9153203964233398,6.383831262588501,0.09108723004659017,0.09153203964233399,1817.40625,1816.6640625,48.2333984375,72.0,45.15283203125,72.0,0.0009755282581475767,2.8533430894215903,nan,nan
11,0.0247112049573921,0.023940000301599502,0.8397769764957265,0.836010276849222,0.8557,0.8531997242021401,0.8942,113.46530151367188,0.05617094039916992,602961.6875,2821999.75,0.2136647254228592,1128.1474609375,1.294600009918213,1.2225078344345093,0.41593044996261597,11091.244435663215,9266.581371986507,5.409672498703003,1.0791466236114502,6.492034196853638,0.09016120831171671,0.10791466236114503,1817.16015625,1816.65625,48.2333984375,72.0,45.15283203125,72.0,0.0009704403844771127,3.0141261418660483,nan,nan
12,0.024808443893686447,0.02341000019311905,0.8348524305555556,0.8306852262605979,0.8438,0.8368908771136819,0.8942,116.42040252685547,0.057633861899375916,603412.25,2821999.75,0.2138243466615677,1128.1474609375,1.267699956893921,1.2068026065826416,0.40501266717910767,10944.715708521126,9721.524244915518,5.482097625732422,1.0286452770233154,6.513940811157227,0.09136829376220704,0.10286452770233154,1817.15234375,1816.3984375,48.2333984375,72.0,45.15283203125,72.0,0.0009648882429441257,3.202018658320109,nan,nan
13,0.024672810280791078,0.02390250048041344,0.8339509882478633,0.8297254634437042,0.8488,0.8456932486877818,0.8942,118.96759796142578,0.05889485403895378,603960.1875,2821999.75,0.21401850879192352,1128.1474609375,1.177299976348877,1.1151037216186523,0.3191470205783844,10851.89900289557,8890.420683122291,5.528986215591431,1.1248061656951904,6.656927824020386,0.09214977025985718,0.11248061656951905,1817.66015625,1817.65625,48.2333984375,72.0,45.15283203125,72.0,0.0009588773128419905,3.380159536997477,nan,nan
14,0.02476378910553952,0.020672500225901603,0.8324485844017094,0.8283574292229716,0.8629,0.8603195399103797,0.8942,104.54119873046875,0.05175307020545006,597700.125,2821999.75,0.21180017292499542,1128.1474609375,1.2021000385284424,1.1337350606918335,0.34036746621131897,11702.568714591764,8931.9035373226,5.127079486846924,1.119582176208496,6.249578237533569,0.08545132478078206,0.1119582176208496,1818.14453125,1818.37890625,48.2333984375,72.0,45.15283203125,72.0,0.0009524135262330098,3.569977283477783,nan,nan
15,0.025263338395529706,0.02765750052332878,0.8312633547008547,0.8267550786678426,0.8231,0.821402002384729,0.8942,113.75170135498047,0.05631272494792938,601853.5,2821999.75,0.21327197551727295,1128.1474609375,1.2969000339508057,1.2371522188186646,0.42533639073371887,11981.56332738044,11157.995771229249,5.007693767547607,0.8962182998657227,5.906574249267578,0.08346156279246013,0.08962182998657227,1818.89453125,1818.33203125,48.2333984375,72.0,45.15283203125,72.0,0.0009455032620941839,3.7699786027272544,nan,nan
