epoch,train_loss,test_loss,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,tau_mean,tau_response_mean,tau_refractory_mean
1,0.037226229321020536,0.022160000497102737,0.7404346955128205,0.7391671435404228,0.8518,0.8484772247678807,0.8518,408.0838928222656,0.2020217329263687,682009.625,2821999.75,0.24167600274085999,1128.1474609375,1.1996999979019165,1.114463448524475,0.31837335228919983,10313.375791166573,6515.52186495082,5.817687749862671,1.5347964763641357,7.355339527130127,0.09696146249771118,0.15347964763641359,1627.71484375,1801.828125,48.10009765625,70.0,45.14697265625,70.0,0.0009997532801828658,nan,nan,nan
2,0.02313159433249225,0.020985000237822533,0.8581563835470085,0.8553173199628074,0.8598,0.8593456717951922,0.8598,257.81219482421875,0.127629816532135,643005.875,2821999.75,0.2278546690940857,1128.1474609375,1.223099946975708,1.1601535081863403,0.3667483925819397,12600.37990666461,8947.697734800842,4.76176118850708,1.1176059246063232,5.882099151611328,0.079362686475118,0.11176059246063233,1809.8046875,1822.21875,48.2275390625,72.0,45.14697265625,72.0,0.0009990133642141358,nan,nan,nan
3,0.02259281559441334,0.021467500348389148,0.8602096688034188,0.8573007347048985,0.8465,0.8502217883902405,0.8598,205.5041961669922,0.10173474997282028,633117.625,2821999.75,0.22435066103935242,1128.1474609375,1.218500018119812,1.135499119758606,0.3422558903694153,13021.01107931981,8638.81041039202,4.6079370975494385,1.157566785812378,5.768252849578857,0.07679895162582398,0.1157566785812378,1817.96875,1824.98046875,48.2275390625,72.0,45.14697265625,72.0,0.00099778098230154,nan,nan,nan
4,0.021852881657596454,0.020815000283718108,0.8579059829059829,0.8547533745326474,0.8669,0.8642562404635079,0.8669,169.60350036621094,0.08396212756633759,623036.75,2821999.75,0.2207784354686737,1128.1474609375,1.2278000116348267,1.148806095123291,0.3558972179889679,13071.938446041802,8382.74845882728,4.589984893798828,1.1929261684417725,5.785592794418335,0.07649974822998047,0.11929261684417725,1823.02734375,1821.01171875,48.2275390625,72.0,45.14697265625,72.0,0.000996057350657239,nan,nan,nan
5,0.022497663240577292,0.022350000417232514,0.8496761485042735,0.8459866724352366,0.879,0.8772028892683972,0.879,152.60330200195312,0.07554619014263153,618541.75,2821999.75,0.21918557584285736,1128.1474609375,1.2299000024795532,1.1621160507202148,0.3685572147369385,13467.796030017458,8458.983357944757,4.455071926116943,1.1821751594543457,5.639902353286743,0.07425119876861572,0.11821751594543457,1805.69140625,1820.83203125,48.2275390625,72.0,45.14697265625,72.0,0.0009938441702975688,nan,nan,nan
6,0.024281767859625127,0.028700000575184823,0.8405114850427351,0.8362630119349005,0.8283,0.8277878144966749,0.879,144.29739379882812,0.07143434882164001,617790.375,2821999.75,0.2189193069934845,1128.1474609375,1.2613999843597412,1.161777138710022,0.3682462275028229,13413.080408530983,10016.51387057663,4.47324538230896,0.9983513355255127,5.474238157272339,0.07455408970514933,0.09983513355255128,1814.76953125,1822.87890625,48.2275390625,72.0,45.14697265625,72.0,0.0009911436253643444,nan,nan,nan
7,0.024971621682166927,0.02267000033855438,0.8411959134615384,0.837176442546987,0.8492,0.8499547267893061,0.879,143.47509765625,0.07102727890014648,616991.1875,2821999.75,0.2186361402273178,1128.1474609375,1.2265000343322754,1.1489636898040771,0.3560527265071869,13393.342484042274,8417.729978634083,4.479837656021118,1.1879687309265137,5.670459270477295,0.0746639609336853,0.11879687309265137,1822.8671875,1821.375,48.2275390625,72.0,45.14697265625,72.0,0.0009879583809693736,nan,nan,nan
8,0.02404180059655227,0.025055000619590283,0.844901842948718,0.8412620323285191,0.8764,0.875497979779842,0.879,123.71920013427734,0.06124713271856308,608380.3125,2821999.75,0.21558478474617004,1128.1474609375,1.1914000511169434,1.1337288618087769,0.3403607904911041,13395.025612856249,8736.737275522848,4.479274749755859,1.144592046737671,5.6264002323150635,0.07465457916259766,0.11445920467376709,1823.30078125,1819.3515625,48.2275390625,72.0,45.14697265625,72.0,0.0009842915805643154,nan,nan,nan
9,0.02344459505815409,0.02019500033259392,0.8484408386752137,0.8449995307421023,0.8694,0.8673656510970043,0.879,121.37419891357422,0.06008623540401459,608597.375,2821999.75,0.21566171944141388,1128.1474609375,1.2258000373840332,1.1435472965240479,0.3506300747394562,12598.574547877923,8795.219806892444,4.762443542480469,1.1369812488555908,5.902193784713745,0.07937405904134115,0.11369812488555908,1817.328125,1821.6640625,48.2275390625,72.0,45.14697265625,72.0,0.0009801468428384714,nan,nan,nan
10,0.024039296592530023,0.022272500324249267,0.8448016826923077,0.8411889163359447,0.8373,0.8353773250792733,0.879,121.89250183105469,0.06034282222390175,609841.0625,2821999.75,0.21610242128372192,1128.1474609375,1.2544000148773193,1.140570878982544,0.34757834672927856,12654.546222529181,8400.479557710958,4.741379022598267,1.1904082298278809,5.934326887130737,0.07902298370997111,0.11904082298278809,1810.05078125,1830.21484375,48.2275390625,72.0,45.14697265625,72.0,0.0009755282581475767,nan,nan,nan
