epoch,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,layer_0_loss,layer_1_loss
1,0.7960728236607143,0.7864325072115734,0.797,0.7877597406788158,0.797,2499.4296875,0.24994294345378876,2173365.0,14060000.0,0.15457791090011597,2015.4056396484375,3.4916999340057373,3.045545816421509,2.4053075313568115,5982.46312561613,3156.0953788074603,10.029313802719116,3.1684720516204834,32.10926175117493,0.1671552300453186,0.31684720516204834,3389.02734375,3659.86328125,3143.955078125,3412.0,2944.4921875,4500.0,0.001,1.0579958260059357,-0.02097787390396531
2,0.8496268136160714,0.8462214979101048,0.852,0.8486571980987285,0.852,2836.49609375,0.28364962339401245,2366840.5,14060000.0,0.1683385968208313,2015.4056396484375,3.6236000061035156,3.299295663833618,2.4722115993499756,6392.968183723088,3101.8920613884584,9.385311841964722,3.2238388061523438,30.89982318878174,0.15642186403274536,0.3223838806152344,3912.74609375,3664.2421875,3144.958984375,4500.0,2944.4921875,4500.0,0.001,0.05677080287465027,-0.07702588156930038
3,0.883544921875,0.8821967631992816,0.8862,0.8849071474151244,0.8862,3027.641845703125,0.3027641475200653,2484719.5,14060000.0,0.17672257125377655,2015.4056396484375,3.6454999446868896,3.318889617919922,2.4188666343688965,6317.787749616935,2776.1703764641766,9.496995210647583,3.6020843982696533,33.31000089645386,0.15828325351079306,0.3602084398269653,3664.78515625,3665.0546875,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.02841852033244712,-0.1394374274781772
4,0.8563406808035714,0.8554802172080583,0.8536,0.8525451622816,0.8862,3239.542236328125,0.3239542543888092,2598313.0,14060000.0,0.18480175733566284,2015.4056396484375,4.318299770355225,3.839386224746704,2.5825817584991455,6150.867918560923,3232.6356309895573,9.75472092628479,3.0934510231018066,32.76539206504822,0.1625786821047465,0.30934510231018064,3665.06640625,3665.51171875,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.11064716534955162,-0.17054619746548788
5,0.88525390625,0.8836321590158172,0.8874,0.8860659610068582,0.8874,3385.63525390625,0.3385635316371918,2679409.0,14060000.0,0.19056960940361023,2015.4056396484375,4.078000068664551,3.7709038257598877,2.6550891399383545,5603.396083451241,3141.957964638231,10.707792043685913,3.1827287673950195,34.04654145240784,0.17846320072809854,0.31827287673950194,3665.4765625,3665.35546875,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.18648883168186461,-0.1797597206064633
6,0.9048374720982143,0.9038318100155702,0.9051,0.9042176523996304,0.9051,3446.696044921875,0.3446696102619171,2711206.25,14060000.0,0.19283117353916168,2015.4056396484375,3.650700092315674,3.390122652053833,2.4220809936523438,6199.28564101791,2959.385344794558,9.678534507751465,3.379080057144165,33.57182836532593,0.1613089084625244,0.3379080057144165,3742.30078125,3666.4765625,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.22134690412453242,-0.18348762818745204
7,0.9203578404017857,0.9196891806733649,0.9212,0.9205539828950726,0.9212,3449.934326171875,0.3449934422969818,2712960.25,14060000.0,0.19295591115951538,2015.4056396484375,3.5111000537872314,3.2856056690216064,2.3626298904418945,6013.163630279747,3051.7727666556943,9.978108644485474,3.2767839431762695,33.813823223114014,0.16630181074142455,0.32767839431762696,3781.62890625,3661.10546875,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.23565326524632318,-0.18466497319085257
8,0.929931640625,0.9291593277396191,0.9316,0.9308783319867031,0.9316,3444.8671875,0.34448668360710144,2710594.25,14060000.0,0.19278764724731445,2015.4056396484375,3.4189000129699707,3.2293903827667236,2.2978789806365967,5907.231914579975,3188.1483058013787,10.157041549682617,3.1366169452667236,34.46934485435486,0.1692840258280436,0.31366169452667236,3694.1171875,3665.83203125,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.24197147254432952,-0.18865800116743361
9,0.9364362444196429,0.9357880513394011,0.9357,0.9350280473137673,0.9357,3430.999267578125,0.3430998921394348,2705494.0,14060000.0,0.19242490828037262,2015.4056396484375,3.40939998626709,3.2398204803466797,2.2886180877685547,5851.232115439577,2724.450980747504,10.254250526428223,3.670464277267456,34.87082290649414,0.17090417544047037,0.3670464277267456,3669.83203125,3669.65625,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.2456965638058526,-0.19240668628896987
10,0.939208984375,0.9386147878599582,0.9381,0.937520576546504,0.9381,3419.193603515625,0.3419193923473358,2700576.0,14060000.0,0.19207510352134705,2015.4056396484375,3.4702000617980957,3.330028772354126,2.3289411067962646,6268.252964706869,3052.936735565547,9.572045087814331,3.2755346298217773,32.61223244667053,0.1595340847969055,0.32755346298217775,3928.8515625,3660.953125,3144.958984375,4500.0,2944.4921875,4500.0,0.001,-0.24853876126664026,-0.19429725195680345
