run_id,epoch,model,hidden_dim,num_layers,T,tau,v_threshold,v_reset,tau_response,tau_refractory,input_gain,lr,weight_decay,loss_name,target_rate,rate_lambda,confidence_lambda,eval_subset,train_acc,train_macro_precision,train_macro_recall,train_macro_f1,test_acc,test_macro_precision,test_macro_recall,test_macro_f1,best_test_acc,best_test_macro_f1,train_time_sec,test_time_sec,epoch_time_sec,train_speed,test_speed,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,test_confusion_path,best_test_confusion_path,final_test_confusion_path,best_model_path,final_model_path,layer_0_loss,layer_0_cls_loss,layer_0_mean_rate,layer_0_goodness,layer_1_loss,layer_1_cls_loss,layer_1_mean_rate,layer_1_goodness,train_total_spikes,train_global_spike_rate,train_dense_synops,train_event_synops,train_energy_proxy_synops,train_event_to_dense_ratio,train_layer_0_spike_count,train_layer_0_spike_rate,train_layer_0_active_input_rate,train_layer_0_dense_synops,train_layer_0_event_synops,train_layer_0_event_to_dense_ratio,train_layer_1_spike_count,train_layer_1_spike_rate,train_layer_1_active_input_rate,train_layer_1_dense_synops,train_layer_1_event_synops,train_layer_1_event_to_dense_ratio,test_total_spikes,test_global_spike_rate,test_dense_synops,test_event_synops,test_energy_proxy_synops,test_event_to_dense_ratio,test_layer_0_spike_count,test_layer_0_spike_rate,test_layer_0_active_input_rate,test_layer_0_dense_synops,test_layer_0_event_synops,test_layer_0_event_to_dense_ratio,test_layer_1_spike_count,test_layer_1_spike_rate,test_layer_1_active_input_rate,test_layer_1_dense_synops,test_layer_1_event_synops,test_layer_1_event_to_dense_ratio
20260424_000948,11,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.91995,0.9199934673503588,0.919035419832635,0.9188055587152035,0.9191,0.919526017457061,0.9180343672236837,0.9180008299520648,0.9191,0.9180008299520648,3.399240016937256,0.7119429111480713,7.625331163406372,16869.65313254562,14046.07004777126,0.05927804159000516,0.07119429111480713,1470.55859375,1470.5859375,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.11009311197059495,0.11008027568459511,0.12469412812164851,7.764811107090542,0.2885154294116156,0.2885154294116156,0.09354876141463007,4.579938616071429,38639848.0,0.12627401307189542,238200000000.0,45351578550.0,45351578550.0,0.1903928570528967,38079855.0,0.12693285,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,559993.0,0.09333216666666666,0.12693285,3000000000.0,380798550.0,0.12693285,6609536.0,0.1295987450980392,39700000000.0,7621235190.0,7621235190.0,0.191970659697733,6514019.0,0.13028038,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,95517.0,0.095517,0.13028038,500000000.0,65140190.0,0.13028038
20260424_000948,12,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9288166666666666,0.9289313441939777,0.9279290630203778,0.9279981965808964,0.9247,0.9250994391377583,0.9236222672888956,0.9237438114148058,0.9247,0.9237438114148058,3.389803409576416,0.7417981624603271,7.659469842910767,16916.61523438187,13480.75596039889,0.05911348021722266,0.07417981624603272,1472.09375,1470.5703125,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.09985294512340001,0.09984352439641953,0.1283114893095834,7.961467811039516,0.26051165802138193,0.26051165802138193,0.09390834452850479,4.823573521205357,39509288.0,0.1291153202614379,238200000000.0,45360182500.0,45360182500.0,0.1904289777497901,38940250.0,0.12980083333333334,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,569038.0,0.09483966666666667,0.12980083333333334,3000000000.0,389402500.0,0.12980083333333334,6757427.0,0.132498568627451,39700000000.0,7622699750.0,7622699750.0,0.19200755037783376,6660475.0,0.1332095,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,96952.0,0.096952,0.1332095,500000000.0,66604750.0,0.1332095
20260424_000948,13,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9339333333333333,0.9342590891921013,0.9330854632074541,0.9332087107004657,0.9282,0.9290877024445384,0.9270540375183435,0.9273303290748789,0.9282,0.9273303290748789,3.394123077392578,0.740189790725708,7.638149261474609,16895.085620776197,13510.048537950854,0.059188809245824814,0.0740189790725708,1470.56640625,1470.58203125,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.08911801768200737,0.08911097581897463,0.13127032348087855,8.157339913504464,0.23855281940528325,0.23855281940528325,0.09465646211590086,5.004534040178571,40349360.0,0.13186065359477125,238200000000.0,45368583060.0,45368583060.0,0.19046424458438288,39780306.0,0.13260102,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,569054.0,0.09484233333333333,0.13260102,3000000000.0,397803060.0,0.13260102,6901004.0,0.13531380392156864,39700000000.0,7624136400.0,7624136400.0,0.19204373803526448,6804140.0,0.1360828,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,96864.0,0.096864,0.1360828,500000000.0,68041400.0,0.1360828
20260424_000948,14,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9390666666666667,0.9389953062575873,0.9383757908023729,0.9383805799065177,0.9354,0.9356696321305563,0.9345087428726393,0.9346337303642009,0.9354,0.9346337303642009,3.4424901008605957,0.7419638633728027,7.716140985488892,16657.7094835115,13477.745337275894,0.060032263198601346,0.07419638633728028,1470.58984375,1470.6171875,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.08195993942873818,0.08195468783378601,0.1338243739945548,8.282792568206787,0.22081165228571212,0.22081165228571212,0.09514387111578669,5.165980747767857,41161566.0,0.13451492156862746,238200000000.0,45376639470.0,45376639470.0,0.19049806662468513,40585947.0,0.13528649,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,575619.0,0.0959365,0.13528649,3000000000.0,405859470.0,0.13528649,7039379.0,0.13802703921568626,39700000000.0,7625509560.0,7625509560.0,0.19207832644836273,6941456.0,0.13882912,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,97923.0,0.097923,0.13882912,500000000.0,69414560.0,0.13882912
20260424_000948,15,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9422833333333334,0.9423831208559079,0.9416399106267275,0.9417078559779245,0.9374,0.9375291592484485,0.9364995933843833,0.9366203463033639,0.9374,0.9366203463033639,3.396282434463501,0.7392539978027344,7.646534442901611,16884.343721860823,13527.150383660748,0.05922646544474576,0.07392539978027343,1470.6171875,1470.6328125,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.07254410747970853,0.07254049501248769,0.1366024006690298,8.484489509037562,0.20313679852655955,0.20313679852655955,0.09640642734510559,5.312255859375,42015799.0,0.13730653267973855,238200000000.0,45385143690.0,45385143690.0,0.19053376863979848,41436369.0,0.13812123,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,579430.0,0.09657166666666667,0.13812123,3000000000.0,414363690.0,0.13812123,7184143.0,0.14086554901960785,39700000000.0,7626952340.0,7626952340.0,0.1921146685138539,7085734.0,0.14171468,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,98409.0,0.098409,0.14171468,500000000.0,70857340.0,0.14171468
20260424_000948,16,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9465,0.9467775345872285,0.9457908234983303,0.9460010564044303,0.9392,0.9396201057520029,0.9382708551276062,0.938453485109249,0.9392,0.938453485109249,3.4008800983428955,0.7354936599731445,7.661878824234009,16861.517707707866,13596.310266447621,0.059306642339964,0.07354936599731446,1476.140625,1477.1953125,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.06707090485308852,0.06706848101956504,0.13903683530432837,8.585305418287005,0.19115992954799108,0.19115992954799108,0.09656511832560812,5.450648716517857,42677656.0,0.13946946405228758,238200000000.0,45391738960.0,45391738960.0,0.1905614565910999,42095896.0,0.14031965333333332,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,581760.0,0.09696,0.14031965333333332,3000000000.0,420958960.0,0.14031965333333332,7297271.0,0.14308374509803923,39700000000.0,7628078790.0,7628078790.0,0.19214304256926953,7198379.0,0.14396758,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,98892.0,0.098892,0.14396758,500000000.0,71983790.0,0.14396758
20260424_000948,17,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9506,0.9504222614574559,0.9500900453433221,0.9501148337840377,0.9424,0.9423352696264677,0.9417487877383793,0.9417612160602534,0.9424,0.9417612160602534,3.445188045501709,0.7545435428619385,7.733164548873901,16644.66474475103,13253.045625532224,0.06007931161937969,0.07545435428619385,1470.6484375,1470.66796875,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.06207392205085073,0.06207237818411419,0.14126848110130855,8.798155307769775,0.18045727482863835,0.18045727482863835,0.09691580970372472,5.588849748883929,43270383.0,0.14140648039215686,238200000000.0,45397633180.0,45397633180.0,0.19058620142737195,42685318.0,0.14228439333333334,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,585065.0,0.09751083333333334,0.14228439333333334,3000000000.0,426853180.0,0.14228439333333334,7396880.0,0.14503686274509803,39700000000.0,7629069210.0,7629069210.0,0.1921679901763224,7297421.0,0.14594842,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,99459.0,0.099459,0.14594842,500000000.0,72974210.0,0.14594842
20260424_000948,18,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9541666666666667,0.9540972898087613,0.9536228491010883,0.9537331538467202,0.9458,0.9457745492014086,0.9450817376358878,0.9451811989936123,0.9458,0.9451811989936123,3.4343252182006836,0.7316360473632812,7.685525417327881,16697.31209382778,13667.997956140442,0.05988987894462688,0.07316360473632813,1470.66796875,1470.65625,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.05710114299186638,0.05710013476865632,0.14293252996035985,8.950043542044503,0.16754447243043355,0.16754447243043355,0.09683035846267428,5.731375558035714,43690931.0,0.1427808202614379,238200000000.0,45401840350.0,45401840350.0,0.19060386376994123,43106035.0,0.14368678333333335,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,584896.0,0.09748266666666666,0.14368678333333335,3000000000.0,431060350.0,0.14368678333333335,7468736.0,0.14644580392156864,39700000000.0,7629790540.0,7629790540.0,0.192186159697733,7369554.0,0.14739108,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,99182.0,0.099182,0.14739108,500000000.0,73695540.0,0.14739108
20260424_000948,19,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9561833333333334,0.9560882475764204,0.9557415776998,0.9557641480580592,0.9493,0.9492070193792216,0.9486635690411938,0.9487349872306006,0.9493,0.9487349872306006,3.4362306594848633,0.7187795639038086,7.675904273986816,16688.053184589367,13912.471225097685,0.05992310720362833,0.07187795639038086,1470.65234375,1470.66015625,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.05277245358697006,0.05277181948934283,0.14442422879593714,9.123007569994245,0.15801645176751272,0.15801645176751272,0.09711269129599844,5.821515764508929,44178454.0,0.14437403267973856,238200000000.0,45406710250.0,45406710250.0,0.1906243083543241,43593025.0,0.14531008333333334,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,585429.0,0.0975715,0.14531008333333334,3000000000.0,435930250.0,0.14531008333333334,7553478.0,0.14810741176470588,39700000000.0,7630635210.0,7630635210.0,0.19220743602015114,7454021.0,0.14908042,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,99457.0,0.099457,0.14908042,500000000.0,74540210.0,0.14908042
20260424_000948,20,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9584333333333334,0.9585051612822495,0.9578888390545112,0.9580621201201538,0.9496,0.9497815368847082,0.948872680504515,0.9490761084565165,0.9496,0.9490761084565165,3.425236463546753,0.7493348121643066,7.696807622909546,16741.617873769104,13345.169392460175,0.05973138364164957,0.07493348121643066,1470.6640625,1470.671875,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.04838277692241328,0.048382457345724106,0.14611403750521795,9.291586535317558,0.15009965854031698,0.15009965854031698,0.09810303098389081,5.908517020089286,44673137.0,0.14599064379084967,238200000000.0,45411612470.0,45411612470.0,0.19064488862300588,44083247.0,0.14694415666666666,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,589890.0,0.098315,0.14694415666666666,3000000000.0,440832470.0,0.14694415666666666,7638086.0,0.14976639215686274,39700000000.0,7631474320.0,7631474320.0,0.19222857229219142,7537932.0,0.15075864,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,100154.0,0.100154,0.15075864,500000000.0,75379320.0,0.15075864
20260424_000948,21,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.96055,0.9605492034661897,0.9601558796275578,0.9602281021408027,0.9508,0.9507610450420149,0.9502644046931128,0.9502945410203022,0.9508,0.9502945410203022,3.462341070175171,0.738154411315918,7.717949867248535,16562.20425363778,13547.301007350025,0.06037843663112393,0.0738154411315918,1470.65234375,1470.63671875,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.04439482146075794,0.0443946828267404,0.14767213485070638,9.49774238041469,0.13943866427455628,0.13943866427455628,0.0979783439210483,6.023489815848214,45168789.0,0.14761042156862744,238200000000.0,45416565630.0,45416565630.0,0.19066568274559195,44578563.0,0.14859521,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,590226.0,0.098371,0.14859521,3000000000.0,445785630.0,0.14859521,7721944.0,0.15141066666666667,39700000000.0,7632312230.0,7632312230.0,0.19224967833753148,7621723.0,0.15243446,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,100221.0,0.100221,0.15243446,500000000.0,76217230.0,0.15243446
20260424_000948,22,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9622,0.9622055144281502,0.9617893662334994,0.961870443295178,0.9511,0.9511230009865393,0.9505823545950645,0.9506458885110269,0.9511,0.9506458885110269,3.4082958698272705,0.7186627388000488,7.677251815795898,16824.83041089568,13914.732822654754,0.059435963131753464,0.07186627388000488,1472.6484375,1470.63671875,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.04172522494835513,0.04172520046787603,0.14924444364649908,9.599174431392125,0.1322662936789649,0.1322662936789649,0.09851440840533801,6.089198521205357,45486247.0,0.1486478660130719,238200000000.0,45419712040.0,45419712040.0,0.19067889185558354,44893204.0,0.14964401333333333,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,593043.0,0.0988405,0.14964401333333333,3000000000.0,448932040.0,0.14964401333333333,7776654.0,0.1524834117647059,39700000000.0,7632853860.0,7632853860.0,0.19226332141057934,7675886.0,0.15351772,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,100768.0,0.100768,0.15351772,500000000.0,76758860.0,0.15351772
20260424_000948,23,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9640166666666666,0.9639856309689752,0.9636222396984018,0.9637026772029105,0.953,0.9528584366144541,0.9524816607459077,0.9525325062698308,0.953,0.9525325062698308,3.4348905086517334,0.734562873840332,7.68972635269165,16694.56416603763,13613.538549422587,0.059899736827771576,0.0734562873840332,1470.625,1470.37109375,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.03862168759639774,0.03862167562225035,0.15001499759299414,9.79360226222447,0.12641642721635954,0.12641642721635954,0.09873430643762861,6.169137137276786,45703015.0,0.14935625816993464,238200000000.0,45421896350.0,45421896350.0,0.19068806192275398,45111635.0,0.15037211666666667,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,591380.0,0.09856333333333334,0.15037211666666667,3000000000.0,451116350.0,0.15037211666666667,7812712.0,0.153190431372549,39700000000.0,7633218120.0,7633218120.0,0.1922724967254408,7712312.0,0.15424624,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,100400.0,0.1004,0.15424624,500000000.0,77123120.0,0.15424624
20260424_000948,24,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.96565,0.9656342448361126,0.9652992702386035,0.9653696549623574,0.9545,0.9543006187986635,0.9540845915715963,0.9540687092124808,0.9545,0.9540687092124808,3.4089162349700928,0.7485265731811523,7.682137489318848,16821.768576106737,13359.579149610072,0.059446781441303234,0.07485265731811523,1475.37890625,1470.7109375,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.03517492860555649,0.03517488656299455,0.1509589276143483,9.86572653906686,0.12106345168181828,0.12106345168181828,0.09913330312286105,6.2353515625,46065768.0,0.15054172549019607,238200000000.0,45425530950.0,45425530950.0,0.19070332052896724,45475095.0,0.15158365,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,590673.0,0.0984455,0.15158365,3000000000.0,454750950.0,0.15158365,7874670.0,0.15440529411764706,39700000000.0,7633838950.0,7633838950.0,0.19228813476070528,7774395.0,0.1554879,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,100275.0,0.100275,0.1554879,500000000.0,77743950.0,0.1554879
20260424_000948,25,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9678166666666667,0.9678199275346934,0.9674625159592279,0.967565265161516,0.9569,0.9569103640447338,0.9564986166046806,0.9565838479887011,0.9569,0.9565838479887011,3.3991286754608154,0.7356166839599609,7.653322696685791,16870.20571300554,13594.036429636351,0.059276099948744686,0.0735616683959961,1470.7109375,1470.69921875,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.03312526363879442,0.033125140970306735,0.15226310810872487,10.121264593941826,0.11450768262147903,0.11450768262147903,0.09876622153179986,6.340977260044643,46479192.0,0.1518927843137255,238200000000.0,45429634390.0,45429634390.0,0.19072054739714525,45885439.0,0.15295146333333334,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,593753.0,0.09895883333333333,0.15295146333333334,3000000000.0,458854390.0,0.15295146333333334,7945602.0,0.15579611764705883,39700000000.0,7634541620.0,7634541620.0,0.19230583425692696,7844662.0,0.15689324,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,100940.0,0.10094,0.15689324,500000000.0,78446620.0,0.15689324
20260424_000948,26,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9688,0.9688353578181607,0.9684607407538731,0.9685407993202148,0.9571,0.9571402085549252,0.9567280520430455,0.9567750320225666,0.9571,0.9567750320225666,3.410245418548584,0.7420005798339844,7.67126202583313,16815.212092391248,13477.078417158928,0.05946996056341699,0.07420005798339843,1470.703125,1470.69921875,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.030300730041095188,0.03030047153255769,0.15338463549103057,10.247557503836495,0.1096911568726812,0.1096911568726812,0.0993396027811936,6.405325753348214,46707666.0,0.152639431372549,238200000000.0,45431916650.0,45431916650.0,0.1907301286733837,46113665.0,0.15371221666666668,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,594001.0,0.09900016666666667,0.15371221666666668,3000000000.0,461136650.0,0.15371221666666668,7983038.0,0.1565301568627451,39700000000.0,7634916180.0,7634916180.0,0.19231526901763224,7882118.0,0.15764236,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,100920.0,0.10092,0.15764236,500000000.0,78821180.0,0.15764236
20260424_000948,27,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.97075,0.970759023516045,0.9703921035845389,0.9705216394566138,0.9571,0.9570450871387015,0.9566106423216567,0.9567368836576566,0.9571,0.9567750320225666,3.466468095779419,0.7511289119720459,7.716609001159668,16542.486016190054,13313.293950762158,0.060450406246153374,0.07511289119720459,1470.71484375,1470.73046875,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.02848499401339463,0.02848463412374258,0.1541415878704616,10.38831124986921,0.10349144147975105,0.10349144147975105,0.09911848178931645,6.4945068359375,46983847.0,0.15354198366013072,238200000000.0,45434658070.0,45434658070.0,0.19074163757346768,46387807.0,0.15462602333333333,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,596040.0,0.09934,0.15462602333333333,3000000000.0,463878070.0,0.15462602333333333,8029915.0,0.1574493137254902,39700000000.0,7635381110.0,7635381110.0,0.19232698010075566,7928611.0,0.15857222,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,101304.0,0.101304,0.15857222,500000000.0,79286110.0,0.15857222
20260424_000948,28,lif,500,1,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9703333333333334,0.9703660339526591,0.9699747435474564,0.9700826187107093,0.9574,0.9574059930905887,0.9569965313170815,0.9570600817785417,0.9574,0.9570600817785417,3.386244297027588,0.7334129810333252,7.631661653518677,16934.39544522408,13634.88274493142,0.05905141421992864,0.07334129810333252,1482.25,1470.74609375,562.2490234375,786.0,661.529296875,786.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260424_000948_final_model.pth,0.026490490085312297,0.026489934085735252,0.1552213579416275,10.561179092952184,0.10069695061870984,0.10069695061870984,0.09955322529588427,6.550676618303571,47315886.0,0.15462707843137255,238200000000.0,45437981410.0,45437981410.0,0.19075558946263643,46720141.0,0.15573380333333334,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,595745.0,0.09929083333333333,0.15573380333333334,3000000000.0,467201410.0,0.15573380333333334,8085844.0,0.15854596078431374,39700000000.0,7635943860.0,7635943860.0,0.19234115516372796,7984886.0,0.15969772,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,100958.0,0.100958,0.15969772,500000000.0,79848860.0,0.15969772
