run_id,dataset,method,epoch,model,hidden_dim,num_layers,T,split_by,val_ratio,label_mode,input_normalize,current_normalize,goodness_mode,ff_loss,neg_k,predict_layers,tau,v_threshold,v_reset,tau_response,tau_refractory,input_gain,lr,lr_schedule,weight_decay,alpha,theta,label_scale,train_acc,train_macro_precision,train_macro_recall,train_macro_f1,test_acc,test_macro_precision,test_macro_recall,test_macro_f1,heldout_test_acc,heldout_test_macro_f1,best_test_acc,best_test_macro_f1,train_time_sec,test_time_sec,epoch_time_sec,train_speed,test_speed,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,test_confusion_path,best_test_confusion_path,final_test_confusion_path,best_model_path,final_model_path,layer_0_loss,layer_1_loss,train_total_spikes,train_global_spike_rate,train_dense_synops,train_event_synops,train_energy_proxy_synops,train_event_to_dense_ratio,train_layer_0_spike_count,train_layer_0_spike_rate,train_layer_0_active_input_rate,train_layer_0_dense_synops,train_layer_0_event_synops,train_layer_0_event_to_dense_ratio,train_layer_1_spike_count,train_layer_1_spike_rate,train_layer_1_active_input_rate,train_layer_1_dense_synops,train_layer_1_event_synops,train_layer_1_event_to_dense_ratio,test_total_spikes,test_global_spike_rate,test_dense_synops,test_event_synops,test_energy_proxy_synops,test_event_to_dense_ratio,test_layer_0_spike_count,test_layer_0_spike_rate,test_layer_0_active_input_rate,test_layer_0_dense_synops,test_layer_0_event_synops,test_layer_0_event_to_dense_ratio,test_layer_1_spike_count,test_layer_1_spike_rate,test_layer_1_active_input_rate,test_layer_1_dense_synops,test_layer_1_event_synops,test_layer_1_event_to_dense_ratio
20260504_001337,shd,ff_v3,1,lif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,4.0,1.0,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.2197265625,0.32957590883205645,0.21844910792960576,0.16498964843053665,0.20955882352941177,0.2264151568169542,0.21087183108131166,0.15504822925572698,0.247791519434629,0.17981723235140423,0.20955882352941177,0.15504822925572698,21.00632381439209,5.5862061977386475,59.96198272705078,341.2305771983282,146.07409234738327,2.930569728570325,6.845840928601284,1489.5390625,1498.4296875,260.3681640625,384.0,119.02880859375,384.0,,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_model.pth,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_model.pth,-0.019216546062255344,0.0,167012595.0,0.11649874093191964,874496000000.0,231277047500.0,231277047500.0,0.2644689598351508,167012595.0,0.23299748186383928,0.2863241528707837,516096000000.0,147770750000.0,0.2863241528707837,0.0,0.0,0.23299748186383928,358400000000.0,83506297500.0,0.23299748186383928,18833408.0,0.1154007843137255,99552000000.0,26108254000.0,26108254000.0,0.26225745339119255,18833408.0,0.230801568627451,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.230801568627451,40800000000.0,9416704000.0,0.230801568627451
20260504_001337,shd,ff_v3,2,lif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,4.0,1.0,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.310546875,0.4771042666224233,0.30872940777471614,0.27846715791089305,0.30637254901960786,0.47109943112699604,0.30732932374453437,0.27554732944055355,0.35159010600706714,0.2903409655800643,0.30637254901960786,0.27554732944055355,21.803943395614624,5.1015989780426025,60.5619797706604,328.7478723432057,159.94985170572647,3.041844781754272,6.251959531914954,1510.99609375,1511.03125,260.3681640625,384.0,119.7216796875,384.0,,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_model.pth,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_model.pth,-0.04400071608168738,0.0,181343183.0,0.1264949658203125,874496000000.0,238413881500.0,238413881500.0,0.27263004233295524,181343183.0,0.252989931640625,0.28626900809151784,516096000000.0,147742290000.0,0.28626900809151784,0.0,0.0,0.252989931640625,358400000000.0,90671591500.0,0.252989931640625,20448558.0,0.12529753676470587,99552000000.0,26915829000.0,26915829000.0,0.2703695455641273,20448558.0,0.25059507352941174,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.25059507352941174,40800000000.0,10224279000.0,0.25059507352941174
20260504_001337,shd,ff_v3,3,lif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,4.0,1.0,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.3345424107142857,0.4720880872655271,0.333220581378038,0.31429619470670334,0.32598039215686275,0.41585893692018344,0.3314181019470938,0.2976523923984047,0.37190812720848054,0.3347364750662333,0.32598039215686275,0.2976523923984047,23.909159421920776,5.142446041107178,62.72653269767761,299.8014222711703,158.6793509308877,3.335541213995644,6.302017207239189,1511.5546875,1511.58984375,260.3681640625,384.0,119.7216796875,384.0,,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_model.pth,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_model.pth,-0.05980195464300258,0.0,189552067.0,0.13222102887834822,874496000000.0,242527653500.0,242527653500.0,0.27733420564530886,189552067.0,0.26444205775669644,0.2862870861235119,516096000000.0,147751620000.0,0.2862870861235119,0.0,0.0,0.26444205775669644,358400000000.0,94776033500.0,0.26444205775669644,21394666.0,0.13109476715686275,99552000000.0,27388883000.0,27388883000.0,0.2751213737544198,21394666.0,0.2621895343137255,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.2621895343137255,40800000000.0,10697333000.0,0.2621895343137255
20260504_001337,shd,ff_v3,4,lif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,4.0,1.0,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.39969308035714285,0.5488905498550529,0.3978862021605038,0.3769407411511393,0.38480392156862747,0.5335942691902111,0.38373903584960994,0.3605589509729555,0.44037102473498235,0.390372573527911,0.38480392156862747,0.3605589509729555,23.56479287147522,5.139524698257446,62.323004484176636,304.1826015231707,158.7695454166539,3.287499005507146,6.298437130217459,1511.6484375,1511.31640625,260.3681640625,384.0,119.7216796875,384.0,,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_model.pth,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_model.pth,-0.07066293686096158,0.0,200935665.0,0.1401615966796875,874496000000.0,248256802500.0,248256802500.0,0.28388557809298154,200935665.0,0.280323193359375,0.2863594563802083,516096000000.0,147788970000.0,0.2863594563802083,0.0,0.0,0.280323193359375,358400000000.0,100467832500.0,0.280323193359375,22693870.0,0.13905557598039214,99552000000.0,28038485000.0,28038485000.0,0.2816466268884603,22693870.0,0.2781111519607843,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.2781111519607843,40800000000.0,11346935000.0,0.2781111519607843
20260504_001337,shd,ff_v3,5,lif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,4.0,1.0,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.46861049107142855,0.5742196404789691,0.4667508770689797,0.4460438101837546,0.4485294117647059,0.5502403527411918,0.4521380624647332,0.42649637175016925,0.48498233215547704,0.44727041286907443,0.4485294117647059,0.42649637175016925,21.960113048553467,4.66035008430481,60.27171492576599,326.40997722332594,175.09414212209848,3.063631842711142,5.711213338608835,1511.671875,1512.11328125,260.3681640625,384.0,119.7216796875,384.0,,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_model.pth,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_model.pth,-0.07949230394193105,0.0,202832788.0,0.14148492466517856,874496000000.0,249141474000.0,249141474000.0,0.2848972139380855,202832788.0,0.2829698493303571,0.28623566158234126,516096000000.0,147725080000.0,0.28623566158234126,0.0,0.0,0.2829698493303571,358400000000.0,101416394000.0,0.2829698493303571,22917245.0,0.14042429534313725,99552000000.0,28150172500.0,28150172500.0,0.2827685280054645,22917245.0,0.2808485906862745,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.2808485906862745,40800000000.0,11458622500.0,0.2808485906862745
20260504_001337,shd,ff_v3,6,lif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,4.0,1.0,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.4790736607142857,0.5976597023189657,0.4760991448493249,0.4590741325338305,0.4424019607843137,0.5593104369709684,0.44856414122971416,0.41813894045864186,0.48851590106007065,0.45757412992477686,0.4485294117647059,0.42649637175016925,23.208955764770508,5.344896078109741,62.89424467086792,308.84629505307163,152.669011347473,3.237856552004814,6.550117742781546,1512.203125,1511.93359375,260.3681640625,384.0,119.7216796875,384.0,,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_model.pth,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_model.pth,-0.08551145185317312,0.0,206980971.0,0.14437846749441965,874496000000.0,251178325500.0,251178325500.0,0.28722638582680765,206980971.0,0.2887569349888393,0.28616350446428573,516096000000.0,147687840000.0,0.28616350446428573,0.0,0.0,0.2887569349888393,358400000000.0,103490485500.0,0.2887569349888393,23400026.0,0.14338251225490195,99552000000.0,28391563000.0,28391563000.0,0.28519329596592735,23400026.0,0.2867650245098039,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.2867650245098039,40800000000.0,11700013000.0,0.2867650245098039
20260504_001337,shd,ff_v3,7,lif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,4.0,1.0,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.5107421875,0.6152004349999587,0.5096491345729062,0.48872947234579583,0.5098039215686274,0.6094183714002154,0.5114578909180014,0.4856834904878646,0.5048586572438163,0.4675183187646989,0.5098039215686274,0.4856834904878646,23.977771282196045,4.953767538070679,61.5341591835022,298.94354715621034,164.72311099155934,3.3451131811099395,6.0707935515572045,1512.20703125,1512.31640625,260.3681640625,384.0,119.7216796875,384.0,,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_model.pth,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_model.pth,-0.090135179992233,0.0,207288053.0,0.1445926708984375,874496000000.0,251347136500.0,251347136500.0,0.28741942387386565,207288053.0,0.289185341796875,0.2861930919828869,516096000000.0,147703110000.0,0.2861930919828869,0.0,0.0,0.289185341796875,358400000000.0,103644026500.0,0.289185341796875,23442772.0,0.1436444362745098,99552000000.0,28412936000.0,28412936000.0,0.28540798778527804,23442772.0,0.2872888725490196,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.2872888725490196,40800000000.0,11721386000.0,0.2872888725490196
20260504_001337,shd,ff_v3,8,lif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,4.0,1.0,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.4896763392857143,0.613437775296268,0.48781378833606215,0.4665187451189913,0.47671568627450983,0.6215992387734929,0.48538505289210115,0.45565930454095727,0.48542402826855124,0.4472865274408104,0.5098039215686274,0.4856834904878646,21.67395830154419,5.144904613494873,58.691192865371704,330.71946989439886,158.60352354437546,3.0237107005502497,6.305030163596658,1512.3984375,1512.3515625,260.3681640625,384.0,119.7216796875,384.0,,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_model.pth,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_model.pth,-0.0941411227520023,0.0,209596061.0,0.14620260951450892,874496000000.0,252567470500.0,252567470500.0,0.28881489509385977,209596061.0,0.29240521902901784,0.28632161458333333,516096000000.0,147769440000.0,0.28632161458333333,0.0,0.0,0.29240521902901784,358400000000.0,104798030500.0,0.29240521902901784,23710491.0,0.1452848713235294,99552000000.0,28546795500.0,28546795500.0,0.2867526066779171,23710491.0,0.2905697426470588,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.2905697426470588,40800000000.0,11855245500.0,0.2905697426470588
20260504_001337,shd,ff_v3,9,lif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,4.0,1.0,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.5147879464285714,0.6039133229404737,0.5132675691188171,0.49404584882395886,0.5098039215686274,0.6232771501476307,0.5144385662102751,0.4890688257150827,0.5053003533568905,0.47133347546260096,0.5098039215686274,0.4890688257150827,22.406517505645752,4.927568674087524,58.76348662376404,319.9069198590939,165.59890972013798,3.125909250229597,6.038687100597456,1512.33203125,1512.22265625,260.3681640625,384.0,119.7216796875,384.0,,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_model.pth,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_model.pth,-0.09692770375737123,0.0,211429891.0,0.14748178780691965,874496000000.0,253423805500.0,253423805500.0,0.28979412770327134,211429891.0,0.2949635756138393,0.28620423332093253,516096000000.0,147708860000.0,0.28620423332093253,0.0,0.0,0.2949635756138393,358400000000.0,105714945500.0,0.2949635756138393,23924447.0,0.1465958762254902,99552000000.0,28653773500.0,28653773500.0,0.28782720085985214,23924447.0,0.2931917524509804,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.2931917524509804,40800000000.0,11962223500.0,0.2931917524509804
20260504_001337,shd,ff_v3,10,lif,500,2,10,time,0.1,append,none,hidden,rate,swish,3,all,4.0,1.0,0.0,2.0,10.0,1.0,0.001,constant,0.0,4.0,2.0,5.0,0.5329241071428571,0.6098214848516292,0.5319944365470598,0.5194189479293938,0.5318627450980392,0.6176855559543635,0.5348832151619313,0.5138511849532599,0.5141342756183745,0.4852866215074281,0.5318627450980392,0.5138511849532599,22.54392910003662,5.30743670463562,60.98332643508911,317.95699712293526,153.74653442165206,3.145079394536359,6.50421164783777,1512.234375,1512.34765625,260.3681640625,384.0,119.7216796875,384.0,,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_eval_confusion.csv,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_best_model.pth,./result/v3/lif/SHD_lif_FF_v3_20260504_001337_final_model.pth,-0.09855930028217179,0.0,209138789.0,0.14588364188058037,874496000000.0,252258974500.0,252258974500.0,0.2884621250411666,209138789.0,0.29176728376116073,0.2861668759300595,516096000000.0,147689580000.0,0.2861668759300595,0.0,0.0,0.29176728376116073,358400000000.0,104569394500.0,0.29176728376116073,23671878.0,0.14504827205882354,99552000000.0,28527489000.0,28527489000.0,0.28655867285438763,23671878.0,0.29009654411764707,0.2841018178104575,58752000000.0,16691550000.0,0.2841018178104575,0.0,0.0,0.29009654411764707,40800000000.0,11835939000.0,0.29009654411764707
