epoch,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,layer_0_loss,layer_1_loss
1,0.7960728236607143,0.7864325072115734,0.797,0.7877597406788158,0.797,2499.4296875,0.24994294345378876,2173365.0,14060000.0,0.15457791090011597,2015.4056396484375,3.4916999340057373,3.045545816421509,2.4053075313568115,6003.94379271109,3021.813694552945,9.993431329727173,3.3092708587646484,32.45091938972473,0.1665571888287862,0.33092708587646485,5256.17578125,5194.046875,3143.955078125,3774.0,2944.4921875,4862.0,0.001,1.0579958260059357,-0.02097787390396531
2,0.8496268136160714,0.8462214979101048,0.852,0.8486571980987285,0.852,2836.49609375,0.28364962339401245,2366840.5,14060000.0,0.1683385968208313,2015.4056396484375,3.6236000061035156,3.299295663833618,2.4722115993499756,6579.978689044991,2941.5536575470383,9.118570566177368,3.399564027786255,32.20883274078369,0.15197617610295613,0.3399564027786255,5198.66015625,5199.0703125,3144.958984375,4862.0,2944.4921875,4862.0,0.001,0.05677080287465027,-0.07702588156930038
3,0.883544921875,0.8821967631992816,0.8862,0.8849071474151244,0.8862,3027.641845703125,0.3027641475200653,2484719.5,14060000.0,0.17672257125377655,2015.4056396484375,3.6454999446868896,3.318889617919922,2.4188666343688965,6190.678258169177,3087.9962881941588,9.691991329193115,3.2383458614349365,33.08358860015869,0.16153318881988527,0.32383458614349364,5199.92578125,5200.31640625,3144.958984375,4862.0,2944.4921875,4862.0,0.001,-0.02841852033244712,-0.1394374274781772
4,0.8563406808035714,0.8554802172080583,0.8536,0.8525451622816,0.8862,3239.542236328125,0.3239542543888092,2598313.0,14060000.0,0.18480175733566284,2015.4056396484375,4.318299770355225,3.839386224746704,2.5825817584991455,6774.302542908882,3181.3616363483284,8.857000350952148,3.143308162689209,30.762643337249756,0.14761667251586913,0.3143308162689209,5405.375,5199.66796875,3144.958984375,4862.0,2944.4921875,4862.0,0.001,-0.11064716534955162,-0.17054619746548788
5,0.88525390625,0.8836321590158172,0.8874,0.8860659610068582,0.8874,3385.63525390625,0.3385635316371918,2679409.0,14060000.0,0.19056960940361023,2015.4056396484375,4.078000068664551,3.7709038257598877,2.6550891399383545,6463.218952100602,2973.322075131977,9.283299922943115,3.36324143409729,31.404481649398804,0.15472166538238524,0.336324143409729,5199.6875,5200.14453125,3144.958984375,4862.0,2944.4921875,4862.0,0.001,-0.18648883168186461,-0.1797597206064633
6,0.9048374720982143,0.9038318100155702,0.9051,0.9042176523996304,0.9051,3446.696044921875,0.3446696102619171,2711206.25,14060000.0,0.19283117353916168,2015.4056396484375,3.650700092315674,3.390122652053833,2.4220809936523438,6389.318800066062,3036.525215920461,9.390672445297241,3.2932379245758057,31.007315397262573,0.1565112074216207,0.3293237924575806,5200.12109375,5200.85546875,3144.958984375,4862.0,2944.4921875,4862.0,0.001,-0.22134690412453242,-0.18348762818745204
7,0.9203578404017857,0.9196891806733649,0.9212,0.9205539828950726,0.9212,3449.934326171875,0.3449934422969818,2712960.25,14060000.0,0.19295591115951538,2015.4056396484375,3.5111000537872314,3.2856056690216064,2.3626298904418945,6384.875183900077,2880.8742496807504,9.397207975387573,3.4711685180664062,31.428264617919922,0.1566201329231262,0.34711685180664065,5201.12109375,5201.40625,3144.958984375,4862.0,2944.4921875,4862.0,0.001,-0.23565326524632318,-0.18466497319085257
8,0.929931640625,0.9291593277396191,0.9316,0.9308783319867031,0.9316,3444.8671875,0.34448668360710144,2710594.25,14060000.0,0.19278764724731445,2015.4056396484375,3.4189000129699707,3.2293903827667236,2.2978789806365967,6496.347721366739,2986.6017114821457,9.235958814620972,3.3482871055603027,31.66261649131775,0.15393264691034952,0.33482871055603025,5201.4140625,5201.48828125,3144.958984375,4862.0,2944.4921875,4862.0,0.001,-0.24197147254432952,-0.18865800116743361
9,0.9364362444196429,0.9357880513394011,0.9357,0.9350280473137673,0.9357,3430.999267578125,0.3430998921394348,2705494.0,14060000.0,0.19242490828037262,2015.4056396484375,3.40939998626709,3.2398204803466797,2.2886180877685547,6391.406248988082,2903.5285005940586,9.387605428695679,3.4440853595733643,31.387840509414673,0.15646009047826132,0.34440853595733645,5247.99609375,5200.66796875,3144.958984375,4862.0,2944.4921875,4862.0,0.001,-0.2456965638058526,-0.19240668628896987
10,0.939208984375,0.9386147878599582,0.9381,0.937520576546504,0.9381,3419.193603515625,0.3419193923473358,2700576.0,14060000.0,0.19207510352134705,2015.4056396484375,3.4702000617980957,3.330028772354126,2.3289411067962646,6637.26987342285,2783.907816187257,9.03986144065857,3.5920729637145996,32.59703350067139,0.1506643573443095,0.35920729637146,5200.73046875,5200.46875,3144.958984375,4862.0,2944.4921875,4862.0,0.001,-0.24853876126664026,-0.19429725195680345
