epoch,train_loss,test_loss,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,tau_mean,tau_response_mean,tau_refractory_mean
1,0.04527934877058634,0.03981171966791153,0.8524973290598291,0.8502920671078049,0.9003,0.89951368211265,0.9003,735.452880859375,0.09102140367031097,1137942.875,11287999.0,0.10080994665622711,1741.823974609375,1.9119999408721924,1.740975260734558,1.112466812133789,2308.939261334282,3389.992101098823,25.985958576202393,2.949859380722046,28.93946385383606,0.43309930960337323,0.2949859380722046,1661.55078125,1835.93359375,68.6455078125,90.0,60.97900390625,90.0,0.0009997532801828658,nan,2.1720468997955322,8.81143601735433
2,0.03774568022618818,0.034735625904798506,0.9063000801282052,0.9051871501669517,0.9165,0.915336014979324,0.9165,659.335205078125,0.08160089701414108,1110970.375,11287999.0,0.09842047095298767,1741.823974609375,1.8006999492645264,1.6489907503128052,1.0775598287582397,2540.4101772575877,3796.5810075001027,23.61823320388794,2.633948802947998,26.256048440933228,0.393637220064799,0.2633948802947998,1840.83984375,1876.21875,69.142578125,90.0,60.97900390625,90.0,0.0009990133642141358,nan,2.4121901194254556,7.67896302541097
3,0.023339244218654614,0.014349062719941139,0.9267494658119658,0.9259218064899125,0.941,0.940328112161054,0.941,619.7639770507812,0.07670346647500992,1093828.875,11287999.0,0.09690193086862564,1741.823974609375,1.6898000240325928,1.5754516124725342,1.2241343259811401,2163.0244212717466,2516.0870327849852,27.738937854766846,3.9744253158569336,31.716859102249146,0.4623156309127808,0.39744253158569337,1839.8828125,1881.1171875,69.142578125,92.0,60.97900390625,92.0,0.00099778098230154,nan,2.729488213857015,6.738912900288899
4,0.013717834153172806,0.013243906536698342,0.94140625,0.9408532556375991,0.9395,0.9395667898521427,0.941,545.6231079101562,0.06752761453390121,1064706.25,11287999.0,0.09432195872068405,1741.823974609375,1.7075999975204468,1.574135184288025,1.1871726512908936,1791.8141091289067,2152.660835195476,33.48561644554138,4.645413637161255,38.13454341888428,0.5580936074256897,0.4645413637161255,1851.0703125,1899.83203125,69.142578125,92.0,60.97900390625,92.0,0.000996057350657239,nan,2.9277897675832114,6.354703903198242
5,0.012086369640504321,0.0113215627014637,0.9452457264957265,0.9447394694199165,0.9459,0.9455921336157068,0.9459,508.033203125,0.0628754049539566,1056101.0,11287999.0,0.09355960786342621,1741.823974609375,1.7869000434875488,1.6683582067489624,1.1763176918029785,1776.381810211511,2715.239650760296,33.776522397994995,3.6829161643981934,37.49130606651306,0.5629420399665832,0.36829161643981934,1900.78125,1843.19140625,69.142578125,92.0,60.97900390625,92.0,0.0009938441702975688,nan,3.0894675254821777,6.1243354479471845
6,0.01117598073473439,0.009567656420171261,0.9475827991452992,0.9471386990460811,0.9563,0.956071661854881,0.9563,490.4136047363281,0.06069475784897804,1050566.0,11287999.0,0.09306927025318146,1741.823974609375,1.7122000455856323,1.62605881690979,1.1006441116333008,2027.246264342066,2482.504759268944,29.59679889678955,4.028189659118652,33.62840151786804,0.49327998161315917,0.4028189659118652,1853.234375,1863.33984375,69.142578125,92.0,60.97900390625,92.0,0.0009911436253643444,nan,3.2356297175089517,5.962872823079427
7,0.010592912396408107,0.010371718941628933,0.9497863247863247,0.9493380598476495,0.952,0.9520924844914079,0.9563,482.3305969238281,0.059694383293390274,1045119.8125,11287999.0,0.09258679300546646,1741.823974609375,1.7237999439239502,1.6238445043563843,1.135096549987793,2280.8556079785226,4484.1299071818175,26.305917739868164,2.2300870418548584,28.53913378715515,0.43843196233113607,0.22300870418548585,1872.98046875,1920.30078125,69.142578125,92.0,60.97900390625,92.0,0.0009879583809693736,nan,3.3770028750101724,5.835824886957805
8,0.010175786631850477,0.010593906465172767,0.9503205128205128,0.9498677271977497,0.9511,0.9510028094142748,0.9563,452.154296875,0.05595969408750534,1036837.25,11287999.0,0.0918530598282814,1741.823974609375,1.8803000450134277,1.766270637512207,1.083391785621643,3029.5852882136173,3844.787445598001,19.804690837860107,2.600924015045166,22.419191598892212,0.3300781806310018,0.2600924015045166,1929.8203125,1851.0390625,69.142578125,92.0,60.97900390625,92.0,0.0009842915805643154,nan,3.514448881149292,5.733469247817993
9,0.009991142229161138,0.010032031412422657,0.9504373664529915,0.9499877659532265,0.9496,0.9493148138536119,0.9563,462.8406066894531,0.05728225037455559,1037830.9375,11287999.0,0.09194108843803406,1741.823974609375,1.7297999858856201,1.6226832866668701,1.0860741138458252,2469.4490386729553,3965.182660758588,24.29691767692566,2.521951913833618,26.82172441482544,0.40494862794876096,0.2521951913833618,1852.05859375,1850.6484375,69.142578125,92.0,60.97900390625,92.0,0.0009801468428384714,nan,3.649390459060669,5.650006055831909
10,0.009667812411784807,0.010498437625169754,0.9523571047008547,0.9519219038990185,0.9453,0.94465648360339,0.9563,443.53619384765625,0.05489309877157211,1031227.0625,11287999.0,0.091356061398983,1741.823974609375,1.854599952697754,1.7512959241867065,1.1384761333465576,2255.5083464340933,2563.151844495303,26.601541996002197,3.901446580886841,30.507155895233154,0.4433590332667033,0.3901446580886841,1852.109375,1851.48046875,69.142578125,92.0,60.97900390625,92.0,0.0009755282581475767,nan,3.787206252415975,5.577566782633464
