epoch,train_loss_mean,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,eval_speed_samples_per_s,layer_0_loss,layer_1_loss,layer_2_loss,layer_3_loss,layer_4_loss,layer_5_loss,layer_6_loss,layer_7_loss
4,0.6921568797932949,,,0.5138888888888888,0.4612682580614269,0.5277777777777778,131348.6875,0.44231095910072327,1621485696.0,96487.9765625,3.0104167461395264,2.8918919563293457,3.579474449157715,122.4604739344817,82.28334893000137,5.537442743778229,-1.7876714650810754e-06,-3.0203103051462676e-05,-5.0091216508008074e-05,-5.190427600609837e-05,-2.2241293436309206e-05,-5.095627443552075e-06,-2.6382243959233165e-05
5,0.8258930145151835,,,0.5208333333333334,0.4705880720715776,0.5277777777777778,133905.890625,0.4509223401546478,1634365568.0,96487.9765625,3.1875,2.7133333683013916,3.7830088138580322,127.2362510481888,79.3456882910613,6.607217788696289,-5.947049359633638e-07,-1.036923413266777e-05,-3.561704215826467e-05,-1.7075860796467168e-05,-1.7187264091944598e-06,-1.0340367452954524e-05,2.0433610643522115e-06
6,0.5598422528861011,,,0.5451388888888888,0.4928986864685589,0.5451388888888888,136094.921875,0.45829376578330994,1645336448.0,96487.9765625,2.9895832538604736,2.4267516136169434,3.26963210105896,118.32910254668208,81.85353175257667,4.478749871253967,-4.5602259746146956e-07,-9.049004106032044e-07,-1.980082720365317e-05,-5.128887664795911e-06,9.40512768465851e-06,-1.0816919484568643e-06,6.11903698199967e-06
7,0.32034286467011786,,,0.5416666666666666,0.4977745708602892,0.5451388888888888,137977.3125,0.46463266015052795,1654765184.0,96487.9765625,3.0520832538604736,2.8012821674346924,3.7594664096832275,125.68461828325093,80.86532760892968,2.5627581179142,-4.291600745887081e-07,-1.3924212396432267e-06,-2.4557876713515725e-05,3.4522830105743196e-07,9.686501243777457e-06,-2.5226501065844786e-07,1.3994402365824499e-06
8,0.8013267993400781,,,0.5520833333333334,0.5024655124556311,0.5520833333333334,139831.1875,0.47087541222572327,1664035584.0,96487.9765625,3.125,2.955974817276001,3.846661329269409,126.02366903907908,83.35668976740979,6.410637378692627,-3.96354728593451e-07,-3.369600335645373e-06,-2.4470530206599506e-05,2.0400128732944722e-06,1.9951400460627156e-06,6.169277497747316e-07,6.004325996400439e-07
9,0.2690300505055765,,,0.5625,0.5351954580228452,0.5625,141762.34375,0.4773785173892975,1673691520.0,96487.9765625,3.336805582046509,3.3209877014160156,3.877211570739746,123.79283901827813,86.0703604580664,2.152281641960144,-3.8670785329486534e-07,-3.8895938132554875e-06,-3.0762430924369255e-05,-4.8742656417744e-06,-2.4864231988885876e-06,9.124353042011535e-07,2.4907059525958175e-07
10,0.22975346332848368,,,0.5486111111111112,0.521852570936558,0.5625,143070.6875,0.481784462928772,1680233216.0,96487.9765625,3.659722328186035,3.2215189933776855,3.7155563831329346,127.76764590975466,82.69681367681318,1.838086873292923,-3.1849410220274876e-07,-3.0821167342764966e-06,-4.170153806626331e-05,-1.1902113328687847e-05,-6.876390656884723e-07,-1.2686760584301737e-06,-2.0608769801810922e-07
11,0.14608263663648868,,,0.5972222222222222,0.5561616598479125,0.5972222222222222,144127.578125,0.48534345626831055,1685517824.0,96487.9765625,2.7395832538604736,2.720930337905884,3.522852897644043,120.14351919803157,85.32170056363651,1.1687267422676086,-2.1885174206204283e-07,-2.312796709702525e-06,-4.49318822575151e-05,-1.1280292483206722e-05,-1.2821392374462448e-06,-4.0632477862345695e-06,-1.559965483011183e-06
12,0.12717019235833749,,,0.6111111111111112,0.574565637695865,0.6111111111111112,144793.609375,0.48758628964424133,1688847872.0,96487.9765625,3.378472328186035,2.8352272510528564,3.357675790786743,121.8632230250439,85.22016018116945,1.0173936653882265,-1.0809865891303616e-07,-1.4042838927252888e-06,-2.576834685896756e-05,-3.515382729801786e-06,-8.250568015455428e-07,-5.967961413944067e-07,9.144355672674465e-08
13,0.1205552843541341,,,0.5625,0.5177178391295122,0.6111111111111112,145324.609375,0.4893743693828583,1691502848.0,96487.9765625,3.149305582046509,2.6790122985839844,3.4095985889434814,123.64897128454612,84.23770220863588,0.9644514322280884,-5.756059007211434e-08,-8.993644371457776e-07,-8.277038773485401e-06,-2.3360565251095977e-06,8.677900069642419e-07,1.6271887091079407e-06,-8.235340587248174e-08
14,0.08770635241145797,,,0.6006944444444444,0.5369878262249888,0.6111111111111112,145858.65625,0.491172730922699,1694173056.0,96487.9765625,2.961805582046509,2.3410403728485107,2.9316675662994385,120.7812346095906,85.58845820833552,0.7016503810882568,-4.211599691217316e-08,-6.742436795548201e-07,1.9466855007976847e-06,-2.851575800377759e-06,1.023025376412079e-06,7.380758546560173e-07,2.9835215187290487e-07
15,0.0677900770665818,,,0.6284722222222222,0.5986285495222934,0.6284722222222222,146156.140625,0.4921744763851166,1695660544.0,96487.9765625,3.59375,3.1381216049194336,3.983076810836792,125.34199864139329,86.39500906212432,0.5423252061009407,-3.690503014297519e-08,-5.751366813910863e-07,-1.6587591460393014e-06,-2.3168642115933835e-06,-1.639645610396201e-07,-2.32336908823072e-07,3.9439825272324924e-07
16,0.038782776831790544,,,0.6458333333333334,0.5744312540793411,0.6458333333333334,146360.359375,0.4928622245788574,1696681600.0,96487.9765625,3.2395832538604736,2.677419424057007,3.236755609512329,124.01946049073733,81.8622352052605,0.3102678954601288,-3.16549328971405e-08,-4.835685842863313e-07,-3.930161824428069e-06,-9.391584114837315e-07,6.315432266035259e-08,-6.635523135400945e-07,3.041359395439258e-07
17,0.06495101712063367,,,0.6111111111111112,0.5601734766779219,0.6458333333333334,146699.34375,0.4940037131309509,1698376448.0,96487.9765625,3.3923611640930176,2.7613637447357178,3.4128577709198,115.03161253479699,77.59841015576218,0.5196127444505692,-2.4182363667080153e-08,-3.7425352417130853e-07,-3.3994353429989133e-06,-4.3118149939402883e-07,9.350046781264609e-08,-5.988717646232544e-07,1.269385272451018e-07
18,0.05415359247913601,,,0.6666666666666666,0.6134974107574493,0.6666666666666666,146986.71875,0.4949714243412018,1699813504.0,96487.9765625,2.961805582046509,2.3802082538604736,2.9731829166412354,123.61903736158412,77.23663834945404,0.43323210068047047,-1.5158147848026715e-08,-2.6199498392998066e-07,-2.3404140847560484e-06,-6.518564958923889e-07,7.207974928036265e-08,-1.921846819463724e-07,2.8681262698171395e-08
19,0.03445456253970794,,,0.6736111111111112,0.6449590284928917,0.6736111111111112,147216.921875,0.4957466125488281,1700964608.0,96487.9765625,3.652777671813965,3.1391751766204834,3.875140428543091,120.77653055961943,82.62446184571445,0.27563784271478653,-8.418955976807752e-09,-1.8061063755681062e-07,-9.056446259592121e-07,-2.8997185808066206e-07,9.1665597778956e-08,9.88520607592136e-08,-1.482687039811026e-07
20,0.01870930619690897,,,0.6076388888888888,0.5903072225096065,0.6736111111111112,147256.328125,0.49587932229042053,1701161472.0,96487.9765625,3.652777671813965,2.977142810821533,3.4524595737457275,120.04653134016748,82.2395527761408,0.14967490173876286,-5.052871898669764e-09,-1.2090763945593608e-07,-2.7599256924304427e-07,-4.426341604357731e-08,-3.756324673531708e-08,1.1186739712343297e-07,-8.025114484055962e-08
21,0.0402055972350684,,,0.6145833333333334,0.6113248055500731,0.6736111111111112,147323.484375,0.49610546231269836,1701497088.0,96487.9765625,3.5729167461395264,3.4237287044525146,3.7365353107452393,120.73899280704975,84.5275738458451,0.3216453194618225,-3.902808021205573e-09,-8.855608335522902e-08,-2.3068558974159714e-07,-8.939294104948203e-08,-1.2062845833327174e-07,-5.799553282059833e-09,-2.615841543374131e-09
22,0.030836232888807727,,,0.6041666666666666,0.5689568746073681,0.6736111111111112,147496.421875,0.49668776988983154,1702361728.0,96487.9765625,3.5729167461395264,2.7298851013183594,3.4709837436676025,123.16549889877162,83.79944650277176,0.24669089913368225,-3.172344942292682e-09,-6.50530243007097e-08,-4.226718104405336e-07,-3.606433942593412e-07,-6.203786639957798e-08,-1.2186808184821984e-07,-5.7669824471418e-10
23,0.04261833568683146,,,0.6215277777777778,0.5761051581871172,0.6736111111111112,147676.609375,0.4972946345806122,1703262848.0,96487.9765625,3.59375,3.0949721336364746,3.9925806522369385,127.96203976440981,82.6634304583608,0.3409478235989809,-2.625542450118701e-09,-5.521006407605e-08,-4.365072214795873e-07,-4.5984167229562445e-07,-5.964055915796962e-08,-1.274913543625189e-07,3.212084598303022e-09
24,0.020796126177961696,,,0.65625,0.6367640849765603,0.6736111111111112,147851.453125,0.4978834390640259,1704137216.0,96487.9765625,3.534722328186035,3.269841194152832,3.739704132080078,120.95770892019625,84.71066181789416,0.16636962024495006,-1.6949320003067925e-09,-4.24703978652019e-08,-2.481914691543352e-07,-2.140396837546632e-07,-7.451030281657722e-08,-6.465368151964412e-08,3.4739210619250116e-08
25,0.016096047597033328,,,0.6631944444444444,0.65805075240425,0.6736111111111112,147933.5625,0.49815988540649414,1704547456.0,96487.9765625,3.4861111640930176,3.109947681427002,3.7140536308288574,125.98939967867325,85.7587534008247,0.12876872345805168,-1.0493109714460047e-09,-3.4849065855269146e-08,-1.3816107546915646e-07,-9.937934652981539e-08,-3.6871639075286566e-08,-2.496352369263377e-08,-7.407823465754859e-09
26,0.030425008578290044,,,0.6597222222222222,0.6135507782742085,0.6736111111111112,147900.46875,0.49804845452308655,1704382208.0,96487.9765625,3.131944417953491,2.794736862182617,3.348994255065918,119.97779921720245,82.69925948138024,0.24340009689331055,-5.76374378780109e-10,-1.9910807225187455e-08,9.71492664092466e-10,-1.9384227556429323e-09,1.1860006754460528e-08,-7.636938081923006e-09,-1.1035947156123882e-08
27,0.013812102208404852,,,0.6527777777777778,0.594653272273687,0.6736111111111112,147870.328125,0.49794700741767883,1704231552.0,96487.9765625,3.003472328186035,2.9255318641662598,3.728097438812256,120.48694534345128,82.037050340584,0.11049677431583405,-3.820199920290257e-10,-1.1472105931886745e-08,1.3637472706662379e-08,2.0301751169071736e-08,1.769912971738563e-08,2.527068942992372e-09,1.040108166261433e-09
28,0.02447292650643799,,,0.6840277777777778,0.6552610307385085,0.6840277777777778,148079.46875,0.4986512362957001,1705277184.0,96487.9765625,3.190972328186035,3.0355329513549805,3.5198864936828613,122.32379546029726,83.19738475967101,0.19578342698514462,-2.756233227763083e-10,-7.2183483634802315e-09,-3.5641194995328362e-09,-6.129194485282596e-09,1.5527967800466058e-09,4.102201606182021e-09,-3.401353393384099e-09
29,0.0317601579917647,,,0.6736111111111112,0.6478884017729726,0.6840277777777778,148291.859375,0.49936643242836,1706339072.0,96487.9765625,3.5208332538604736,3.2164947986602783,3.786102533340454,121.25842003564601,83.46720216447099,0.2540813274681568,-2.2331504007100378e-10,-6.152878095910808e-09,-1.162332097237595e-08,-2.5172595563560662e-08,-7.3773303022051095e-09,-8.180015872993884e-09,-4.804583342288282e-09
30,0.01189686962076454,,,0.6458333333333334,0.6314818543157458,0.6840277777777778,148400.4375,0.4997320771217346,1706882048.0,96487.9765625,3.3541667461395264,2.930107593536377,3.6249518394470215,121.39777061118774,85.97053716659947,0.09517502225935459,-1.5305036404900108e-10,-4.667209729802835e-09,-9.074639040207444e-09,-2.5024593508504722e-08,-1.1255460341530465e-08,-1.03810400275961e-08,-4.737245262731449e-09
31,0.023309823615906892,,,0.6319444444444444,0.6128775442582612,0.6840277777777778,148422.8125,0.4998074173927307,1706994048.0,96487.9765625,3.1076388359069824,2.780219793319702,3.1961591243743896,120.32783142858575,85.84707153965553,0.18647862132638693,-1.0032717365215937e-10,-3.7202702030114665e-09,-4.535569919639215e-09,-1.305865238165893e-08,-5.15399989353682e-09,-4.1669068195915315e-09,-1.6634054134101461e-09
32,0.02400491306260444,,,0.6666666666666666,0.6061365515854971,0.6840277777777778,148407.84375,0.4997570216655731,1706919040.0,96487.9765625,3.2048611640930176,2.9114582538604736,3.6908493041992188,120.0022066045247,86.53920991497453,0.192039311863482,-5.527328594823189e-11,-2.353766681562064e-09,-4.830119637588837e-10,-9.052598393122224e-10,-1.8195365214523918e-09,-4.861764324459728e-10,-1.2596217402460752e-09
33,0.0561571055013973,,,0.6458333333333334,0.6392036591935162,0.6840277777777778,148331.3125,0.4994993209838867,1706536448.0,96487.9765625,2.840277671813965,2.5806450843811035,2.9939815998077393,120.57964285694233,83.25341188454681,0.44925684854388237,-3.8073460183196683e-11,-1.574871760778862e-09,-1.8949475322216358e-10,-6.113389794393242e-10,-7.694724857287838e-10,-2.261577591866626e-10,-1.1232947905170931e-09
34,0.05931175230929966,,,0.6666666666666666,0.6357484631780037,0.6840277777777778,148395.640625,0.4997159540653229,1706857984.0,96487.9765625,3.5,2.9427082538604736,3.8462438583374023,121.459833775508,81.96899595339174,0.4744940251111984,-2.7014939330688437e-11,-1.1216604312025424e-09,-4.412908372053437e-10,-1.698603924182862e-09,-2.0740023032317367e-09,-4.589635338447806e-10,-8.152651886916829e-10
35,0.03608050876912082,,,0.6631944444444444,0.6061708143008585,0.6840277777777778,148669.125,0.5006368160247803,1708225408.0,96487.9765625,2.7986111640930176,2.3403141498565674,3.07742977142334,121.21681885866963,79.55830175537967,0.28864407539367676,-1.9308471054663157e-11,-7.742127772214502e-10,-6.302848243322501e-10,-1.0060485777785289e-09,-1.5147822995942306e-09,-8.935245876529052e-10,-4.025486610714779e-10
36,0.02738391203935661,,,0.6805555555555556,0.6490527191522254,0.6840277777777778,148934.171875,0.5015294551849365,1709550592.0,96487.9765625,3.2916667461395264,2.382652997970581,2.943603515625,124.31925056138023,84.38068559227689,0.21907129883766174,-1.2058883188878489e-11,-4.856089974580868e-10,-3.985700935960068e-10,-1.4922130198158357e-10,-6.87917722785869e-10,-6.645910488600748e-10,-1.2484080436081513e-10
37,0.013431507976640203,,,0.6736111111111112,0.6179620984553108,0.6840277777777778,149207.703125,0.5024505257606506,1710918272.0,96487.9765625,2.875,2.3814432621002197,2.682295083999634,123.33494888509956,82.27882038190911,0.10745206475257874,-6.619412266581359e-12,-2.903974768986295e-10,-1.6745084485680906e-10,1.0213663248492821e-10,-2.2866475379856865e-10,-3.017173177966015e-10,-4.674394205039789e-11
38,0.011971885642959496,,,0.6979166666666666,0.6762194267646309,0.6979166666666666,149356.875,0.5029528141021729,1711664000.0,96487.9765625,3.090277671813965,2.537313461303711,3.1417348384857178,117.03220355660169,81.12564472869816,0.09577508643269539,-4.960531659915779e-12,-2.1914090680974496e-10,-9.552358903874847e-11,-1.854821296554121e-10,-3.7530911711769477e-10,-3.4437253049190986e-10,-6.423062082205888e-11
39,0.003184477298423233,,,0.7048611111111112,0.6468159240356134,0.7048611111111112,149467.640625,0.5033258199691772,1712217984.0,96487.9765625,2.881944417953491,2.320197105407715,2.9529871940612793,115.93334097950355,79.74778469674592,0.025475819129496813,-3.899140450618066e-12,-1.6949463013671284e-10,-9.20528028802714e-11,-2.8329946721861177e-10,-1.5367007666355903e-10,-4.294281596983751e-11,3.247985214116511e-12
40,0.00686068131604866,,,0.6597222222222222,0.609760948019664,0.7048611111111112,149464.109375,0.5033138990402222,1712200320.0,96487.9765625,3.2048611640930176,2.9000000953674316,3.5385842323303223,122.97504220409603,82.13706251710113,0.05488545133266598,-2.6700881089469775e-12,-1.2517999484207287e-10,-1.424677459338497e-10,-3.233355250209513e-10,-1.5077464277091224e-10,-7.362360721074879e-12,-5.248634860066659e-11
41,0.03080633593510812,,,0.65625,0.5848967479498017,0.7048611111111112,149602.5625,0.5037801265716553,1712892544.0,96487.9765625,2.6388888359069824,2.365079402923584,2.9075794219970703,128.12020708201396,81.80834683024369,0.24645068775862455,-1.8709994762267784e-12,-9.686650960516463e-11,-6.557334883416921e-11,-7.72466673959471e-11,-2.4079030436219284e-11,-9.38216171419981e-12,-2.7408492142555474e-12
42,0.017097306430615647,,,0.6875,0.693218872103391,0.7048611111111112,149650.640625,0.5039419531822205,1713133056.0,96487.9765625,3.6979167461395264,3.313131332397461,3.787663221359253,119.23561962365065,80.86354121738648,0.13677845150232315,-1.1212139615184025e-12,-6.88724095115889e-11,-3.2790072740374043e-12,1.9190565803128834e-11,-9.19885001504639e-12,6.021641518749732e-13,5.2808174499929805e-12
43,0.010489475705921392,,,0.6909722222222222,0.6629140724098238,0.7048611111111112,149666.90625,0.5039967894554138,1713214336.0,96487.9765625,3.2638888359069824,2.879396915435791,3.406397819519043,118.22391306184898,82.90231734834373,0.083915805676952,-6.626485520239492e-13,-4.219507555858204e-11,-2.3880532967757162e-12,6.592330847876582e-12,-4.4739212334832246e-13,6.552810377646878e-12,2.9671577694845297e-12
44,0.009468749103099486,,,0.6770833333333334,0.6167595171237842,0.7048611111111112,149721.3125,0.5041800737380981,1713486464.0,96487.9765625,3.0208332538604736,2.5897436141967773,3.1664745807647705,118.14683763895873,77.37485188272834,0.0757499928586185,-5.209185811655068e-13,-2.8760104107267148e-11,-3.73606093978518e-12,8.308770338416593e-13,2.74348252449208e-12,-2.582533145667476e-12,-1.7973539323534737e-12
45,0.015065910056611898,,,0.7048611111111112,0.68510501597901,0.7048611111111112,149724.40625,0.5041904449462891,1713501952.0,96487.9765625,2.975694417953491,2.5862069129943848,3.029608726501465,123.35084965114277,79.36522200700475,0.12052728049457073,-3.782725543390042e-13,-2.1778602792704715e-11,-5.942336466641107e-12,-6.678116393210587e-12,-4.513556195462343e-12,-2.0128482214332166e-12,-3.7182756873477274e-13
46,0.03000127616932683,,,0.7256944444444444,0.6922735071561567,0.7256944444444444,149669.765625,0.5040065050125122,1713228544.0,96487.9765625,2.746527671813965,2.3397128582000732,2.9903197288513184,123.66322978164938,83.94408886307475,0.24001020938158035,-2.6137592930948125e-13,-1.6444189326197955e-11,-3.4068308070456244e-12,-3.698036668553506e-12,-3.1085550800113992e-12,1.8953328490001198e-13,-2.362719395132551e-13
47,0.026387390445949475,,,0.6319444444444444,0.5459920212650334,0.7256944444444444,149523.125,0.5035126805305481,1712495360.0,96487.9765625,2.53125,2.3406593799591064,3.3634092807769775,125.97607773795104,80.13161873346276,0.21109912358224392,-1.4596509154900066e-13,-1.0318991537985878e-11,-1.0688663495961315e-12,-1.7851930871060073e-12,-4.722394350564763e-13,-6.321037443468569e-13,-2.2476291661188696e-13
48,0.05245668627249878,,,0.6354166666666666,0.6163663013927134,0.7256944444444444,149522.171875,0.5035094618797302,1712490752.0,96487.9765625,3.3541667461395264,2.797814130783081,3.3021926879882812,120.22268086023553,78.25924567092997,0.4196534901857376,-8.406352565817118e-14,-5.714487585385675e-12,2.1408753676094294e-13,2.21394517302409e-13,-4.626520520856214e-13,-7.612009980673129e-14,1.5445652569445745e-13
49,0.018514875088857838,,,0.5729166666666666,0.5671371188260372,0.7256944444444444,149802.25,0.5044525861740112,1713891072.0,96487.9765625,2.996527671813965,2.6242423057556152,3.0358495712280273,127.13409436766513,84.32357883485484,0.14811900071799755,-6.570478786971454e-14,-4.797761363542485e-12,-2.7358551622086447e-13,-6.751591473397323e-13,-8.965204880556632e-13,-4.008577324243756e-14,-3.860173899278285e-13
50,0.050264302174701424,,,0.6284722222222222,0.5968055810339459,0.7256944444444444,150018.984375,0.5051824450492859,1714974592.0,96487.9765625,3.1875,2.635359048843384,3.01188588142395,119.95316724576047,84.44044914036675,0.4021144174039364,-5.783193426234104e-14,-4.437608809061688e-12,-4.4266185768998545e-13,-1.0059798046663238e-12,-2.1293253618659413e-13,-6.349738443378605e-14,-1.0447372134070321e-13
51,0.024845421313711025,,,0.5868055555555556,0.5183533171630733,0.7256944444444444,149855.921875,0.5046333074569702,1714159232.0,96487.9765625,2.847222328186035,2.3313610553741455,3.2430570125579834,123.4898945825304,84.9310922117479,0.19876337051391602,-3.808737857437586e-14,-3.4140226453163725e-12,-1.7878813663926851e-13,-4.779318217226769e-13,-4.044648730522349e-14,-2.94842275594398e-14,-4.9063943012572775e-14
52,0.01787025184569239,,,0.6319444444444444,0.5734655024645353,0.7256944444444444,149580.5625,0.5037060379981995,1712782464.0,96487.9765625,2.96875,2.653846263885498,3.302673101425171,126.15554130318344,82.58949941908512,0.14296201476827264,-1.977961776978383e-14,-2.2892451823075533e-12,-2.1685306545241034e-13,2.5403182161987115e-14,-1.1656983971847223e-13,-2.6952398646251652e-14,-8.947302534284551e-14
53,0.03367946832422603,,,0.5625,0.5446905403649366,0.7256944444444444,149446.4375,0.5032544732093811,1712112128.0,96487.9765625,3.0729167461395264,2.5061728954315186,3.174448251724243,127.13795182604198,83.51827479759969,0.2694357465952635,-1.0234474637942689e-14,-1.3303223540123144e-12,-8.451170264902469e-14,1.7273259645539385e-13,-6.862641965116323e-14,-4.50289219973421e-14,-8.929722196057699e-14
54,0.0438868436029559,,,0.6354166666666666,0.5739564717761358,0.7256944444444444,149268.890625,0.5026565194129944,1711224192.0,96487.9765625,3.1145832538604736,3.120218515396118,3.8505945205688477,122.68194473643318,82.92462654179411,0.3510947488248348,-7.836911034806186e-15,-8.163583605771615e-13,-1.241869156337963e-13,-1.1844691893969639e-14,-1.430602056089192e-13,-2.1166662173000006e-14,-6.323603750010842e-14
55,0.05315019423128675,,,0.625,0.5440281129191575,0.7256944444444444,149324.296875,0.5028431415557861,1711501056.0,96487.9765625,2.586805582046509,2.299999952316284,2.5317978858947754,124.03756215210015,78.80331026737136,0.42520155385136604,-5.43738517396825e-15,-4.821707608377614e-13,-8.036906101564767e-14,-2.1616953019276686e-13,-1.2878427165831374e-13,-3.7266007337291573e-14,-1.218308494452952e-13
56,0.045823988970273205,,,0.6909722222222222,0.6614976787764021,0.7256944444444444,149535.40625,0.5035540461540222,1712556800.0,96487.9765625,2.7013888359069824,2.331658363342285,3.0932822227478027,121.91417948492612,80.4372759350647,0.3665919117629528,-3.134872908255106e-15,-2.2516556558182556e-13,-8.783521598856175e-14,-1.5340007909758757e-13,-9.24486724153406e-14,-8.694656323041117e-14,-1.1832275068589249e-13
57,0.02226986247110025,,,0.6875,0.6523061697701809,0.7256944444444444,149665.5625,0.5039923191070557,1713207808.0,96487.9765625,3.2083332538604736,3.0252525806427,3.652087926864624,120.488746924603,79.11817172741908,0.17815889976918697,-1.8314247277022983e-15,-1.2083783545177931e-13,-4.353437979575693e-14,-5.450030888826812e-14,-8.001334783538233e-14,-3.0530997651920244e-14,-5.370533119782028e-14
58,0.029324307106400382,,,0.6701388888888888,0.6192642417004257,0.7256944444444444,149848.296875,0.504607617855072,1714121216.0,96487.9765625,2.993055582046509,2.6269431114196777,3.024202823638916,120.18017302495043,75.22825358923338,0.2345944568514824,-1.2738907276303523e-15,-1.0818233990377533e-13,-2.6607358081121718e-14,-1.696567691021611e-14,-6.675568301264811e-14,-2.291997971623494e-14,-3.660149982577521e-14
59,0.04069807054472261,,,0.6076388888888888,0.5706372039933684,0.7256944444444444,150103.21875,0.5054661631584167,1715395840.0,96487.9765625,2.944444417953491,2.914285659790039,3.430713653564453,120.88385702992547,75.58251650278748,0.325584564357996,-1.0123209448782548e-15,-8.447533613646727e-14,-1.9144836879551354e-14,-3.0029222110230375e-14,-5.152984565741023e-14,-9.564187820627207e-15,-1.9379029631005906e-14
60,0.03806655970400231,,,0.6319444444444444,0.6049553396309281,0.7256944444444444,150346.28125,0.5062845945358276,1716611200.0,96487.9765625,3.368055582046509,3.0824174880981445,3.6822738647460938,116.04476276406193,79.18113684846425,0.30453247763216496,-7.635433580980571e-16,-6.269270652202626e-14,-1.7793495762094894e-14,-3.072633700208424e-14,-2.8166444193287662e-14,-4.422609739367089e-15,-1.874568615568492e-15
61,0.016882256604719065,,,0.6388888888888888,0.5633852005805843,0.7256944444444444,150192.1875,0.5057656764984131,1715840896.0,96487.9765625,2.5451388359069824,2.1032607555389404,2.899623394012451,118.20917965810122,78.18662270118455,0.13505805283784866,-4.781313978257639e-16,-4.329189797988055e-14,-1.1894497431268192e-14,-1.735161900230306e-14,-1.380838192811644e-14,-6.431968401898053e-15,-2.8815552645822945e-15
62,0.04981247731483723,,,0.6527777777777778,0.610617192757126,0.7256944444444444,150083.109375,0.5053983926773071,1715295360.0,96487.9765625,3.0833332538604736,2.6063830852508545,3.4152913093566895,124.41451721933204,80.61192586604332,0.3984998185187578,-2.8563124254395853e-16,-2.7191558398908904e-14,-6.234594902111224e-15,-8.593427076701576e-15,-9.076230774438844e-15,-5.678303896419594e-15,-2.92166396870068e-15
63,0.03426617197691908,,,0.5868055555555556,0.5638736196507174,0.7256944444444444,150370.84375,0.5063673257827759,1716733952.0,96487.9765625,2.96875,2.6272189617156982,3.158078670501709,126.18802511475191,80.93614848689226,0.27412937581539154,-1.828395592299129e-16,-1.45676991079684e-14,-5.622143070917792e-15,-8.48869822903716e-15,-4.5556540514252696e-15,-4.566059851182289e-15,-1.0104679544270176e-15
64,0.03862694837152665,,,0.5833333333333334,0.551847409624178,0.7256944444444444,150518.890625,0.5068658590316772,1717474304.0,96487.9765625,2.8645832538604736,2.357142925262451,2.4623007774353027,124.08954693477995,82.98805131279059,0.30901558697223663,-1.406299288522059e-16,-7.891883896599464e-15,-4.961365892501134e-15,-4.6627003812333735e-15,-3.0687796155951224e-15,-2.368784388204117e-15,-3.3809447144597486e-16
65,0.024345183745024764,,,0.625,0.5957851285638893,0.7256944444444444,150573.9375,0.5070512294769287,1717749376.0,96487.9765625,3.069444417953491,2.6111111640930176,3.0246925354003906,124.43709664110573,80.70710557658005,0.1947614699602127,-9.972135597073251e-17,-4.206434225733583e-15,-3.5451317810105093e-15,-3.565023185106474e-15,-1.5856393245129458e-15,-1.1210654698664852e-15,-4.657846882445606e-16
66,0.035011365369426874,,,0.6458333333333334,0.6090913626707617,0.7256944444444444,150721.9375,0.507549524307251,1718489344.0,96487.9765625,3.1979167461395264,3.048387050628662,3.8594698905944824,126.0229516683776,82.49373470519727,0.2800909229554236,-5.392497119532207e-17,-2.157421080502199e-15,-2.042610211424852e-15,-2.3112291347128977e-15,-9.215142483722655e-16,-9.480655548951356e-16,-1.3757445601833302e-16
67,0.01894875848665772,,,0.6597222222222222,0.633614081491433,0.7256944444444444,150601.328125,0.507143497467041,1717886464.0,96487.9765625,3.305555582046509,2.8473684787750244,3.3502345085144043,120.07892267557447,84.16885813804586,0.15159006789326668,-3.308004622876537e-17,-1.1295909888294978e-15,-1.3075220913917455e-15,-1.2737080067417618e-15,-4.0777076641240317e-16,-6.576176396442808e-16,-9.542969645298487e-17
68,0.021115998737513707,,,0.6493055555555556,0.5834044124247181,0.7256944444444444,150282.25,0.5060689449310303,1716290944.0,96487.9765625,2.475694417953491,2.2352941036224365,2.904585123062134,119.18142014387236,83.10305302496299,0.16892798990011215,-2.3553875711809163e-17,-6.133878158350376e-16,-6.391602093884583e-16,-6.111269657848076e-16,-2.407475159168799e-16,-2.4207714588583232e-16,-1.2404437523536645e-16
69,0.01793330349028094,,,0.625,0.5956100865467941,0.7256944444444444,150279.34375,0.5060592293739319,1716276608.0,96487.9765625,3.215277671813965,2.8111112117767334,3.3346478939056396,116.76410347797919,82.69610034439835,0.14346642792224884,-1.905454009357089e-17,-3.933998267582744e-16,-3.6143077177331267e-16,-3.2327367127007035e-16,-6.988339452203198e-17,-8.707027535697297e-17,-5.732448995265167e-17
70,0.018624301301315333,,,0.6006944444444444,0.534312617974201,0.7256944444444444,150188.03125,0.5057517886161804,1715820032.0,96487.9765625,2.8611111640930176,2.468208074569702,3.39931583404541,121.1329368096128,73.75114626428778,0.14899441041052341,-1.1128321135773682e-17,-2.1620191062121405e-16,-2.1698927406780123e-16,-1.6769076539751887e-16,-4.8933463939795354e-17,-4.2574840544316525e-17,-1.8971764543263014e-17
