epoch,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,layer_0_loss,layer_1_loss
1,0.7679966517857143,0.7523152794657463,0.781,0.7646436319665987,0.781,4332.451171875,0.27077820897102356,3252076.25,22496002.0,0.14456242322921753,2176.12353515625,5.4781999588012695,4.787452220916748,4.459881782531738,2472.3243817588695,1050.8152083979553,24.268660068511963,9.51642107963562,54.704341888427734,0.4044776678085327,0.951642107963562,9149.8046875,8853.1796875,5202.24755859375,6258.0,4626.517578125,7414.0,0.001,-0.06859351455100945,-0.006883631560153195
2,0.8410470145089286,0.8380914651697419,0.8463,0.842813726514178,0.8463,4890.8525390625,0.30567827820777893,3525887.5,22496002.0,0.15673398971557617,2176.12353515625,4.549600124359131,3.723029613494873,3.5101308822631836,2404.6291431757986,1073.2636670055194,24.95187258720398,9.31737494468689,60.298317670822144,0.4158645431200663,0.9317374944686889,8962.546875,8857.1015625,5202.296875,7414.0,4626.517578125,7414.0,0.001,-0.2108538012419428,-0.023925831874034235
3,0.8981410435267857,0.8967171678384837,0.902,0.900247660489164,0.902,4834.27294921875,0.30214205384254456,3496999.25,22496002.0,0.15544983744621277,2176.12353515625,4.393199920654297,3.948558807373047,3.727766752243042,2045.9215781051594,1061.1914975828397,29.326637268066406,9.423369884490967,67.00215482711792,0.4887772878011068,0.9423369884490966,9174.47265625,8857.34765625,5202.296875,7414.0,4626.517578125,7414.0,0.001,-0.22944251767226628,-0.05137847922742367
4,0.9106096540178571,0.9096775098252831,0.9133,0.9121203345046643,0.9133,4708.23876953125,0.29426491260528564,3422274.75,22496002.0,0.15212813019752502,2176.12353515625,4.14300012588501,3.726048469543457,3.5652644634246826,2323.0812325783268,1094.5992748244312,25.82776665687561,9.13576340675354,60.732473850250244,0.4304627776145935,0.913576340675354,8857.34765625,8860.046875,5202.296875,7414.0,4626.517578125,7414.0,0.001,-0.2383668880377497,-0.09021262026258878
5,0.9267403738839286,0.9261376322276746,0.9298,0.9290494780352223,0.9298,4555.19677734375,0.28469979763031006,3347562.25,22496002.0,0.14880700409412384,2176.12353515625,4.147900104522705,3.8303935527801514,3.523902416229248,2438.425852649583,1184.8822469479487,24.606038331985474,8.439657211303711,59.50316286087036,0.41010063886642456,0.843965721130371,8860.046875,8861.84375,5202.296875,7414.0,4626.517578125,7414.0,0.001,-0.2432956684912954,-0.1308946662715503
6,0.9337681361607143,0.9333089434848956,0.9365,0.9358317787678564,0.9365,4412.0322265625,0.2757520079612732,3277496.25,22496002.0,0.14569240808486938,2176.12353515625,4.210100173950195,3.922797679901123,3.532613515853882,2573.8676071832456,1202.223051417652,23.311222314834595,8.31792402267456,54.357646465301514,0.3885203719139099,0.8317924022674561,8861.84375,8861.921875,5202.296875,7414.0,4626.517578125,7414.0,0.001,-0.2464375900370734,-0.16126882072005952
7,0.9369070870535714,0.9364220348208618,0.9394,0.9387601394064868,0.9394,4249.53369140625,0.2655958831310272,3200498.5,22496002.0,0.14226967096328735,2176.12353515625,4.096799850463867,3.8264849185943604,3.441026210784912,2634.69098620222,1358.5768898786425,22.773069143295288,7.36064338684082,52.40867733955383,0.3795511523882548,0.736064338684082,8862.3046875,9012.98828125,5202.296875,7414.0,4626.517578125,7414.0,0.001,-0.249286311013358,-0.1773958099739892
8,0.9384765625,0.9378919020182945,0.9409,0.9401208455724991,0.9409,4126.05712890625,0.2578786015510559,3140774.25,22496002.0,0.1396147757768631,2176.12353515625,4.084199905395508,3.8302688598632812,3.4982335567474365,2488.604364970988,1192.9933304162012,24.109899044036865,8.38227653503418,57.23052096366882,0.4018316507339478,0.838227653503418,8894.6796875,8861.14453125,5202.296875,7414.0,4626.517578125,7414.0,0.001,-0.25060297016586575,-0.18498667861734117
9,0.9466727120535714,0.9463193855377966,0.948,0.9475431005227966,0.948,4024.8076171875,0.25155043601989746,3092332.25,22496002.0,0.13746143877506256,2176.12353515625,4.063399791717529,3.8205695152282715,3.363802433013916,2217.4750024337236,1269.7050356593547,27.057802200317383,7.875844955444336,61.42953062057495,0.4509633700052897,0.7875844955444335,8877.296875,8862.69140625,5202.296875,7416.0,4626.517578125,7416.0,0.001,-0.25210389494895935,-0.19071511392082488
10,0.9462018694196429,0.9458525939522332,0.9478,0.9473434881264164,0.948,3907.220703125,0.24420127272605896,3034954.5,22496002.0,0.13491086661815643,2176.12353515625,4.015100002288818,3.781388521194458,3.3525214195251465,2521.6988765866167,1564.077015327888,23.7934832572937,6.393547058105469,55.351157426834106,0.3965580542882284,0.6393547058105469,8862.69140625,8863.27734375,5202.296875,7416.0,4626.517578125,7416.0,0.001,-0.25299112711633953,-0.19457240722009114
