epoch,train_acc,train_macro_f1,test_acc,test_macro_f1,best_test_acc,mean_total_spikes,mean_spike_rate,mean_event_synops_est,mean_dense_synops_est,mean_event_to_dense_ratio,mean_input_events,latency_mean_all,latency_mean_correct,latency_std_correct,train_speed_samples_per_s,test_speed_samples_per_s,train_time_sec,test_time_sec,epoch_time_sec,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,lr,layer_0_loss,layer_1_loss
1,0.7129080636160714,0.6955160067448325,0.7206,0.7008969775330686,0.7206,718.7001342773438,0.3593500554561615,916791.6875,2812000.25,0.32602831721305847,1126.4820556640625,1.2125999927520752,1.1479322910308838,0.3550328314304352,6645.160797987838,3431.27295990471,9.0291268825531,2.91437029838562,21.198745012283325,0.15048544804255168,0.291437029838562,2305.03125,2308.70703125,761.267578125,918.0,657.8203125,1064.0,0.001,3.928104958363942,-0.0027837641183785827
2,0.8302699497767857,0.8256848415936625,0.8364,0.8310110413792179,0.8364,778.4957275390625,0.389247864484787,948916.25,2812000.25,0.33745238184928894,1126.4820556640625,1.2041000127792358,1.1507651805877686,0.3578198552131653,8160.614044616814,3945.197892736019,7.35238790512085,2.534727096557617,17.706972122192383,0.12253979841868083,0.25347270965576174,2313.70703125,2313.609375,761.404296875,1064.0,657.8203125,1064.0,0.001,0.40109354151146753,-0.00926520030147263
3,0.8846609933035714,0.8838222078863194,0.8805,0.8796768636606936,0.8805,808.4989013671875,0.4042493999004364,965581.125,2812000.25,0.3433787524700165,1126.4820556640625,1.2466000318527222,1.2170357704162598,0.41222718358039856,7612.2245328533945,4710.0322817082415,7.882058620452881,2.1231276988983154,18.72672986984253,0.1313676436742147,0.21231276988983155,2314.30859375,2315.72265625,761.404296875,1064.0,657.8203125,1064.0,0.001,0.16847920737096242,-0.020233909266867807
4,0.8875034877232143,0.8857559512964819,0.8861,0.8845695667489494,0.8861,827.1710205078125,0.4135855436325073,974799.125,2812000.25,0.3466569185256958,1126.4820556640625,1.2561999559402466,1.2222096920013428,0.4157313406467438,7181.255986086426,3918.6530153456374,8.355084419250488,2.5518972873687744,18.826480388641357,0.13925140698750813,0.25518972873687745,2315.8515625,2316.33984375,761.404296875,1064.0,657.8203125,1064.0,0.001,0.08679265316043581,-0.037630426564386914
5,0.8978794642857143,0.8965874451191617,0.8974,0.8961962533506643,0.8974,839.6323852539062,0.419816255569458,981103.4375,2812000.25,0.3488987684249878,1126.4820556640625,1.2656999826431274,1.2289948463439941,0.420185923576355,6611.298037592452,3450.1554884055126,9.075373649597168,2.8984200954437256,20.980769872665405,0.15125622749328613,0.28984200954437256,2366.70703125,2315.8515625,761.404296875,1064.0,657.8203125,1064.0,0.001,0.0491907238694174,-0.060011268726416996
6,0.8933628627232143,0.8920380620038506,0.8892,0.8881565331722507,0.8974,849.8187255859375,0.424909383058548,986322.3125,2812000.25,0.3507547378540039,1126.4820556640625,1.294800043106079,1.2620333433151245,0.4397406578063965,6623.243753023656,3233.204530999243,9.05900526046753,3.0929067134857178,19.957472562789917,0.15098342100779216,0.3092906713485718,2315.8984375,2315.953125,761.404296875,1064.0,657.8203125,1064.0,0.001,0.026133106090128422,-0.08366980137569564
7,0.8842250279017857,0.881969981892424,0.8858,0.8839922091623912,0.8974,858.7265014648438,0.4293632209300995,990951.75,2812000.25,0.3524010181427002,1126.4820556640625,1.3076000213623047,1.2731993198394775,0.4456023573875427,9318.853892191,4377.143864954966,6.4385600090026855,2.284594774246216,14.857831478118896,0.1073093334833781,0.22845947742462158,2316.04296875,2315.1875,761.404296875,1064.0,657.8203125,1064.0,0.001,0.012854857253842056,-0.10939519160560199
8,0.8898053850446429,0.8888298588392679,0.8871,0.8864960952248616,0.8974,869.55078125,0.43477538228034973,996543.375,2812000.25,0.35438957810401917,1126.4820556640625,1.3555999994277954,1.3284860849380493,0.469662606716156,8237.958799835646,3927.334042836487,7.283357620239258,2.5462565422058105,17.293981790542603,0.12138929367065429,0.25462565422058103,2357.07421875,2315.09375,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.005533973478512573,-0.12953092636806623
9,0.8566022600446429,0.85410486363765,0.8589,0.8564968518311723,0.8974,881.4620971679688,0.4407310485839844,1002810.875,2812000.25,0.35661834478378296,1126.4820556640625,1.409999966621399,1.3714052438735962,0.4831804931163788,7910.374944524674,4438.890882634982,7.584975481033325,2.252815008163452,17.43038773536682,0.1264162580172221,0.2252815008163452,2315.09375,2315.08203125,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.03174904827028513,-0.1353068511400904
10,0.8279680524553571,0.8257035967913954,0.8312,0.8293213872665557,0.8974,893.0050048828125,0.4465024769306183,1008995.25,2812000.25,0.3588176667690277,1126.4820556640625,1.4356000423431396,1.3989412784576416,0.4896806478500366,8144.21793699038,3297.436283667144,7.367189884185791,3.0326590538024902,20.19849944114685,0.12278649806976319,0.303265905380249,2315.234375,2315.69140625,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.06189124232956341,-0.12724695354700089
11,0.8268694196428571,0.8277296058729448,0.8313,0.8322585029600118,0.8974,902.6804809570312,0.45134028792381287,1014184.375,2812000.25,0.36066293716430664,1126.4820556640625,1.4378000497817993,1.4108023643493652,0.4919794499874115,7568.555742189357,3828.3120120145886,7.927536249160767,2.612117290496826,18.271003246307373,0.13212560415267943,0.2612117290496826,2315.69140625,2315.51171875,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.07660242223313876,-0.12124323206288475
12,0.8099365234375,0.8048634324647855,0.8139,0.8077303225418022,0.8974,910.7736206054688,0.45538681745529175,1017514.0625,2812000.25,0.36184707283973694,1126.4820556640625,1.3924000263214111,1.3436540365219116,0.47492727637290955,6675.967883504686,3153.4154750805383,8.987460851669312,3.1711647510528564,20.852997303009033,0.14979101419448854,0.3171164751052856,2316.12890625,2316.03515625,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.07732535299978086,-0.11852822825312614
13,0.8826555524553571,0.8827243339099224,0.89,0.8899286227907162,0.8974,914.0552978515625,0.4570276737213135,1019572.4375,2812000.25,0.3625791072845459,1126.4820556640625,1.3830000162124634,1.3639326095581055,0.48112955689430237,6806.470849933902,3087.2173586493304,8.815140962600708,3.2391629219055176,21.92791199684143,0.14691901604334515,0.32391629219055174,2376.4140625,2316.05859375,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.04953415086492896,-0.12204882449337415
14,0.7872140066964286,0.7844969177289125,0.7885,0.7857445405732639,0.8974,930.3892211914062,0.4651946425437927,1026846.1875,2812000.25,0.3651657998561859,1126.4820556640625,1.492799997329712,1.4366518259048462,0.49597078561782837,9273.73534197129,3014.6678043086213,6.469884872436523,3.317115068435669,17.078824281692505,0.10783141454060872,0.3317115068435669,2316.1484375,2315.80859375,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.11668765864201955,-0.11592877709439822
15,0.8101457868303571,0.8085438017455452,0.8087,0.80705714407292,0.8974,937.0429077148438,0.468521386384964,1030693.8125,2812000.25,0.366534024477005,1126.4820556640625,1.5149999856948853,1.4778038263320923,0.4995070993900299,8092.696918630878,2707.60862927339,7.414092063903809,3.693295955657959,20.385578870773315,0.12356820106506347,0.3693295955657959,2334.8125,2316.54296875,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.16591854180608476,-0.1004130451806954
16,0.8372105189732143,0.8355544178769401,0.8292,0.8271164763591559,0.8974,941.5693969726562,0.47078466415405273,1032434.25,2812000.25,0.36715301871299744,1126.4820556640625,1.5003000497817993,1.477327585220337,0.49948570132255554,6677.086808519625,2824.4389595370194,8.985954761505127,3.5405261516571045,21.913559436798096,0.14976591269175213,0.35405261516571046,2316.8125,2317.15234375,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.18457916059664317,-0.09604596399835177
17,0.8706403459821429,0.868643116395809,0.8648,0.8626984564489268,0.8974,945.6408081054688,0.4728204011917114,1033386.875,2812000.25,0.36749184131622314,1126.4820556640625,1.5151000022888184,1.492368221282959,0.49994176626205444,7546.244157999415,4342.528390043016,7.950975179672241,2.3028059005737305,18.340394020080566,0.13251625299453734,0.23028059005737306,2317.46875,2317.734375,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.19842830726078578,-0.09816664883068629
18,0.8717041015625,0.8702165905248925,0.8691,0.8673424148668692,0.8974,948.8853149414062,0.47444263100624084,1034362.5625,2812000.25,0.3678387999534607,1126.4820556640625,1.5149999856948853,1.4974111318588257,0.49999329447746277,7858.167545946995,4261.328302201171,7.6353678703308105,2.3466861248016357,17.403269052505493,0.12725613117218018,0.23466861248016357,2317.8515625,2317.19140625,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.2116257803780692,-0.09937274243150439
19,0.89306640625,0.892545203932787,0.8845,0.8838110882478833,0.8974,952.265380859375,0.47613266110420227,1034775.5625,2812000.25,0.3679856061935425,1126.4820556640625,1.5132999420166016,1.5026568174362183,0.4999929368495941,9231.733614750452,3681.1091604967505,6.499320983886719,2.7165725231170654,15.949132442474365,0.10832201639811198,0.27165725231170657,2353.3515625,2316.45703125,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.21722025637115752,-0.10015695914626122
20,0.910888671875,0.9100300993136669,0.9035,0.902442059984612,0.9035,954.2960205078125,0.47714799642562866,1035184.4375,2812000.25,0.36813104152679443,1126.4820556640625,1.499400019645691,1.4836746454238892,0.49973341822624207,8517.6264756732,3348.4112684633255,7.04421591758728,2.9864909648895264,17.527846574783325,0.11740359862645468,0.29864909648895266,2338.1015625,2315.91015625,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.22279779932328633,-0.10152110989604678
21,0.9123883928571429,0.9115596668439985,0.9028,0.9017304567636397,0.9035,958.222412109375,0.4791111946105957,1035366.625,2812000.25,0.3681958317756653,1126.4820556640625,1.5074000358581543,1.4893664121627808,0.4998869001865387,7488.012951145447,2859.2723045421026,8.01280665397644,3.4973933696746826,20.469247817993164,0.133546777566274,0.3497393369674683,2316.13671875,2316.125,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.22747488426310675,-0.1019313351384231
22,0.9190673828125,0.9184152374889628,0.9106,0.9097215850736798,0.9106,957.5661010742188,0.4787830114364624,1035745.8125,2812000.25,0.36833062767982483,1126.4820556640625,1.5147000551223755,1.5021963119506836,0.4999951720237732,7231.747103293756,3881.1664456486847,8.29675030708313,2.576545000076294,17.95473575592041,0.13827917178471882,0.2576545000076294,2316.125,2316.078125,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.23219389468431473,-0.10310811975172587
23,0.9256766183035714,0.9249361131370065,0.9124,0.9114815341774557,0.9124,967.5241088867188,0.4837620258331299,1035907.5625,2812000.25,0.36838817596435547,1126.4820556640625,1.5045000314712524,1.4907934665679932,0.4999152421951294,6234.754647335274,3974.708885995625,9.62347412109375,2.5159075260162354,21.796950101852417,0.1603912353515625,0.25159075260162356,2316.9921875,2316.6484375,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.23577506095170975,-0.1032744896199022
24,0.9131556919642857,0.9128776262116224,0.9043,0.9039827116512932,0.9124,965.4232177734375,0.4827115833759308,1035901.625,2812000.25,0.3683861196041107,1126.4820556640625,1.5211000442504883,1.513988733291626,0.49980428814888,6420.4146837232265,3498.433409302389,9.34519076347351,2.85842227935791,20.938307523727417,0.15575317939122518,0.285842227935791,2389.015625,2316.7421875,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.23629110838685716,-0.10461440363100596
25,0.9276820591517857,0.9271074478316669,0.9203,0.9195376634545264,0.9203,967.3634033203125,0.48368167877197266,1036010.5,2812000.25,0.36842474341392517,1126.4820556640625,1.5151000022888184,1.5074431896209717,0.4999445974826813,6472.504907266046,3673.9979248759546,9.269981384277344,2.7218306064605713,19.438154935836792,0.15449968973795572,0.27218306064605713,2317.0859375,2316.1484375,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.23654230045420782,-0.10562656979475703
26,0.9398890904017857,0.9393065224264365,0.9296,0.9288484329101065,0.9296,970.0311279296875,0.48501548171043396,1036262.375,2812000.25,0.36851441860198975,1126.4820556640625,1.4869999885559082,1.4768717288970947,0.49946480989456177,8129.787804464152,2925.8730698415416,7.380266427993774,3.417783260345459,19.531391620635986,0.1230044404665629,0.3417783260345459,2316.140625,2316.23046875,761.404296875,1064.0,657.8203125,1064.0,0.001,-0.23138438165187836,-0.1077572660786765
